season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768283,29,91,Bournemouth,Away,98437,88498.0,Benik Afobe,benik-afobe,F,False,,,,9.0,5.0,14.0,2.0,,2.0,,,,,,,1.0,5.0,4.0,,,1.0,,,,,,1.0,69.0,,,,,,,,6.8,,,1.0,2.0,2.0,1.0,,,,12.0,5.0,16.0,1,1.0,32.0,2.0,2.0,1.0
2015-16,6768283,29,91,Bournemouth,Away,100621,78007.0,Joshua King,joshua-king,F,False,,,,15.0,4.0,19.0,3.0,1.0,10.0,,,2.0,,,,3.0,11.0,9.0,,,1.0,,1.0,,,,2.0,90.0,1.0,,,,,,,7.5,,,,,8.0,,,1.0,1.0,22.0,4.0,26.0,3,3.0,51.0,5.0,1.0,4.0
2015-16,6768281,30,91,Bournemouth,Home,1079,6219.0,Sylvain Distin,sylvain-distin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768281,30,91,Bournemouth,Home,8994,18726.0,Artur Boruc,artur-boruc,G,False,,2.0,1.0,1.0,7.0,8.0,,,5.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,6.6,2.0,2.0,,,,,2.0,12.0,,10.0,10.0,20.0,0,,26.0,,,
2015-16,6768281,30,91,Bournemouth,Home,11764,20037.0,Marc Pugh,marc-pugh,M,True,,,,7.0,1.0,8.0,1.0,,2.0,,,,,,,2.0,5.0,,,,1.0,,,,,1.0,1.0,14.0,,,,,,,,6.0,,,,,1.0,1.0,,,,8.0,2.0,9.0,0,,14.0,,,
2015-16,6768281,30,91,Bournemouth,Home,11803,21246.0,Lewis Grabban,lewis-grabban,F,True,,,,7.0,1.0,8.0,,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,25.0,1.0,,,,,,,6.7,,,,,2.0,,,,,8.0,3.0,11.0,1,,17.0,,,1.0
2015-16,6768281,30,91,Bournemouth,Home,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768281,30,91,Bournemouth,Home,14185,28378.0,Tommy Elphick,tommy-elphick,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768281,30,91,Bournemouth,Home,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,7.0,21.0,11.0,32.0,,1.0,6.0,,,,1.0,,,,5.0,2.0,,,3.0,,,,1.0,8.0,,90.0,,,,,,,,7.0,,,1.0,1.0,2.0,,,11.0,,29.0,12.0,41.0,1,,55.0,1.0,,1.0
2015-16,6768281,30,91,Bournemouth,Home,15152,15149.0,Simon Francis,simon-francis,D,False,,,5.0,14.0,24.0,38.0,,4.0,6.0,,,,,,,,,6.0,,,,,,,,2.0,,90.0,,,,,,,,6.9,,,,5.0,,,,12.0,,19.0,28.0,47.0,0,1.0,56.0,,1.0,
2015-16,6768281,30,91,Bournemouth,Home,16590,59741.0,Max Gradel,max-gradel,M,False,2.0,,1.0,10.0,3.0,11.0,1.0,,6.0,,,,4.0,,,,8.0,6.0,,,1.0,1.0,1.0,,,2.0,2.0,76.0,1.0,,,,,,,7.7,,,1.0,,3.0,3.0,,2.0,,20.0,3.0,20.0,2,3.0,44.0,3.0,2.0,1.0
2015-16,6768281,30,91,Bournemouth,Home,19343,40387.0,Dan Gosling,dan-gosling,D,False,,,2.0,3.0,5.0,8.0,1.0,,3.0,,,,1.0,,,2.0,8.0,1.0,,,2.0,,,,,,,45.0,,,,,,,,5.8,,,,,3.0,,,3.0,,6.0,9.0,15.0,0,,21.0,,,1.0
2015-16,6768281,30,91,Bournemouth,Home,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,,,2.0,20.0,6.0,26.0,,2.0,2.0,,,,2.0,,,,3.0,9.0,,,,,,,,2.0,,90.0,,1.0,,,,,,7.0,,,,2.0,4.0,1.0,,5.0,,27.0,9.0,35.0,0,4.0,70.0,,,3.0
2015-16,6768281,30,91,Bournemouth,Home,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,3.0,16.0,6.0,22.0,,,3.0,,,,,,,,,1.0,,,,,,,,,1.0,45.0,,,,,,,,6.8,,,,1.0,,,,5.0,,21.0,6.0,27.0,0,1.0,32.0,,,
2015-16,6768281,30,91,Bournemouth,Home,42699,56983.0,Matt Ritchie,matt-ritchie,M,False,1.0,,4.0,22.0,15.0,36.0,1.0,2.0,6.0,,,,3.0,,,,7.0,9.0,,,1.0,1.0,,,,3.0,3.0,90.0,,,,,,,,7.2,,,1.0,1.0,2.0,3.0,,10.0,,34.0,19.0,50.0,1,3.0,75.0,1.0,4.0,
2015-16,6768281,30,91,Bournemouth,Home,42707,56917.0,Steve Cook,steve-cook,D,False,,,6.0,5.0,12.0,17.0,2.0,3.0,4.0,,,,,,,,3.0,3.0,,,1.0,,1.0,,,6.0,,90.0,1.0,,,,,,,7.8,,,,11.0,,1.0,,11.0,,10.0,17.0,26.0,1,,45.0,,,
2015-16,6768281,30,91,Bournemouth,Home,44566,54469.0,Adam Smith,adam-smith,D,False,,,2.0,13.0,12.0,25.0,,,7.0,,,,1.0,,,,4.0,10.0,,,,,,,,1.0,,90.0,,,,,,,,6.8,,,,1.0,5.0,3.0,,6.0,,21.0,13.0,31.0,0,5.0,62.0,,3.0,2.0
2015-16,6768281,30,91,Bournemouth,Home,98437,88498.0,Benik Afobe,benik-afobe,F,False,,,,5.0,4.0,9.0,4.0,,,,,,,,,1.0,9.0,1.0,,,2.0,,,,,,1.0,65.0,,,,,,,,6.3,,,,1.0,2.0,,,,1.0,5.0,7.0,12.0,0,1.0,21.0,1.0,,
2015-16,6768281,30,91,Bournemouth,Home,100621,78007.0,Joshua King,joshua-king,F,False,1.0,,,14.0,3.0,16.0,2.0,3.0,6.0,,,2.0,,,,4.0,12.0,4.0,,,1.0,,1.0,,,,1.0,90.0,1.0,,,,,,,6.9,,,3.0,1.0,5.0,1.0,,,,19.0,3.0,21.0,6,1.0,49.0,5.0,1.0,
2015-16,6768281,30,91,Bournemouth,Home,146415,93538.0,Juan Iturbe,juan-iturbe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768293,31,91,Bournemouth,Away,1079,6219.0,Sylvain Distin,sylvain-distin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768293,31,91,Bournemouth,Away,8994,18726.0,Artur Boruc,artur-boruc,G,False,,2.0,5.0,5.0,7.0,12.0,,,6.0,,,,,,,,,,1.0,,,,,,,,,90.0,,,,,,,,5.8,1.0,4.0,,,,,2.0,21.0,,15.0,13.0,28.0,0,,37.0,,,
2015-16,6768293,31,91,Bournemouth,Away,11764,20037.0,Marc Pugh,marc-pugh,M,True,,,1.0,2.0,2.0,4.0,1.0,,1.0,,,,,,,,3.0,,,,,,,,,,,20.0,,,,,,,,6.3,,,,,2.0,,,1.0,,3.0,2.0,5.0,0,,10.0,1.0,,
2015-16,6768293,31,91,Bournemouth,Away,11803,21246.0,Lewis Grabban,lewis-grabban,F,True,,,,9.0,10.0,19.0,1.0,1.0,1.0,,,,1.0,,,,5.0,4.0,,,1.0,,,,,,,45.0,,,,,,,,6.6,,,1.0,,4.0,1.0,,,,11.0,10.0,20.0,1,1.0,27.0,,,2.0
2015-16,6768293,31,91,Bournemouth,Away,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768293,31,91,Bournemouth,Away,14185,28378.0,Tommy Elphick,tommy-elphick,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768293,31,91,Bournemouth,Away,14695,15237.0,Andrew Surman,andrew-surman,M,False,1.0,,3.0,8.0,16.0,23.0,,,2.0,,,,,,,,,5.0,,,,,,,,3.0,1.0,90.0,,,,,,,,7.2,,,,2.0,2.0,1.0,,8.0,,16.0,18.0,33.0,0,2.0,46.0,,1.0,2.0
2015-16,6768293,31,91,Bournemouth,Away,15152,15149.0,Simon Francis,simon-francis,D,False,,,9.0,6.0,28.0,34.0,2.0,2.0,5.0,,,,,1.0,,,3.0,10.0,,,1.0,,,,,4.0,,90.0,,1.0,,,,,,8.1,,,,12.0,1.0,,,17.0,,12.0,35.0,47.0,0,7.0,74.0,,,1.0
2015-16,6768293,31,91,Bournemouth,Away,16590,59741.0,Max Gradel,max-gradel,M,False,1.0,,1.0,5.0,4.0,8.0,2.0,1.0,3.0,,,,1.0,,,,6.0,5.0,,,,,,,,1.0,1.0,70.0,,,,,,,,6.2,,,,,5.0,4.0,,1.0,1.0,11.0,4.0,11.0,0,1.0,30.0,1.0,1.0,2.0
2015-16,6768293,31,91,Bournemouth,Away,19343,40387.0,Dan Gosling,dan-gosling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768293,31,91,Bournemouth,Away,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,,,5.0,13.0,14.0,27.0,,,2.0,,,,,,,,,4.0,,,,,,,,,,90.0,,,,,,,,6.5,,,,2.0,2.0,3.0,,8.0,,21.0,16.0,34.0,0,2.0,61.0,,,2.0
2015-16,6768293,31,91,Bournemouth,Away,39121,48615.0,Harry Arter,harry-arter,M,False,,,1.0,,13.0,13.0,1.0,,4.0,,,,1.0,,,1.0,4.0,3.0,,,1.0,,,,,2.0,,45.0,,,,,,,,6.5,,,,,,,,2.0,,2.0,13.0,15.0,0,2.0,21.0,,1.0,
2015-16,6768293,31,91,Bournemouth,Away,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,2.0,11.0,3.0,14.0,,,,,,,1.0,,,,2.0,4.0,,,,,,,,,,45.0,,,,,,,,6.7,,,,,3.0,,,2.0,,12.0,4.0,16.0,0,1.0,24.0,1.0,1.0,2.0
2015-16,6768293,31,91,Bournemouth,Away,42699,56983.0,Matt Ritchie,matt-ritchie,M,False,2.0,,,12.0,14.0,24.0,2.0,,2.0,,,,1.0,,,2.0,5.0,1.0,,,,,,,,1.0,,90.0,,,,,,,,6.0,,,,2.0,,8.0,,1.0,,20.0,19.0,31.0,0,,55.0,2.0,1.0,
2015-16,6768293,31,91,Bournemouth,Away,42707,56917.0,Steve Cook,steve-cook,D,False,,,3.0,3.0,25.0,28.0,1.0,1.0,5.0,,,,,,,,1.0,1.0,,,,,,,,3.0,,90.0,,1.0,,,,,,6.6,,,1.0,6.0,,,,9.0,1.0,10.0,27.0,37.0,1,,50.0,,,
2015-16,6768293,31,91,Bournemouth,Away,44566,54469.0,Adam Smith,adam-smith,D,False,,,3.0,11.0,16.0,27.0,3.0,,6.0,,,,,,,1.0,7.0,14.0,,,2.0,,,,,2.0,,90.0,,,,,,,,7.0,,,,4.0,7.0,4.0,,5.0,,21.0,17.0,34.0,0,3.0,81.0,1.0,5.0,6.0
2015-16,6768293,31,91,Bournemouth,Away,98437,88498.0,Benik Afobe,benik-afobe,F,False,,,,5.0,3.0,8.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,45.0,,,,,,,,6.4,,,,1.0,,,,,1.0,7.0,3.0,10.0,0,,14.0,1.0,,
2015-16,6768293,31,91,Bournemouth,Away,100621,78007.0,Joshua King,joshua-king,F,False,,,,7.0,5.0,12.0,2.0,4.0,4.0,,,,1.0,,,3.0,10.0,9.0,,,1.0,,,,,1.0,,90.0,,,,,,,,6.4,,,,,6.0,1.0,,1.0,2.0,13.0,5.0,17.0,0,1.0,36.0,3.0,1.0,3.0
2015-16,6768310,32,91,Bournemouth,Home,1079,6219.0,Sylvain Distin,sylvain-distin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768310,32,91,Bournemouth,Home,8994,18726.0,Artur Boruc,artur-boruc,G,False,,1.0,8.0,3.0,18.0,21.0,,,6.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,6.1,2.0,3.0,,,,,1.0,14.0,,6.0,21.0,27.0,0,,36.0,,,
2015-16,6768310,32,91,Bournemouth,Home,11764,20037.0,Marc Pugh,marc-pugh,M,True,,,1.0,8.0,7.0,15.0,,1.0,1.0,,,,2.0,,,,7.0,6.0,,,,,,,,1.0,,45.0,,,,,,,,6.3,,,,,8.0,2.0,,1.0,1.0,13.0,7.0,18.0,0,1.0,35.0,1.0,1.0,3.0
2015-16,6768310,32,91,Bournemouth,Home,11803,21246.0,Lewis Grabban,lewis-grabban,F,False,,,2.0,17.0,6.0,23.0,2.0,1.0,2.0,,,,1.0,,,1.0,6.0,3.0,,,1.0,,,,,,1.0,90.0,,,,,,,,6.9,,,2.0,,3.0,,,3.0,1.0,22.0,7.0,29.0,2,,37.0,1.0,,2.0
2015-16,6768310,32,91,Bournemouth,Home,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768310,32,91,Bournemouth,Home,14185,28378.0,Tommy Elphick,tommy-elphick,D,True,,,,5.0,8.0,13.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,22.0,,,,,,,,6.6,,,,2.0,,,,,,6.0,8.0,14.0,0,,18.0,,,
2015-16,6768310,32,91,Bournemouth,Home,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,6.0,27.0,24.0,51.0,,,9.0,,,2.0,1.0,,,,2.0,3.0,,,1.0,,,,,3.0,,90.0,,,,,,,,6.9,,,,1.0,1.0,,,10.0,,35.0,27.0,62.0,2,1.0,73.0,1.0,1.0,1.0
2015-16,6768310,32,91,Bournemouth,Home,15152,15149.0,Simon Francis,simon-francis,D,False,,,9.0,17.0,38.0,55.0,1.0,2.0,12.0,,,,,,,,1.0,9.0,,,,,,,,2.0,,90.0,,,,,,,,7.3,,,,5.0,,3.0,,14.0,,25.0,43.0,65.0,0,7.0,88.0,1.0,,
2015-16,6768310,32,91,Bournemouth,Home,16590,59741.0,Max Gradel,max-gradel,M,False,1.0,,1.0,11.0,7.0,17.0,1.0,,4.0,,,,3.0,,,1.0,11.0,6.0,,,3.0,,,,,,,84.0,,,,,,,,5.8,,,,1.0,4.0,4.0,,3.0,,18.0,8.0,22.0,0,2.0,39.0,,3.0,1.0
2015-16,6768310,32,91,Bournemouth,Home,19343,40387.0,Dan Gosling,dan-gosling,D,True,,,,4.0,2.0,6.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,6.0,,,,,,,,6.3,,,,,,,,,,4.0,2.0,6.0,0,,8.0,,,
2015-16,6768310,32,91,Bournemouth,Home,20097,20529.0,Glenn Murray,glenn-murray,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768310,32,91,Bournemouth,Home,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,2.0,,2.0,20.0,26.0,44.0,1.0,,3.0,,1.0,,1.0,,,1.0,8.0,3.0,1.0,,,,,,,1.0,1.0,90.0,1.0,,,,,,,5.3,,,,3.0,6.0,4.0,,2.0,,23.0,27.0,46.0,1,2.0,75.0,1.0,,1.0
2015-16,6768310,32,91,Bournemouth,Home,41628,80498.0,Eunan O'Kane,eunan-okane,M,False,,,,18.0,9.0,27.0,,,3.0,,1.0,,2.0,,,,6.0,1.0,,,1.0,,,,,,,90.0,,,,,,,,5.5,,,1.0,,4.0,,,,,24.0,10.0,34.0,1,1.0,42.0,1.0,,
2015-16,6768310,32,91,Bournemouth,Home,42699,56983.0,Matt Ritchie,matt-ritchie,M,False,2.0,,4.0,24.0,16.0,38.0,1.0,2.0,6.0,,,1.0,2.0,,,,7.0,6.0,,,2.0,,,,,3.0,2.0,90.0,1.0,,,,,,,7.0,,,1.0,1.0,4.0,3.0,,7.0,,34.0,19.0,50.0,3,1.0,71.0,2.0,2.0,2.0
2015-16,6768310,32,91,Bournemouth,Home,42707,56917.0,Steve Cook,steve-cook,D,False,,,6.0,12.0,30.0,42.0,,2.0,5.0,1.0,,1.0,,,,,,3.0,,,,,,,,2.0,1.0,90.0,,,,,,,,6.8,,,,7.0,,,,9.0,,14.0,35.0,49.0,1,1.0,61.0,1.0,,
2015-16,6768310,32,91,Bournemouth,Home,44566,54469.0,Adam Smith,adam-smith,D,False,1.0,,,11.0,15.0,25.0,1.0,1.0,2.0,,,,,,,,4.0,4.0,,,1.0,,,,,2.0,1.0,68.0,,,,,,,,6.4,,,,,4.0,1.0,,1.0,,15.0,16.0,30.0,0,,51.0,,1.0,2.0
2015-16,6768310,32,91,Bournemouth,Home,100621,78007.0,Joshua King,joshua-king,F,False,,,,4.0,3.0,7.0,,1.0,,,,,1.0,,,1.0,2.0,2.0,,1.0,,,,,,,,45.0,,,,,,,,6.3,,,1.0,,,,,,,4.0,3.0,7.0,1,1.0,17.0,2.0,,
2015-16,6768310,32,91,Bournemouth,Home,146415,93538.0,Juan Iturbe,juan-iturbe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768311,33,91,Bournemouth,Away,8994,18726.0,Artur Boruc,artur-boruc,G,False,,2.0,8.0,6.0,11.0,17.0,,,8.0,,,,,,,,,,,,,,,2.0,,,,90.0,,,,,,,,6.4,,,,1.0,,,2.0,21.0,,18.0,12.0,30.0,0,,37.0,,,
2015-16,6768311,33,91,Bournemouth,Away,11764,20037.0,Marc Pugh,marc-pugh,M,True,2.0,,,8.0,4.0,10.0,1.0,,3.0,,,,2.0,,,3.0,7.0,3.0,,,1.0,,,,,1.0,1.0,32.0,,,,,,,,6.2,,,,,2.0,5.0,,1.0,,16.0,5.0,16.0,0,1.0,30.0,,1.0,1.0
2015-16,6768311,33,91,Bournemouth,Away,11803,21246.0,Lewis Grabban,lewis-grabban,F,False,,,,23.0,10.0,33.0,,,7.0,,,,2.0,,,1.0,8.0,5.0,,,1.0,,,,,,,87.0,1.0,,,,,,,6.4,,,,,4.0,,,,,29.0,11.0,40.0,1,4.0,63.0,4.0,1.0,
2015-16,6768311,33,91,Bournemouth,Away,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768311,33,91,Bournemouth,Away,14185,28378.0,Tommy Elphick,tommy-elphick,D,False,,,3.0,15.0,27.0,42.0,2.0,4.0,6.0,,,1.0,,,,,3.0,8.0,,,1.0,,,,,3.0,,90.0,,,,,,,,7.0,,,,5.0,,,,7.0,,21.0,30.0,51.0,1,,65.0,,4.0,
2015-16,6768311,33,91,Bournemouth,Away,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,11.0,41.0,27.0,68.0,1.0,2.0,2.0,,,1.0,,,,,2.0,2.0,,,1.0,,,,,,,90.0,,,,,,,,7.0,,,1.0,3.0,,,,13.0,,45.0,27.0,72.0,2,,80.0,,,
2015-16,6768311,33,91,Bournemouth,Away,15152,15149.0,Simon Francis,simon-francis,D,False,3.0,,5.0,32.0,25.0,54.0,1.0,5.0,3.0,,,,1.0,,,,2.0,7.0,,,,1.0,,,,1.0,4.0,90.0,,,,,,,,7.5,,,,5.0,1.0,6.0,,10.0,,48.0,29.0,71.0,0,,96.0,1.0,1.0,1.0
2015-16,6768311,33,91,Bournemouth,Away,16381,37342.0,Rhoys Wiggins,rhoys-wiggins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768311,33,91,Bournemouth,Away,16590,59741.0,Max Gradel,max-gradel,M,False,,,,15.0,6.0,21.0,,,4.0,,,1.0,2.0,,,2.0,7.0,2.0,,,,,,,,3.0,1.0,58.0,,,,,,,,6.2,,,,,4.0,1.0,,3.0,1.0,22.0,6.0,27.0,1,1.0,40.0,1.0,,1.0
2015-16,6768311,33,91,Bournemouth,Away,19343,40387.0,Dan Gosling,dan-gosling,D,False,1.0,,1.0,29.0,24.0,52.0,2.0,2.0,10.0,,,,3.0,,,1.0,7.0,7.0,,,1.0,,,,,5.0,,90.0,,,,,,,,7.1,,,1.0,1.0,3.0,1.0,,1.0,,34.0,24.0,57.0,1,1.0,73.0,1.0,1.0,3.0
2015-16,6768311,33,91,Bournemouth,Away,20545,20669.0,Shaun MacDonald,shaun-macdonald,D,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0,,3.0,,,
2015-16,6768311,33,91,Bournemouth,Away,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,,,,23.0,22.0,45.0,1.0,,9.0,,,,3.0,,,,6.0,3.0,,,1.0,,,,,2.0,,90.0,,,,,,,,6.1,,,1.0,,2.0,1.0,,5.0,,33.0,24.0,56.0,1,1.0,74.0,,1.0,1.0
2015-16,6768311,33,91,Bournemouth,Away,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768311,33,91,Bournemouth,Away,42699,56983.0,Matt Ritchie,matt-ritchie,M,False,,,4.0,28.0,12.0,40.0,,,2.0,,,,3.0,,,1.0,6.0,5.0,,,1.0,,,,,,2.0,90.0,,,,,,,,6.6,,,1.0,,2.0,4.0,,4.0,,38.0,12.0,46.0,1,2.0,60.0,1.0,2.0,1.0
2015-16,6768311,33,91,Bournemouth,Away,42707,56917.0,Steve Cook,steve-cook,D,False,,,12.0,18.0,33.0,51.0,3.0,4.0,5.0,,,,1.0,,,,5.0,6.0,,,1.0,,1.0,,,6.0,,90.0,1.0,,,,,,,8.1,,,1.0,14.0,,,,19.0,,27.0,34.0,61.0,2,2.0,88.0,2.0,,
2015-16,6768311,33,91,Bournemouth,Away,100621,78007.0,Joshua King,joshua-king,F,False,,,,15.0,2.0,17.0,5.0,3.0,3.0,,,,1.0,,,1.0,13.0,6.0,,,3.0,,1.0,,,,,89.0,1.0,,,,,,,7.1,,,1.0,,4.0,,,,,17.0,2.0,19.0,2,1.0,36.0,5.0,2.0,1.0
2015-16,6768311,33,91,Bournemouth,Away,113956,75115.0,Callum Wilson,callum-wilson,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768311,33,91,Bournemouth,Away,146415,93538.0,Juan Iturbe,juan-iturbe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768357,34,91,Bournemouth,Home,8994,18726.0,Artur Boruc,artur-boruc,G,False,,,11.0,5.0,14.0,19.0,,,11.0,,,,,,,,,,,1.0,,,,2.0,,,1.0,90.0,,,,,,,,6.8,4.0,4.0,,1.0,,,,14.0,,7.0,15.0,22.0,0,,41.0,,,
2015-16,6768357,34,91,Bournemouth,Home,11764,20037.0,Marc Pugh,marc-pugh,M,True,3.0,,,10.0,3.0,10.0,,1.0,2.0,,,,,,,,1.0,2.0,,,,,,,,,2.0,31.0,,,,,,,,6.8,,,,,1.0,6.0,,1.0,,15.0,4.0,13.0,0,,24.0,1.0,1.0,
2015-16,6768357,34,91,Bournemouth,Home,11803,21246.0,Lewis Grabban,lewis-grabban,F,True,,,2.0,9.0,5.0,14.0,1.0,,3.0,,,2.0,,,,1.0,3.0,3.0,,,,,,,,,,45.0,1.0,,,,,,,7.0,,,,1.0,3.0,,,4.0,,11.0,5.0,16.0,3,1.0,33.0,1.0,,2.0
2015-16,6768357,34,91,Bournemouth,Home,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768357,34,91,Bournemouth,Home,14185,28378.0,Tommy Elphick,tommy-elphick,D,False,,,4.0,11.0,29.0,40.0,,,5.0,,,,,,,,,1.0,,,,,,,,1.0,,90.0,1.0,,,,,,,6.4,,,,1.0,,,,11.0,,22.0,30.0,52.0,1,1.0,57.0,,,
2015-16,6768357,34,91,Bournemouth,Home,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,5.0,36.0,23.0,59.0,,,7.0,,,,2.0,,,2.0,4.0,5.0,,1.0,,1.0,,,,2.0,2.0,90.0,,,,,,,,7.3,,,,1.0,,1.0,,9.0,,44.0,24.0,67.0,0,5.0,81.0,1.0,,
2015-16,6768357,34,91,Bournemouth,Home,15152,15149.0,Simon Francis,simon-francis,D,False,4.0,,3.0,27.0,25.0,48.0,,4.0,9.0,,,,2.0,,,3.0,5.0,8.0,,,,,,,,4.0,3.0,90.0,,1.0,,,,,,7.0,,,,,,7.0,,7.0,,41.0,30.0,64.0,0,4.0,94.0,,,
2015-16,6768357,34,91,Bournemouth,Home,16381,37342.0,Rhoys Wiggins,rhoys-wiggins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768357,34,91,Bournemouth,Home,16590,59741.0,Max Gradel,max-gradel,M,False,,,2.0,7.0,10.0,17.0,1.0,1.0,3.0,,,,1.0,,,2.0,7.0,4.0,,,3.0,,,,,1.0,,59.0,,,,,,,,6.5,,,,,,1.0,,2.0,1.0,11.0,12.0,22.0,0,2.0,37.0,2.0,1.0,
2015-16,6768357,34,91,Bournemouth,Home,19343,40387.0,Dan Gosling,dan-gosling,D,False,,,1.0,30.0,23.0,53.0,2.0,3.0,9.0,,,,4.0,,,2.0,11.0,7.0,,1.0,3.0,,,,,3.0,2.0,90.0,,1.0,,,,,,6.2,,,,,,,,5.0,,42.0,25.0,67.0,0,2.0,79.0,1.0,2.0,
2015-16,6768357,34,91,Bournemouth,Home,20545,20669.0,Shaun MacDonald,shaun-macdonald,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768357,34,91,Bournemouth,Home,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,2.0,,2.0,22.0,24.0,44.0,,1.0,6.0,,,,1.0,,,2.0,3.0,1.0,,,,,,,,2.0,2.0,90.0,,,,,,,,6.2,,,,,,5.0,,3.0,,31.0,27.0,53.0,0,,75.0,1.0,,
2015-16,6768357,34,91,Bournemouth,Home,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
