season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,4.0,31.0,22.0,53.0,,,6.0,,,,1.0,,,1.0,2.0,5.0,,,0.032593,,,,0.0,,,,,,,,90.0,,,,,,,10.0,,7.2,,,,1.0,,,,5.0,,38.0,22.0,60.0,0,5.0,75.0,1.0,,,3.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,,12.0,16.0,28.0,1.0,,4.0,,,,1.0,,,2.0,5.0,3.0,,,0.0111743,,,1.0,0.0,,,,,,1.0,,69.0,,,,1.0,,,4.0,,6.2,,,,,,,,1.0,,14.0,16.0,30.0,0,2.0,36.0,,1.0,,1.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,5.0,1.0,6.0,1.0,,,,,1.0,,,,,1.0,1.0,,,0.0141369,0.0384,,,0.0,,,,,,,,12.0,,,,,,,3.0,,6.7,,,,,1.0,1.0,,,,8.0,1.0,8.0,1,,12.0,,,1.0,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,1083020,517179,Alfie Pond,alfie-pond,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,1405973,560248,Bastien Meupiyou,bastien-meupiyou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,1.0,,,5.0,5.0,9.0,,,2.0,,,,,,,,1.0,,,,0.0393573,,,1.0,0.0,,,,,,,,15.0,,,,,,,9.0,,6.5,,,,,,3.0,,,,12.0,5.0,14.0,0,,21.0,1.0,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,8.0,39.0,40.0,79.0,1.0,3.0,5.0,,,,1.0,,,,3.0,4.0,,1.0,0.0571399,,,1.0,0.0,,,,,1.0,2.0,,90.0,,1.0,,,,,7.0,,7.1,,,,5.0,,1.0,,9.0,,42.0,43.0,84.0,0,1.0,96.0,1.0,,,1.0
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,,2.0,2.0,27.0,29.0,,,10.0,,,,,,,,,1.0,,,0.00037944,,,,0.0,,-0.2881,,,,,,90.0,,,,,,,8.0,1.0,6.1,,,,1.0,,,,9.0,,8.0,28.0,36.0,0,1.0,41.0,,,,1.0
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,2.0,,,19.0,9.0,26.0,2.0,,3.0,,,2.0,,,,1.0,7.0,,,,0.0687077,0.0985,,2.0,0.0,,,,,,1.0,,75.0,,,,,,,11.0,,6.4,,,,,2.0,3.0,,,,24.0,10.0,31.0,2,,42.0,2.0,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,307284,151086,Mario Lemina,mario-lemina,M,True,1.0,,3.0,12.0,7.0,18.0,1.0,2.0,3.0,,,,,,,1.0,2.0,4.0,,,0.0395474,,,,0.0,,,,,,,,31.0,,,,,,,8.0,,6.8,,,,1.0,,1.0,,4.0,1.0,17.0,8.0,24.0,0,2.0,32.0,1.0,,,1.0
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,False,,,,18.0,5.0,23.0,,,2.0,,,1.0,,,,2.0,4.0,1.0,,,0.08554,0.1707,,1.0,0.0,,,,,,,,75.0,,,,,,,10.0,,6.7,,,1.0,2.0,1.0,2.0,,,,24.0,5.0,27.0,2,,41.0,1.0,1.0,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,11.0,2.0,13.0,,,1.0,,,2.0,,,,,1.0,2.0,,,0.0187526,0.1042,,1.0,0.0,,,,,1.0,,,31.0,,,,,,,2.0,,6.6,,,,,,,,,,13.0,2.0,15.0,2,,20.0,,2.0,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,1.0,17.0,50.0,67.0,2.0,3.0,6.0,,,,,,,,4.0,4.0,,,0.028355,0.1479,0.1997,2.0,0.0,,,,,4.0,,,90.0,2.0,,,,,,7.0,,7.0,,,1.0,2.0,,,,3.0,,19.0,55.0,74.0,3,,89.0,,1.0,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,1.0,11.0,2.0,13.0,1.0,2.0,1.0,,2.0,,,,,1.0,2.0,4.0,,,0.0141672,1.0433,0.7518,,0.0,,,,,,2.0,,90.0,3.0,,,,,,8.0,,6.5,,,,1.0,,,,1.0,,15.0,2.0,17.0,3,1.0,28.0,3.0,1.0,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,3.0,36.0,26.0,62.0,2.0,,3.0,,,,,,,,3.0,4.0,,,0.0158813,,,,0.0,,,,,1.0,,,90.0,,,,,,,17.0,,6.5,,,,2.0,3.0,8.0,,5.0,,50.0,28.0,70.0,0,2.0,89.0,,,2.0,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,False,,,2.0,19.0,7.0,26.0,3.0,,1.0,,,,,,,,4.0,1.0,,,0.0220369,,,1.0,0.0,,,,,1.0,,,59.0,,1.0,,,,,6.0,,6.6,,,,1.0,,1.0,,3.0,,25.0,7.0,31.0,0,,38.0,,1.0,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,False,1.0,,1.0,24.0,5.0,28.0,2.0,,1.0,1.0,,,,,,1.0,5.0,2.0,,,0.215941,0.0292,0.026,,0.0,,,,,1.0,1.0,1.0,90.0,1.0,,,,,,16.0,,7.1,,,,2.0,3.0,4.0,,1.0,,33.0,7.0,36.0,1,1.0,56.0,2.0,,1.0,1.0
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,1.0,35.0,22.0,57.0,,2.0,6.0,,,,2.0,,,2.0,6.0,7.0,,,0.28199,,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,18.0,,6.9,,,,4.0,1.0,2.0,,2.0,,45.0,26.0,69.0,0,3.0,90.0,1.0,2.0,,2.0
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,3.0,1.0,4.0,,,,,,,,,,1.0,2.0,2.0,,,0.00380091,,,,0.0,,,,,,,,15.0,,,,,,,4.0,,6.5,,,,,2.0,,,,,5.0,1.0,6.0,0,1.0,10.0,,,1.0,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,1083020,517179,Alfie Pond,alfie-pond,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,1405973,560248,Bastien Meupiyou,bastien-meupiyou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,1566879,613467,Wesley Okoduwa,wesley-okoduwa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436437,20,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,False,3.0,,,13.0,2.0,12.0,2.0,,1.0,,,,1.0,,,,4.0,1.0,,,0.0768222,,,,0.0,,,,,1.0,2.0,,59.0,,,,,,,9.0,,6.7,,,,3.0,1.0,5.0,,,,17.0,3.0,15.0,0,1.0,34.0,1.0,,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,,,,3.0,1.0,4.0,,,,,1.0,,,,,,,2.0,,,0.0133333,0.3707,0.3192,,0.0,,,,,,,,12.0,2.0,,,,,,2.0,,6.9,,,,,,,,,,4.0,2.0,6.0,2,1.0,10.0,,1.0,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,3.0,11.0,24.0,35.0,,1.0,8.0,,,,,,,1.0,1.0,4.0,,,0.0166071,,,,0.0,,,,,,,,90.0,,2.0,,,,,8.0,,6.7,,,,2.0,2.0,,,7.0,,14.0,27.0,41.0,0,1.0,54.0,1.0,,2.0,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,1.0,10.0,5.0,17.0,22.0,,,10.0,,,,,,1.0,,,1.0,,,0.00348272,,,,0.0,,-1.2124,1.0,,,,,90.0,,,,,,,20.0,,6.2,1.0,2.0,,,1.0,,1.0,28.0,,21.0,21.0,42.0,0,,49.0,,,1.0,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,True,,,,7.0,1.0,8.0,,,2.0,1.0,,,,,,,1.0,2.0,,,0.0614002,0.0231,0.1194,1.0,0.0,,,,,,2.0,,21.0,1.0,,,,,,,,7.0,,,,,1.0,,,,,7.0,1.0,8.0,1,,14.0,,1.0,1.0,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,1.0,,1.0,13.0,6.0,18.0,,1.0,6.0,,2.0,,3.0,,,,4.0,5.0,,,0.0176415,0.3365,0.0811,,0.0,,,,,1.0,,,69.0,1.0,,,,,,16.0,,6.0,,,1.0,,3.0,1.0,,3.0,,18.0,8.0,25.0,2,,44.0,8.0,3.0,2.0,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,False,,,,5.0,4.0,9.0,,,4.0,,,,1.0,,,,2.0,,,,0.0225774,,,1.0,0.0,,,,,1.0,,,45.0,,,,,,,7.0,,6.5,,,,,,,,,,8.0,5.0,13.0,0,,19.0,2.0,,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,1.0,,,8.0,2.0,9.0,,,1.0,,,1.0,1.0,,,,2.0,2.0,,,0.0767158,0.0664,,,0.0,,,,,,1.0,,21.0,,,,,,,4.0,,6.5,,,,,2.0,1.0,,,,10.0,3.0,12.0,1,1.0,18.0,,,1.0,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,1.0,4.0,21.0,25.0,2.0,,,,,,1.0,,,,5.0,6.0,,,0.00149742,,,3.0,0.0,,,,,1.0,,,90.0,,3.0,,,,,1.0,,7.0,,,,3.0,,,,1.0,,5.0,21.0,26.0,0,6.0,41.0,,,,3.0
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,1.0,12.0,5.0,17.0,7.0,1.0,3.0,,2.0,,,,,,9.0,1.0,,,0.0130246,0.5184,0.7074,3.0,0.0,,,,2.0,,2.0,,90.0,1.0,,,,,,12.0,,6.1,,,1.0,1.0,,,,2.0,,17.0,10.0,27.0,2,,35.0,2.0,,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,True,,,,6.0,5.0,11.0,1.0,,2.0,,,,,,,,3.0,1.0,,,0.0733762,0.2972,0.3748,,0.0,,,,,1.0,2.0,,45.0,2.0,,,,,,9.0,,7.1,,,2.0,,2.0,3.0,,,,10.0,6.0,13.0,4,,29.0,1.0,1.0,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,,15.0,11.0,25.0,2.0,3.0,6.0,1.0,,,,,,3.0,9.0,6.0,,,0.132304,,,2.0,0.0,,,,,,1.0,,90.0,,,,,,,16.0,,6.5,,,,1.0,3.0,2.0,,2.0,,19.0,15.0,32.0,0,2.0,58.0,3.0,,1.0,1.0
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,3.0,1.0,4.0,,,,,,1.0,,,,,,1.0,,,0.0016682,0.0092,,,0.0,,,,,,,,12.0,,,,,,,2.0,,6.5,,,,,,,,,,4.0,1.0,5.0,1,,9.0,1.0,1.0,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,False,2.0,,,12.0,3.0,13.0,4.0,,3.0,2.0,,,1.0,,,,6.0,3.0,,,0.18408,,,1.0,0.0,,,,,,2.0,,69.0,,,,,,,10.0,,7.1,,,,,,2.0,,2.0,,17.0,6.0,21.0,0,3.0,34.0,2.0,,,2.0
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,8.0,7.0,28.0,35.0,1.0,,5.0,,,,2.0,,,,4.0,5.0,,,0.00590437,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,10.0,,6.6,,,,3.0,2.0,,,11.0,1.0,13.0,30.0,43.0,0,4.0,58.0,1.0,,1.0,1.0
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,1.0,19.0,10.0,29.0,,,9.0,,,,5.0,,,1.0,7.0,3.0,,,0.035319,,,,0.0,,,,,3.0,1.0,,86.0,,,,,,,10.0,,6.4,,,,,1.0,1.0,,3.0,,22.0,14.0,35.0,0,1.0,51.0,1.0,2.0,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,2.0,21.0,9.0,30.0,1.0,,4.0,1.0,,,2.0,,,1.0,6.0,7.0,,,0.0549871,,,2.0,0.0,,,,,2.0,2.0,,86.0,,,,,,,3.0,,7.2,,,,1.0,,,,3.0,,21.0,10.0,31.0,0,6.0,46.0,1.0,1.0,,1.0
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436529,21,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,False,,,1.0,14.0,10.0,24.0,,1.0,3.0,,,,1.0,,,1.0,2.0,2.0,,,0.0447706,,,,0.0,,,,,,1.0,,74.0,,,,,,,8.0,,6.7,,,,,,3.0,,1.0,1.0,18.0,12.0,27.0,0,,33.0,,1.0,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,3.0,7.0,18.0,25.0,1.0,4.0,3.0,,,,,,,,1.0,7.0,,,0.00380043,0.313,0.581,,0.0,1.0,,,,3.0,,,90.0,1.0,1.0,,,,,12.0,,7.6,,,,8.0,1.0,,,8.0,,14.0,22.0,36.0,1,2.0,53.0,,,1.0,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,,,,10.0,10.0,,1.0,6.0,,,,,,,,,1.0,,,1.998e-05,,,,0.0,,0.3671,1.0,,,,,90.0,,,,,,,12.0,,6.4,2.0,3.0,,1.0,,,,12.0,,9.0,13.0,22.0,0,,33.0,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,1.0,,2.0,16.0,5.0,20.0,3.0,,,,,,,,,2.0,8.0,5.0,,,0.0184799,,,2.0,0.0,,,,,,,,90.0,,1.0,,,,,9.0,,6.6,,,,4.0,4.0,3.0,,4.0,,20.0,7.0,24.0,0,,53.0,,2.0,3.0,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,4.0,1.0,5.0,,,1.0,,,1.0,,,,,2.0,,,,0.00306286,0.0201,,2.0,0.0,,,,,1.0,,,16.0,,,,,,,3.0,,6.5,,,,,,2.0,,,,6.0,1.0,5.0,1,,12.0,1.0,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,4.0,1.0,5.0,,,,,,,,,,,1.0,1.0,,,0.0193476,,,1.0,0.0,,,,,,,,16.0,,,,,,,1.0,,6.5,,,,,,,,,,4.0,1.0,5.0,0,1.0,8.0,1.0,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,2.0,7.0,16.0,23.0,,,1.0,,,,,,,1.0,1.0,2.0,,,0.00195815,,,,0.0,,,,,1.0,,,90.0,,3.0,,,,,4.0,,6.6,,,,2.0,,,,5.0,,8.0,18.0,26.0,0,2.0,38.0,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,1.0,4.0,5.0,9.0,4.0,1.0,2.0,,,,,,,,6.0,1.0,,,0.00130601,0.2327,0.1593,2.0,0.0,,,,,,,,90.0,2.0,,,,,,4.0,,6.7,,,,1.0,,,,1.0,,5.0,7.0,12.0,2,,16.0,1.0,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,,14.0,6.0,20.0,2.0,1.0,5.0,,,2.0,3.0,,,1.0,6.0,5.0,,,0.141857,0.2469,0.2761,,0.0,,,,,,1.0,,90.0,1.0,,,,,,18.0,,7.2,,,2.0,,,7.0,,1.0,,26.0,7.0,26.0,5,2.0,49.0,4.0,2.0,,1.0
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,1.0,17.0,8.0,25.0,,,2.0,,,,1.0,,,,2.0,2.0,,,0.0894916,,,1.0,0.0,,,,,1.0,1.0,,74.0,,,,,,,4.0,,6.7,,,,2.0,,,,2.0,1.0,18.0,9.0,27.0,0,1.0,42.0,1.0,1.0,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,1.0,7.0,,7.0,1.0,,1.0,,,,,,,,1.0,1.0,,,0.0281818,,,,0.0,,,,,,2.0,,16.0,,,,,,,6.0,,7.0,,,,2.0,,,,2.0,,11.0,1.0,12.0,0,1.0,19.0,1.0,,,1.0
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,5.0,11.0,24.0,35.0,1.0,,8.0,,,,,,,1.0,2.0,3.0,,,0.00308039,,,,0.0,,,,,1.0,,,90.0,,,,,,,16.0,,6.4,,,,8.0,,,,14.0,,20.0,29.0,49.0,0,3.0,65.0,1.0,,,2.0
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,2.0,,2.0,15.0,20.0,33.0,,1.0,7.0,,,,1.0,,,1.0,7.0,11.0,,,0.242395,,,4.0,0.0,,,,,,3.0,,90.0,,,,,,,12.0,,7.5,,,,5.0,2.0,3.0,,4.0,,18.0,24.0,39.0,0,8.0,68.0,3.0,1.0,1.0,7.0
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,,9.0,11.0,20.0,,,5.0,,,,1.0,,,,3.0,1.0,,,0.00400018,,,2.0,0.0,,,,,2.0,,,74.0,,1.0,,,,,3.0,,6.4,,,,1.0,,,,,,12.0,11.0,23.0,0,1.0,31.0,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436455,22,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,50027,60232,Craig Dawson,craig-dawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,False,,,1.0,11.0,5.0,16.0,,1.0,2.0,,1.0,,1.0,,,1.0,6.0,4.0,,,0.0113841,0.4958,,3.0,0.0,,,,,,,,75.0,,,,,,,10.0,,6.6,,,2.0,,1.0,3.0,,1.0,,17.0,6.0,20.0,2,3.0,32.0,1.0,1.0,,3.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,2.0,23.0,20.0,43.0,,2.0,4.0,,,,,,,,,6.0,,,0.0124689,,,,0.0,,,,,,2.0,,87.0,,1.0,,,,,8.0,,7.2,,,,4.0,,,,6.0,,27.0,24.0,51.0,0,3.0,61.0,,1.0,,1.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,,3.0,1.0,14.0,15.0,,,7.0,,,,,,,,,,,,0.00202155,,,,0.0,,-0.2813,1.0,,,1.0,,90.0,,,,,,,8.0,1.0,6.8,2.0,2.0,,1.0,,,,10.0,,4.0,18.0,22.0,0,,31.0,,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,3.0,,1.0,20.0,9.0,26.0,,,4.0,1.0,,,,,,,6.0,1.0,,,0.0429232,,,5.0,0.0,,,,,,2.0,,90.0,,1.0,,,,,13.0,,6.9,,,,5.0,1.0,7.0,,2.0,,27.0,9.0,29.0,0,1.0,54.0,4.0,,,1.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,1.0,2.0,,,,0.0027937,,,1.0,0.0,,,,,,,,9.0,,,,,,,2.0,,6.4,,,,,,,,,,2.0,1.0,3.0,0,,5.0,,,,
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,7.0,3.0,10.0,,1.0,,,,,1.0,,,,2.0,4.0,,,0.0207451,0.0179,0.1997,,0.0,,,,,,1.0,,58.0,1.0,,,,,,5.0,,7.0,,,,4.0,1.0,,,,,9.0,4.0,13.0,1,2.0,24.0,1.0,1.0,,2.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,7.0,4.0,11.0,,,1.0,,,,,,,1.0,2.0,1.0,,,0.0155598,,,,0.0,,,,,,,,15.0,,,,,,,3.0,,6.5,,,,,1.0,,,,,7.0,4.0,11.0,0,1.0,17.0,1.0,,,1.0
2024-25,12436909,23,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,1.0,12.0,31.0,43.0,3.0,2.0,6.0,,,,,,,,4.0,4.0,,,0.00457725,,,1.0,0.0,,,,,,,,90.0,,,,,,,6.0,,6.6,,,,4.0,,,,5.0,,15.0,33.0,48.0,0,2.0,58.0,1.0,,,1.0
