playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,goalAssists,unsuccessfulCrossesOpenPlay,substituteOn,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,shotsBlockedInBox,putthroughBlockedDistributionWon,oboxTarget,unsuccessfulCrossesAndCorners,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,blocks,interceptions,backwardPasses,throwInsToOwnPlayer,substituteOff,expectedGoals,secondGoalAssists,expectedGoalsFreekick,throughBalls,successfulLayoffs,goals,awayGoals,oboxBlocked,unsuccessfulLayoffs,homeGoals,headedGoals,freekickTotal,attemptsFromSetPieces,shotsBlockedOutsideBox,foulWonPenalty,offsides,hitWoodwork,handballsConceded,rightFootGoals,redCards2ndYellow,clearancesOffTheLine,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,ownGoalScored,penaltiesTaken,penaltyGoals,leftFootGoals,setPiecesGoals,otherGoals
82263,Marcos Alonso,Defender,Celta de Vigo,176,Spain,2013-14,86.0,,1.0602,1.0,,53.0,,124.0,16.0,16.0,174.0,619.0,,,48.0,6.0,,1439.0,19.0,120.0,3.0,,49.0,91.0,409.0,,,,31.8054,14.0,67.0,22.0,67.0,210.0,,25.0,0.0,206.0,,299.0,109.0,16.0,,,9.0,,11.0,246.0,19.0,25.0,158.0,29.0,0.0,,594.0,286.0,44.0,16.0,,,26.0,21.0,36.0,1145.0,72.0,212.0,9.0,,4.0,50.0,52.0,13.0,8.0,7.0,2.0,1.0012,17.0,1.0,34.0,,5.0,13.0,2.0,2.0,20.0,32.0,17.0,1.0,26.0,5.0,34.0,1.0,10.0,14.0,2.0,39.0,84.0,116.0,,1.0809,,,,3.0,,,7.0,,,,,,7.0,,1.0,,1.0,,1.0,,,,,,,,,,
84933,Daniel Alfei,Defender,Yeovil Town,283,Wales,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80789,Jordi Amat,Defender,Johor Darul Ta'zim,10981,Indonesia,2013-14,72.0,,0.0976,0.0,,32.0,,71.0,17.0,13.0,106.0,677.0,,,59.0,1.0,,1246.0,37.0,65.0,4.0,,18.0,43.0,508.0,,,1.0,18.0915,8.0,77.0,21.0,35.0,197.0,,8.0,0.0,137.0,,249.0,58.0,17.0,,,9.0,,,166.0,17.0,6.0,78.0,22.0,0.0,,658.0,117.0,23.0,4.0,,,189.0,18.0,63.0,868.0,22.0,405.0,9.0,,3.0,35.0,44.0,,,1.0,1.0,0.103,4.0,,,4.0,,,1.0,1.0,7.0,,4.0,,5.0,,,,3.0,,9.0,29.0,42.0,1.0,1.0,0.3213,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
47390,Neil Taylor,Defender,Middlesbrough,25,Wales,2013-14,16.0,,0.1349,0.0,,11.0,,33.0,10.0,6.0,42.0,283.0,,,10.0,1.0,,590.0,5.0,23.0,1.0,,9.0,18.0,231.0,,,,10.5078,2.0,18.0,9.0,11.0,113.0,,4.0,0.0,39.0,,97.0,32.0,10.0,,,3.0,,1.0,100.0,8.0,5.0,29.0,5.0,0.0,,276.0,63.0,8.0,3.0,,,22.0,5.0,10.0,423.0,8.0,144.0,2.0,,1.0,9.0,19.0,3.0,2.0,,1.0,,1.0,1.0,5.0,4.0,,3.0,,,5.0,5.0,4.0,,3.0,,6.0,,1.0,2.0,3.0,13.0,51.0,45.0,1.0,0.0776,,,,5.0,,,2.0,1.0,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,
53138,Chico Flores,Defender,Swansea City,80,Spain,2013-14,162.0,,0.315,2.0,,78.0,,130.0,31.0,30.0,185.0,1827.0,,,164.0,8.0,,2690.0,77.0,194.0,7.0,2.0,39.0,107.0,1525.0,,,3.0,42.2644,19.0,202.0,44.0,85.0,316.0,,22.0,0.0,356.0,,758.0,159.0,31.0,,,21.0,2.0,7.0,506.0,37.0,17.0,192.0,87.0,1.0,,1768.0,222.0,57.0,16.0,,,667.0,39.0,117.0,2353.0,46.0,1137.0,15.0,,5.0,55.0,68.0,1.0,8.0,8.0,,1.3482,17.0,,8.0,1.0,2.0,1.0,4.0,4.0,34.0,,5.0,8.0,18.0,2.0,8.0,8.0,9.0,5.0,14.0,94.0,86.0,3.0,,2.0005,,,,2.0,2.0,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,1.0
19159,Ashley Williams,Defender,Bristol City,113,Wales,2013-14,124.0,,0.3549,0.0,,53.0,,133.0,34.0,34.0,263.0,1936.0,,,201.0,7.0,,3040.0,84.0,173.0,11.0,,28.0,56.0,1479.0,,,3.0,45.7967,17.0,312.0,48.0,40.0,690.0,,8.0,0.0,297.0,,693.0,146.0,34.0,,,15.0,2.0,,404.0,37.0,5.0,96.0,117.0,0.0,,1911.0,288.0,38.0,,,,467.0,30.0,194.0,2515.0,91.0,1270.0,7.0,,5.0,130.0,91.0,1.0,2.0,2.0,,0.8527,11.0,1.0,,,,1.0,1.0,1.0,25.0,,4.0,1.0,17.0,,,1.0,9.0,5.0,36.0,80.0,86.0,5.0,1.0,1.6364,,,1.0,,1.0,1.0,1.0,,0.0,1.0,,,1.0,,5.0,,,,,3.0,,,,,,,,,
39221,Dwight Tiendalli,Defender,Oxford United,106,Netherlands,2013-14,35.0,,0.217,0.0,,19.0,,38.0,10.0,9.0,41.0,452.0,,,17.0,1.0,,751.0,12.0,33.0,3.0,,14.0,28.0,399.0,,,,11.041,3.0,20.0,12.0,23.0,30.0,,5.0,0.0,68.0,,141.0,36.0,10.0,,,1.0,,5.0,203.0,9.0,9.0,51.0,5.0,0.0,,445.0,91.0,18.0,4.0,,,206.0,11.0,12.0,661.0,7.0,208.0,4.0,,0.0,3.0,9.0,,2.0,,2.0,,1.0,,24.0,1.0,,,,,6.0,9.0,5.0,1.0,10.0,,24.0,1.0,1.0,5.0,3.0,15.0,75.0,77.0,3.0,0.1408,,,,2.0,,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,
42996,Angel Rangel,Defender,Queens Park Rangers,52,Spain,2013-14,137.0,,2.7312,0.0,,84.0,,220.0,30.0,29.0,294.0,1935.0,1.0,,78.0,7.0,,2632.0,41.0,156.0,8.0,,57.0,119.0,1523.0,,,4.0,39.1174,15.0,86.0,41.0,96.0,98.0,1.0,23.0,0.0,293.0,,734.0,161.0,30.0,,,24.0,1.0,10.0,911.0,33.0,22.0,215.0,37.0,0.0,1.0,1913.0,435.0,60.0,14.0,,,913.0,41.0,118.0,2782.0,44.0,749.0,12.0,,8.0,74.0,77.0,19.0,1.0,3.0,3.0,0.2735,8.0,1.0,63.0,1.0,2.0,19.0,1.0,1.0,37.0,26.0,26.0,,35.0,2.0,63.0,,5.0,12.0,10.0,93.0,190.0,290.0,1.0,0.3392,,,2.0,17.0,,,1.0,1.0,,,,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,
59940,Kyle Bartley,Defender,West Bromwich Albion,35,England,2013-14,4.0,,0.0029,0.0,,3.0,,2.0,2.0,1.0,2.0,36.0,,,2.0,,,91.0,,5.0,,,,3.0,31.0,,,,0.5862,1.0,10.0,1.0,4.0,8.0,,,0.0,9.0,,16.0,3.0,2.0,,,1.0,1.0,,10.0,1.0,,7.0,2.0,0.0,,36.0,2.0,2.0,,,,9.0,4.0,3.0,53.0,,24.0,1.0,,0.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73459,Jazz Richards,Defender,Cardiff City U21,8949,Wales,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115556,Ben Davies,Defender,Tottenham Hotspur,6,Wales,2013-14,190.0,,1.5914,0.0,,76.0,,195.0,34.0,32.0,260.0,1653.0,,,139.0,6.0,,2873.0,83.0,169.0,10.0,,55.0,113.0,1341.0,,,4.0,41.9205,8.0,109.0,46.0,107.0,693.0,,25.0,1.0,359.0,,646.0,157.0,34.0,,,17.0,,14.0,696.0,36.0,32.0,220.0,56.0,0.0,,1617.0,441.0,59.0,15.0,,,95.0,23.0,52.0,2472.0,39.0,717.0,10.0,,3.0,65.0,84.0,14.0,2.0,3.0,,0.7688,7.0,1.0,61.0,2.0,1.0,20.0,,,29.0,35.0,30.0,1.0,27.0,1.0,84.0,1.0,4.0,12.0,11.0,63.0,219.0,249.0,1.0,0.8348,,,1.0,10.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,28.0,6.0,19.0,,,,2.0,,
3332,Steven Reid,Defender,Burnley,90,Ireland,2013-14,46.0,,0.627,0.0,,24.0,,81.0,16.0,16.0,142.0,508.0,,,35.0,1.0,,1306.0,13.0,61.0,3.0,1.0,20.0,39.0,323.0,,,3.0,25.1682,20.0,71.0,27.0,33.0,15.0,,13.0,0.0,107.0,,249.0,56.0,16.0,,,6.0,,,199.0,24.0,5.0,72.0,22.0,0.0,,476.0,239.0,18.0,3.0,,,202.0,17.0,43.0,873.0,59.0,175.0,4.0,,3.0,61.0,24.0,7.0,3.0,4.0,,0.5794,7.0,,29.0,,3.0,8.0,1.0,1.0,5.0,51.0,5.0,1.0,8.0,3.0,31.0,1.0,3.0,2.0,3.0,27.0,42.0,81.0,4.0,0.4388,,0.2642,1.0,3.0,,,2.0,,,,5.0,5.0,2.0,,,,,,,,,,,,,,,,
39253,Jonas Olsson,Defender,Wigan Athletic,111,Sweden,2013-14,88.0,,0.7704,0.0,,21.0,,147.0,32.0,32.0,226.0,1006.0,,,164.0,7.0,,2819.0,56.0,148.0,9.0,,17.0,40.0,677.0,,,4.0,39.7187,33.0,298.0,45.0,32.0,266.0,,20.0,0.0,236.0,,510.0,95.0,32.0,,,6.0,,3.0,289.0,36.0,6.0,72.0,108.0,0.0,,966.0,249.0,15.0,4.0,,,182.0,19.0,103.0,1492.0,77.0,491.0,4.0,,10.0,79.0,63.0,,3.0,2.0,1.0,0.7311,11.0,,2.0,,,,1.0,1.0,33.0,,7.0,2.0,8.0,,2.0,2.0,9.0,1.0,15.0,56.0,48.0,1.0,2.0,1.3788,,,,4.0,1.0,1.0,1.0,,0.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,1.0,,
32388,Goran Popov,Defender,Vardar,2447,North Macedonia,2013-14,3.0,,0.0326,0.0,,,,9.0,2.0,1.0,16.0,64.0,,,2.0,,,83.0,2.0,2.0,1.0,,1.0,2.0,46.0,,,1.0,1.9939,,9.0,3.0,1.0,19.0,,,0.0,5.0,,39.0,4.0,2.0,,,,,1.0,24.0,2.0,1.0,3.0,,0.0,,64.0,19.0,,2.0,,,,,2.0,87.0,6.0,25.0,,,0.0,7.0,8.0,1.0,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,1.0,6.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14278,Liam Ridgewell,Defender,Southend United,81,England,2013-14,128.0,,1.689,0.0,,69.0,,218.0,33.0,33.0,315.0,1204.0,,,91.0,6.0,,2868.0,30.0,187.0,9.0,,62.0,126.0,846.0,,,4.0,45.258,23.0,115.0,50.0,98.0,455.0,,57.0,0.0,315.0,,577.0,120.0,33.0,,,11.0,,9.0,512.0,41.0,33.0,224.0,61.0,0.0,,1164.0,530.0,58.0,8.0,,,26.0,24.0,43.0,2031.0,100.0,388.0,7.0,,6.0,97.0,74.0,11.0,,1.0,3.0,0.4237,2.0,2.0,60.0,,,11.0,,,11.0,81.0,14.0,,22.0,,61.0,,1.0,11.0,13.0,45.0,146.0,245.0,3.0,0.9785,,,1.0,16.0,1.0,0.0,,,1.0,,,,,,3.0,,,,,,,,,,,,1.0,,
28434,Diego Lugano,Defender,West Bromwich Albion,35,Uruguay,2013-14,28.0,,0.0296,0.0,,10.0,,39.0,9.0,7.0,47.0,172.0,,,35.0,,,659.0,13.0,34.0,3.0,1.0,7.0,12.0,113.0,,,1.0,12.1053,5.0,56.0,14.0,15.0,40.0,,2.0,0.0,62.0,,80.0,14.0,9.0,,,3.0,,,30.0,11.0,1.0,27.0,22.0,0.0,,167.0,50.0,7.0,,,,35.0,11.0,12.0,270.0,11.0,95.0,3.0,,2.0,8.0,15.0,,1.0,1.0,,0.4579,4.0,,,2.0,,,,,11.0,,1.0,1.0,3.0,,,1.0,3.0,1.0,2.0,13.0,17.0,,1.0,0.5487,,,,2.0,1.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
146339,Donervon Daniels,Defender,Oldham Athletic,105,Montserrat,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19272,Gareth McAuley,Defender,Rangers,67,Northern Ireland,2013-14,118.0,,0.4919,0.0,,41.0,,129.0,32.0,32.0,199.0,910.0,,,192.0,6.0,,2860.0,66.0,201.0,9.0,,17.0,75.0,656.0,,,4.0,44.3789,17.0,248.0,49.0,52.0,125.0,,30.0,0.0,319.0,,448.0,144.0,32.0,,,13.0,1.0,5.0,179.0,40.0,20.0,127.0,126.0,0.0,,889.0,235.0,28.0,10.0,,,274.0,21.0,55.0,1414.0,70.0,533.0,4.0,,4.0,70.0,42.0,1.0,2.0,7.0,2.0,0.9109,17.0,,1.0,,,1.0,5.0,5.0,43.0,,6.0,2.0,7.0,,1.0,2.0,10.0,3.0,23.0,58.0,63.0,7.0,2.0,2.1984,,,,2.0,2.0,1.0,,1.0,1.0,2.0,,,,,3.0,,,,,,,,,1.0,,,,,
60232,Craig Dawson,Defender,Wolverhampton Wanderers,39,England,2013-14,30.0,,0.3515,0.0,,21.0,,41.0,12.0,10.0,63.0,263.0,,,39.0,1.0,,950.0,13.0,52.0,3.0,1.0,8.0,26.0,187.0,,,1.0,14.6763,4.0,69.0,17.0,17.0,54.0,,6.0,0.0,82.0,,109.0,53.0,12.0,,,5.0,,,68.0,14.0,2.0,43.0,26.0,0.0,,261.0,87.0,16.0,,,,72.0,10.0,13.0,479.0,18.0,133.0,3.0,,1.0,22.0,26.0,1.0,3.0,1.0,,,11.0,2.0,7.0,2.0,,1.0,1.0,1.0,21.0,9.0,2.0,2.0,4.0,,7.0,2.0,10.0,3.0,13.0,32.0,28.0,21.0,1.0,1.4939,,,,3.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
11467,Billy Jones,Defender,Crewe Alexandra,51,England,2013-14,74.0,,0.9827,0.0,,42.0,,93.0,21.0,21.0,125.0,676.0,,,57.0,4.0,,1740.0,23.0,112.0,7.0,,30.0,78.0,523.0,,,2.0,22.083,10.0,74.0,27.0,51.0,28.0,,17.0,0.0,186.0,,285.0,71.0,21.0,,,6.0,,14.0,316.0,20.0,25.0,129.0,34.0,0.0,,658.0,241.0,36.0,22.0,,,257.0,17.0,28.0,1189.0,32.0,245.0,6.0,,5.0,32.0,28.0,10.0,5.0,6.0,3.0,0.8632,8.0,,36.0,,3.0,10.0,3.0,3.0,32.0,37.0,8.0,4.0,15.0,3.0,36.0,4.0,2.0,16.0,11.0,26.0,106.0,140.0,3.0,0.8516,,,,11.0,,,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,
48717,Winston Reid,Defender,West Ham United U23,7238,New Zealand,2013-14,69.0,,0.1782,0.0,,24.0,,72.0,22.0,18.0,122.0,520.0,,,89.0,7.0,,1674.0,38.0,89.0,4.0,,11.0,38.0,348.0,,,4.0,28.0329,14.0,167.0,22.0,31.0,147.0,,18.0,1.0,158.0,,253.0,60.0,22.0,,,5.0,2.0,,110.0,18.0,5.0,69.0,51.0,0.0,,517.0,132.0,19.0,,,,85.0,23.0,50.0,823.0,51.0,288.0,7.0,,2.0,50.0,36.0,,3.0,2.0,,0.7389,7.0,,1.0,4.0,,,1.0,1.0,20.0,,2.0,3.0,10.0,,1.0,3.0,5.0,,16.0,40.0,35.0,,,1.2556,,,,,1.0,1.0,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
5609,George McCartney,Defender,West Ham United,21,Northern Ireland,2013-14,55.0,,0.5623,0.0,,36.0,,84.0,22.0,20.0,138.0,654.0,,,54.0,6.0,,1840.0,20.0,99.0,4.0,,16.0,65.0,469.0,,,1.0,29.5701,26.0,109.0,27.0,35.0,161.0,,23.0,0.0,154.0,,311.0,98.0,22.0,,,9.0,,11.0,279.0,23.0,18.0,100.0,34.0,0.0,,643.0,238.0,27.0,6.0,,,79.0,10.0,47.0,1181.0,58.0,243.0,2.0,,4.0,54.0,20.0,6.0,1.0,,3.0,,1.0,,34.0,2.0,,6.0,,,4.0,36.0,10.0,,8.0,,34.0,,1.0,4.0,16.0,21.0,103.0,161.0,1.0,0.0892,1.0,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
49413,James Tomkins,Defender,Crystal Palace,31,England,2013-14,84.0,,0.5099,1.0,,53.0,,127.0,31.0,31.0,224.0,854.0,,,168.0,10.0,,2601.0,43.0,199.0,5.0,1.0,27.0,74.0,541.0,,,6.0,44.8022,44.0,277.0,37.0,41.0,190.0,,25.0,0.0,283.0,,417.0,85.0,31.0,,,8.0,4.0,3.0,189.0,32.0,5.0,115.0,125.0,0.0,,802.0,243.0,45.0,2.0,,,181.0,25.0,89.0,1338.0,99.0,441.0,12.0,,5.0,97.0,41.0,,2.0,5.0,,0.5259,9.0,,2.0,,,,5.0,5.0,27.0,,4.0,2.0,21.0,,2.0,2.0,4.0,3.0,20.0,45.0,66.0,4.0,3.0,1.2007,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,
50369,Pablo Armero,Defender,West Ham United,21,Colombia,2013-14,19.0,,0.2561,0.0,,7.0,,21.0,5.0,3.0,27.0,110.0,,,6.0,,,322.0,3.0,14.0,,1.0,7.0,11.0,81.0,,,3.0,8.7957,,12.0,7.0,16.0,32.0,,3.0,0.0,33.0,,49.0,19.0,5.0,,,2.0,,5.0,49.0,7.0,6.0,27.0,3.0,0.0,,109.0,49.0,5.0,1.0,,,15.0,5.0,2.0,210.0,10.0,38.0,3.0,,1.0,6.0,7.0,4.0,,,1.0,,1.0,,8.0,2.0,,4.0,,,1.0,5.0,3.0,,4.0,,8.0,,1.0,,2.0,7.0,14.0,33.0,,0.0274,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
19575,Joey O'Brien,Defender,West Ham United U23,7238,Ireland,2013-14,50.0,,0.4416,0.0,,24.0,,65.0,17.0,13.0,92.0,448.0,,,34.0,3.0,,1234.0,17.0,65.0,6.0,1.0,15.0,48.0,339.0,,,2.0,20.7875,6.0,60.0,19.0,33.0,78.0,,18.0,0.0,115.0,,198.0,49.0,17.0,,,6.0,1.0,6.0,183.0,13.0,13.0,81.0,17.0,0.0,,448.0,153.0,18.0,7.0,,,79.0,14.0,17.0,786.0,24.0,178.0,5.0,,4.0,27.0,22.0,5.0,1.0,1.0,,0.1356,3.0,,10.0,4.0,,5.0,1.0,1.0,8.0,24.0,3.0,1.0,6.0,,10.0,1.0,2.0,1.0,12.0,14.0,93.0,108.0,1.0,0.3628,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
8380,James Collins,Defender,Ipswich Town,40,Wales,2013-14,85.0,,0.361,0.0,,47.0,,105.0,24.0,22.0,222.0,613.0,,,138.0,9.0,,1899.0,53.0,138.0,8.0,,18.0,53.0,310.0,,,2.0,27.7578,55.0,232.0,25.0,32.0,74.0,,8.0,1.0,223.0,,401.0,77.0,24.0,,,11.0,,1.0,152.0,17.0,2.0,85.0,85.0,0.0,,542.0,233.0,36.0,3.0,,,119.0,16.0,81.0,1005.0,126.0,239.0,7.0,,6.0,117.0,24.0,,3.0,2.0,,0.2928,11.0,,1.0,2.0,1.0,,,,30.0,,2.0,2.0,11.0,1.0,1.0,2.0,9.0,5.0,32.0,18.0,19.0,,3.0,1.1222,,,,,1.0,0.0,1.0,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,
10356,Guy Demel,Defender,West Ham United,21,Cote d’Ivoire,2013-14,110.0,,1.4144,0.0,,52.0,,174.0,32.0,30.0,227.0,845.0,,,64.0,11.0,,2638.0,27.0,140.0,6.0,,46.0,103.0,595.0,,,4.0,43.6353,6.0,104.0,38.0,83.0,39.0,,18.0,0.0,250.0,,405.0,134.0,32.0,,,14.0,2.0,29.0,359.0,32.0,52.0,186.0,37.0,0.0,,842.0,430.0,38.0,33.0,,,244.0,28.0,23.0,1636.0,44.0,279.0,3.0,,3.0,53.0,54.0,20.0,2.0,3.0,20.0,1.3572,11.0,,45.0,2.0,,20.0,2.0,2.0,39.0,61.0,14.0,2.0,21.0,,45.0,2.0,8.0,19.0,15.0,35.0,157.0,248.0,5.0,2.0114,,,1.0,3.0,1.0,0.0,,,1.0,,,,,,1.0,3.0,1.0,1.0,,,,,,1.0,,,,,
8358,Roger Johnson,Defender,Bromley,2050,England,2013-14,12.0,,0.0098,0.0,,3.0,,22.0,4.0,2.0,34.0,83.0,,,26.0,1.0,,272.0,10.0,20.0,2.0,,4.0,4.0,40.0,,,,3.6546,6.0,38.0,4.0,2.0,11.0,,1.0,0.0,32.0,,47.0,5.0,4.0,,,,,,10.0,2.0,,6.0,16.0,0.0,,81.0,35.0,3.0,,,,14.0,2.0,9.0,135.0,15.0,39.0,1.0,,1.0,12.0,7.0,,,,,,1.0,,,2.0,,,,,3.0,,,,1.0,,,,1.0,,2.0,2.0,11.0,,,0.1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108411,Dan Potts,Defender,Charlton Athletic,33,England,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137951,Leo Chambers,Defender,Billericay Town,1185,England,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
