playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,expectedGoalsFreekick,setPiecesGoals,foulWonPenalty,leftFootGoals,headedGoals,freekickTotal,attemptsFromSetPieces,ownGoalScored,penaltiesConceded,throwInsToOppositionPlayer,gkSuccessfulDistribution,punches,catches,savesMade,goalkeeperSmother,savesMadeFromOutsideBox,crossesNotClaimed,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow,penaltiesTaken,penaltyGoals,penaltiesFaced,drops,penaltiesSaved,savesFromPenalty,overruns,awayGoals,totalTouchesInOppositionBox,penaltyGoalsConceded,winningGoal,homeGoals,timesTackled,secondGoalAssists,otherGoals,lastPlayerTackle,goalKicks
171213,Kevin Toner,Defender,A Villa,7,Ireland,2015-16,11.0,,0.0848,0.0,,,,10.0,1.0,,18.0,4.0,1.0,,3.0,27.0,1.0,97.0,,,,1.0,,13.0,1.0,,,,315.0,,,3.0,24.0,2.0,7.0,14.0,63.0,,6.2862,,1.0,18.0,9.0,,8.0,38.0,4.0,35.0,5.0,43.0,7.0,4.0,,,5.0,1.0,40.0,7.0,1.0,,22.0,10.0,0.0,93.0,1.0,,38.0,5.0,,1.0,12.0,2.0,9.0,,,7.0,4.0,177.0,18.0,,,,5.0,30.0,,,0.0667,0.0,9.0,8.0,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,,2.0,,,,
15073,Kieran Richardson,Defender,A Villa,7,England,2015-16,50.0,2.0,0.2147,0.0,1.0,2.0,0.1487,18.0,6.0,1.0,37.0,11.0,1.0,5.0,8.0,60.0,16.0,269.0,,,1.0,3.0,,18.0,,2.0,2.0,,634.0,,2.0,9.0,35.0,1.0,12.0,26.0,195.0,,13.4886,3.0,5.0,20.0,20.0,,41.0,96.0,4.0,85.0,4.0,112.0,42.0,11.0,2.0,,6.0,8.0,100.0,19.0,19.0,,67.0,9.0,0.0,266.0,4.0,1.0,121.0,12.0,4.0,3.0,14.0,18.0,12.0,,,14.0,47.0,462.0,53.0,3.0,,1.0,14.0,111.0,11.0,,0.2525,4.0,23.0,22.0,0.0705,,,,,1.0,1.0,,,13.0,,,,,,,,,,,,,,,,,,,1.0,,3.0,,0.0,,15.0,,,,
20492,Micah Richards,Defender,A Villa,7,England,2015-16,67.0,1.0,0.4856,0.0,1.0,2.0,0.772,42.0,10.0,1.0,60.0,24.0,1.0,,23.0,107.0,1.0,717.0,1.0,,,1.0,,83.0,3.0,,1.0,1.0,2044.0,1.0,,22.0,156.0,6.0,19.0,95.0,572.0,,38.2272,7.0,12.0,142.0,53.0,1.0,45.0,95.0,25.0,223.0,15.0,331.0,109.0,24.0,,,8.0,16.0,220.0,47.0,1.0,1.0,140.0,61.0,0.0,704.0,8.0,1.0,165.0,34.0,28.0,15.0,221.0,16.0,61.0,,,38.0,70.0,1144.0,18.0,3.0,,,27.0,391.0,8.0,,0.8784,3.0,47.0,33.0,,,,,1.0,,,1.0,,14.0,,,,,,,,,,,,,,,,,,,2.0,0.0,31.0,1.0,0.0,1.0,24.0,,,,
52477,Nathan Baker,Defender,A Villa,7,England,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153374,Niall Mason,Defender,A Villa,7,England,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67527,Allan Nyom,Defender,Watford,57,Cameroon,2015-16,111.0,11.0,0.7292,0.0,3.0,1.0,0.0386,84.0,4.0,1.0,103.0,32.0,1.0,5.0,29.0,277.0,74.0,860.0,,,2.0,3.0,,33.0,9.0,1.0,11.0,,2474.0,,1.0,20.0,147.0,4.0,45.0,134.0,525.0,,38.0207,6.0,46.0,70.0,34.0,1.0,91.0,26.0,23.0,258.0,21.0,458.0,187.0,32.0,1.0,,9.0,15.0,360.0,30.0,74.0,1.0,225.0,13.0,0.0,850.0,3.0,11.0,494.0,75.0,27.0,7.0,270.0,36.0,60.0,,,58.0,106.0,1620.0,209.0,9.0,,2.0,145.0,234.0,19.0,,0.3332,8.0,174.0,74.0,,,,,,,,,1.0,58.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,
41338,Craig Cathcart,Defender,Watford,57,Northern Ireland,2015-16,67.0,1.0,0.5103,0.0,2.0,2.0,0.4464,45.0,3.0,,106.0,35.0,,2.0,34.0,309.0,2.0,1032.0,1.0,,1.0,1.0,,110.0,10.0,1.0,1.0,,3033.0,,,42.0,132.0,6.0,23.0,64.0,607.0,,45.3598,3.0,64.0,171.0,46.0,1.0,25.0,192.0,12.0,199.0,10.0,535.0,121.0,35.0,1.0,,11.0,,225.0,40.0,2.0,1.0,89.0,68.0,0.0,992.0,1.0,3.0,364.0,34.0,8.0,25.0,245.0,9.0,63.0,,,116.0,60.0,1432.0,14.0,1.0,,1.0,160.0,499.0,7.0,,0.4121,3.0,203.0,72.0,,,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
39942,Daniel Pudil,Defender,Watford,57,Czech Republic,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52800,Gabriele Angella,Defender,Watford,57,Italy,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40868,José Holebas,Defender,Watford,57,Greece,2015-16,54.0,3.0,0.405,0.0,8.0,1.0,0.1318,25.0,5.0,,67.0,11.0,,6.0,11.0,108.0,22.0,413.0,,,6.0,,2.0,32.0,1.0,1.0,3.0,,945.0,,1.0,8.0,76.0,2.0,22.0,52.0,279.0,,16.1675,6.0,15.0,34.0,16.0,2.0,46.0,120.0,5.0,130.0,6.0,213.0,83.0,11.0,1.0,,6.0,15.0,156.0,14.0,23.0,2.0,98.0,24.0,0.0,407.0,4.0,7.0,223.0,19.0,22.0,1.0,21.0,8.0,30.0,1.0,,26.0,59.0,747.0,77.0,1.0,,6.0,29.0,152.0,2.0,,0.6621,2.0,41.0,53.0,0.1183,,,,,2.0,2.0,,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
98780,Juan Carlos Paredes,Defender,Watford,57,Ecuador,2015-16,43.0,7.0,0.6212,0.0,,1.0,0.0531,15.0,5.0,,41.0,17.0,,8.0,7.0,77.0,22.0,264.0,,,,10.0,,5.0,1.0,1.0,7.0,,766.0,,,3.0,35.0,2.0,29.0,33.0,169.0,,12.3676,4.0,12.0,13.0,12.0,,40.0,5.0,9.0,78.0,13.0,134.0,51.0,17.0,1.0,,4.0,9.0,124.0,10.0,22.0,,73.0,2.0,0.0,261.0,4.0,3.0,160.0,11.0,9.0,1.0,83.0,10.0,16.0,,,18.0,42.0,503.0,65.0,4.0,,,29.0,70.0,6.0,,0.1329,1.0,36.0,17.0,,,1.0,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
28160,Mario Suárez,Defender,Watford,57,Spain,2015-16,54.0,,0.5325,0.0,3.0,1.0,0.4189,21.0,5.0,1.0,70.0,15.0,,12.0,8.0,90.0,2.0,422.0,,,3.0,7.0,,21.0,,1.0,,,744.0,,,12.0,45.0,3.0,14.0,36.0,296.0,,17.4632,7.0,5.0,11.0,18.0,,42.0,98.0,5.0,99.0,8.0,155.0,68.0,15.0,1.0,,3.0,6.0,200.0,15.0,2.0,,78.0,9.0,0.0,412.0,4.0,,122.0,18.0,10.0,2.0,138.0,14.0,18.0,,,36.0,31.0,543.0,1.0,3.0,,3.0,12.0,132.0,11.0,,0.2684,2.0,20.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
52153,Miguel Britos,Defender,Watford,57,Uruguay,2015-16,68.0,2.0,0.1528,0.0,,,,25.0,6.0,,95.0,24.0,,1.0,24.0,266.0,,786.0,,,,,,98.0,7.0,,2.0,,2076.0,,,36.0,109.0,6.0,20.0,47.0,417.0,,24.344,,51.0,126.0,28.0,,32.0,196.0,18.0,177.0,6.0,418.0,81.0,24.0,,,11.0,,161.0,22.0,,,79.0,62.0,0.0,755.0,6.0,,317.0,14.0,7.0,15.0,137.0,19.0,60.0,,,103.0,35.0,1085.0,,3.0,,,141.0,361.0,9.0,,0.4377,7.0,171.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
73698,Miguel Layún,Defender,Watford,57,Mexico,2015-16,11.0,1.0,0.2262,0.0,1.0,1.0,0.3665,2.0,3.0,,9.0,3.0,,7.0,2.0,10.0,6.0,52.0,1.0,,1.0,1.0,,1.0,,,1.0,,132.0,,1.0,1.0,4.0,,3.0,4.0,40.0,,0.3461,2.0,,2.0,,,10.0,7.0,1.0,15.0,1.0,8.0,5.0,3.0,,1.0,,1.0,28.0,,6.0,,14.0,,0.0,52.0,2.0,,26.0,2.0,1.0,,19.0,1.0,2.0,,,2.0,18.0,83.0,1.0,2.0,,1.0,,15.0,1.0,,0.2294,0.0,1.0,2.0,0.0717,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126184,Nathan Aké,Defender,Watford,57,Netherlands,2015-16,73.0,5.0,,1.0,3.0,5.0,,79.0,13.0,,107.0,24.0,,4.0,20.0,166.0,37.0,609.0,1.0,,,4.0,,59.0,7.0,,5.0,,1874.0,,,25.0,135.0,3.0,48.0,101.0,413.0,,,9.0,18.0,72.0,24.0,,48.0,160.0,12.0,208.0,26.0,315.0,80.0,24.0,,,26.0,6.0,230.0,21.0,37.0,,149.0,34.0,1.0,602.0,8.0,8.0,339.0,53.0,10.0,8.0,46.0,28.0,76.0,,1.0,30.0,88.0,1274.0,154.0,1.0,1.0,,47.0,218.0,16.0,1.0,,4.0,59.0,67.0,,,,1.0,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41945,Sebastian Prödl,Defender,Watford,57,Austria,2015-16,59.0,1.0,0.5841,0.0,2.0,5.0,0.5022,23.0,11.0,,43.0,21.0,,6.0,19.0,134.0,,509.0,2.0,,,2.0,,53.0,5.0,,1.0,3.0,1776.0,3.0,,24.0,57.0,3.0,9.0,28.0,317.0,,31.9439,2.0,37.0,93.0,28.0,2.0,35.0,62.0,6.0,116.0,6.0,255.0,56.0,21.0,,,2.0,,102.0,25.0,,2.0,63.0,29.0,0.0,492.0,6.0,2.0,157.0,21.0,,14.0,146.0,23.0,64.0,,1.0,58.0,46.0,749.0,,,,,75.0,274.0,16.0,,1.0742,5.0,91.0,34.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
97296,Tommie Hoban,Defender,Watford,57,Ireland,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60232,Craig Dawson,Defender,West Brom,35,England,2015-16,164.0,28.0,2.5491,0.0,11.0,8.0,2.6064,59.0,27.0,,246.0,38.0,,4.0,38.0,421.0,102.0,1115.0,4.0,3.0,3.0,,,192.0,10.0,1.0,28.0,3.0,3385.0,3.0,,73.0,212.0,9.0,87.0,93.0,613.0,,43.1465,28.0,34.0,162.0,48.0,8.0,91.0,53.0,28.0,376.0,38.0,628.0,153.0,38.0,1.0,,18.0,7.0,415.0,39.0,102.0,8.0,184.0,119.0,0.0,1098.0,19.0,27.0,734.0,41.0,8.0,26.0,324.0,28.0,86.0,,1.0,81.0,110.0,2244.0,323.0,1.0,1.0,3.0,126.0,307.0,17.0,1.0,4.7602,3.0,175.0,83.0,,,1.0,1.0,3.0,,,1.0,1.0,115.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,
77760,Cristian Gamboa,Defender,West Brom,35,Costa Rica,2015-16,2.0,,0.0045,0.0,,,,2.0,1.0,,3.0,1.0,,,,3.0,2.0,12.0,,1.0,,1.0,,,,,,,27.0,,,,3.0,,,3.0,9.0,,0.1394,,,,,,2.0,6.0,1.0,5.0,,1.0,3.0,1.0,,,1.0,,8.0,,2.0,,5.0,,0.0,12.0,1.0,,6.0,1.0,,,3.0,1.0,2.0,,,,2.0,23.0,,,,,,1.0,,,0.026,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19272,Gareth McAuley,Defender,West Brom,35,Northern Ireland,2015-16,97.0,,0.6191,1.0,1.0,3.0,0.9611,45.0,6.0,1.0,120.0,34.0,,,34.0,267.0,4.0,849.0,1.0,2.0,,,,139.0,10.0,,,2.0,3059.0,2.0,,46.0,161.0,8.0,28.0,68.0,483.0,,36.0845,7.0,56.0,172.0,41.0,1.0,51.0,86.0,16.0,258.0,19.0,488.0,135.0,34.0,,,11.0,,204.0,33.0,4.0,1.0,119.0,93.0,1.0,825.0,3.0,4.0,329.0,34.0,9.0,28.0,219.0,32.0,95.0,,2.0,99.0,56.0,1302.0,2.0,,1.0,,111.0,378.0,12.0,1.0,0.7641,4.0,147.0,60.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,
43252,James Chester,Defender,West Brom,35,Wales,2015-16,42.0,1.0,0.3955,0.0,,,,32.0,,2.0,64.0,13.0,,,9.0,101.0,13.0,327.0,,,,4.0,,34.0,3.0,,1.0,,962.0,,,13.0,62.0,4.0,14.0,41.0,216.0,,16.5259,4.0,2.0,50.0,18.0,,29.0,69.0,6.0,104.0,5.0,173.0,46.0,13.0,,,10.0,2.0,112.0,14.0,13.0,,70.0,21.0,0.0,321.0,,5.0,157.0,22.0,3.0,5.0,41.0,11.0,24.0,,,10.0,44.0,588.0,81.0,2.0,,,23.0,115.0,7.0,,,5.0,37.0,28.0,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
39253,Jonas Olsson,Defender,West Brom,35,Sweden,2015-16,49.0,,0.904,0.0,,2.0,1.0665,16.0,6.0,,76.0,28.0,1.0,,25.0,179.0,,576.0,1.0,2.0,,3.0,,69.0,5.0,,,1.0,2016.0,1.0,,21.0,73.0,5.0,16.0,25.0,338.0,,23.8521,3.0,27.0,127.0,28.0,,28.0,121.0,10.0,122.0,8.0,331.0,59.0,28.0,,,5.0,1.0,153.0,23.0,,,53.0,48.0,0.0,552.0,4.0,1.0,217.0,11.0,2.0,32.0,105.0,22.0,45.0,,,59.0,19.0,854.0,,6.0,1.0,,79.0,244.0,8.0,1.0,0.9934,5.0,103.0,55.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
37642,Jonny Evans,Defender,West Brom,35,Northern Ireland,2015-16,90.0,12.0,1.1553,0.0,3.0,1.0,0.9499,74.0,4.0,1.0,143.0,30.0,1.0,3.0,30.0,245.0,10.0,984.0,1.0,,1.0,,,84.0,7.0,,12.0,,2593.0,,,30.0,172.0,7.0,32.0,118.0,627.0,,30.9082,8.0,33.0,104.0,34.0,2.0,60.0,328.0,22.0,262.0,16.0,452.0,190.0,30.0,,1.0,22.0,2.0,298.0,27.0,10.0,2.0,178.0,54.0,0.0,937.0,3.0,3.0,336.0,52.0,22.0,28.0,111.0,23.0,92.0,,,112.0,93.0,1527.0,58.0,3.0,,1.0,70.0,453.0,16.0,,1.8378,4.0,102.0,73.0,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
42583,Sébastien Pocognoli,Defender,West Brom,35,Belgium,2015-16,2.0,2.0,0.0738,0.0,,,,,,,3.0,1.0,1.0,,,7.0,1.0,19.0,,,,1.0,,3.0,,,2.0,,35.0,,,1.0,2.0,,,,11.0,,,1.0,1.0,3.0,,,1.0,7.0,,4.0,,9.0,3.0,1.0,,,,1.0,6.0,,1.0,,1.0,2.0,0.0,19.0,,1.0,14.0,,,,1.0,,1.0,,,1.0,2.0,35.0,4.0,,,,1.0,8.0,,,,0.0,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55459,Aaron Cresswell,Defender,West Ham,21,England,2015-16,109.0,31.0,3.1634,0.0,10.0,7.0,1.9573,38.0,18.0,1.0,149.0,37.0,4.0,12.0,37.0,310.0,90.0,1377.0,2.0,1.0,7.0,,,74.0,11.0,3.0,31.0,2.0,3315.0,2.0,,34.0,121.0,8.0,72.0,81.0,952.0,,51.2237,36.0,36.0,88.0,50.0,3.0,75.0,401.0,31.0,230.0,29.0,663.0,168.0,37.0,3.0,,15.0,21.0,657.0,42.0,90.0,3.0,156.0,40.0,0.0,1354.0,11.0,27.0,583.0,23.0,12.0,17.0,70.0,22.0,70.0,,1.0,115.0,243.0,2274.0,278.0,1.0,1.0,7.0,103.0,441.0,10.0,2.0,1.1546,1.0,161.0,77.0,0.2156,,,2.0,,3.0,3.0,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40669,Angelo Ogbonna,Defender,West Ham,21,Italy,2015-16,67.0,1.0,0.1941,0.0,2.0,,,43.0,4.0,,101.0,28.0,,,27.0,195.0,,945.0,,,1.0,1.0,,93.0,9.0,,1.0,,2328.0,,,31.0,127.0,5.0,22.0,65.0,672.0,,33.8353,2.0,28.0,161.0,32.0,1.0,36.0,204.0,16.0,194.0,6.0,426.0,116.0,28.0,,,9.0,1.0,229.0,27.0,,1.0,101.0,62.0,0.0,917.0,4.0,1.0,265.0,34.0,8.0,19.0,249.0,21.0,50.0,,,78.0,66.0,1310.0,2.0,2.0,,1.0,68.0,522.0,8.0,,0.4106,5.0,94.0,75.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88812,Doneil Henry,Defender,West Ham,21,Canada,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8380,James Collins,Defender,West Ham,21,Wales,2015-16,50.0,,0.6798,1.0,3.0,4.0,0.8812,18.0,10.0,,66.0,19.0,,2.0,16.0,141.0,,574.0,,1.0,,3.0,,78.0,5.0,,,4.0,1440.0,4.0,,27.0,76.0,3.0,13.0,25.0,378.0,,16.5967,2.0,12.0,151.0,14.0,3.0,23.0,106.0,7.0,126.0,8.0,287.0,59.0,19.0,,,3.0,1.0,131.0,11.0,,3.0,48.0,51.0,1.0,534.0,6.0,1.0,181.0,15.0,3.0,22.0,151.0,12.0,19.0,,1.0,55.0,30.0,829.0,,1.0,,,48.0,302.0,6.0,,1.2035,3.0,75.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49413,James Tomkins,Defender,West Ham,21,England,2015-16,64.0,4.0,,0.0,1.0,1.0,,62.0,8.0,,88.0,25.0,,2.0,23.0,172.0,11.0,835.0,,,,2.0,,54.0,8.0,,4.0,,1963.0,,,20.0,116.0,6.0,28.0,82.0,596.0,,,12.0,28.0,101.0,24.0,,44.0,99.0,16.0,180.0,18.0,384.0,118.0,25.0,,,20.0,6.0,246.0,18.0,11.0,,126.0,34.0,0.0,799.0,7.0,6.0,261.0,42.0,5.0,10.0,259.0,17.0,54.0,,,67.0,93.0,1285.0,86.0,6.0,,,56.0,421.0,12.0,1.0,,4.0,84.0,53.0,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19575,Joey O'Brien,Defender,West Ham,21,Ireland,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173792,Reece Oxford,Defender,West Ham,21,England,2015-16,7.0,,0.006,0.0,1.0,,,8.0,,,3.0,7.0,,3.0,3.0,9.0,,52.0,,,,4.0,,5.0,,,,,209.0,,,2.0,12.0,,1.0,9.0,41.0,,4.2388,,,8.0,3.0,1.0,5.0,10.0,1.0,19.0,1.0,19.0,7.0,7.0,,,3.0,,10.0,3.0,,1.0,14.0,3.0,0.0,50.0,,,15.0,5.0,,2.0,14.0,1.0,6.0,,,2.0,9.0,83.0,,3.0,,,3.0,33.0,1.0,,0.0955,0.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113564,Sam Byram,Defender,West Ham,21,England,2015-16,11.0,2.0,0.2198,0.0,,,,5.0,,,9.0,4.0,,1.0,2.0,24.0,8.0,95.0,,2.0,,2.0,,6.0,1.0,,2.0,,286.0,,,3.0,12.0,1.0,3.0,9.0,67.0,,3.0535,2.0,1.0,11.0,3.0,,8.0,5.0,4.0,23.0,3.0,44.0,16.0,4.0,,,1.0,1.0,42.0,2.0,8.0,,17.0,3.0,0.0,93.0,,,48.0,4.0,,3.0,27.0,7.0,12.0,,,4.0,19.0,187.0,28.0,,,,7.0,31.0,2.0,,,3.0,15.0,4.0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97046,Stephen Hendrie,Defender,West Ham,21,Scotland,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48717,Winston Reid,Defender,West Ham,21,New Zealand,2015-16,66.0,,0.6306,0.0,4.0,5.0,0.8172,45.0,13.0,,63.0,24.0,1.0,2.0,24.0,141.0,2.0,833.0,1.0,,2.0,,,78.0,6.0,,,4.0,2136.0,4.0,,28.0,123.0,5.0,14.0,73.0,602.0,,34.8565,6.0,22.0,154.0,38.0,2.0,38.0,169.0,27.0,189.0,11.0,318.0,109.0,24.0,,,8.0,,220.0,33.0,2.0,2.0,111.0,50.0,0.0,805.0,8.0,4.0,184.0,37.0,2.0,27.0,275.0,23.0,76.0,,,90.0,71.0,1224.0,,1.0,2.0,2.0,54.0,472.0,17.0,,1.3424,5.0,78.0,54.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
