season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsGainedLosingPos,punches,redCard,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,attFreekickGoal,attPenMiss,attPostLeft,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,leftsidePass,overrun,rightsidePass,unsuccessfulTouch,attObxdRight,attOneOnOne,contentiousDecision,penaltySave,ptsDroppedWinningPos,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,subsGoals,attPenPost,fiftyFifty,keeperGoals,successfulFiftyFifty,winningGoal,attLgLeft,expectedGoalsFreekick,totalDistance
2022-23,2293161,36,2023-05-13 15:00:00,7,Aston Villa,Home,162.0,14.0,4.0,7.0,4.0,2.0,1.0,195.0,2.0,2.0,4.0,1.0,2.0,17.0,350.0,1.0,,7.0,8.0,6.0,5.0,1.0,1.0,,,,,1.0,,,,6.0,,,1.0,,,4.0,1.0,6.0,2.0,55.0,3.0,,8.0,,8.0,8.0,2.0,,7.0,1.0,41.0,38.0,3.0,14.0,8.0,,1.0,45.0,9.0,13.0,,,3.0,2.0,1.0,1.0,,1.0,1.0,,,4.0,1.0,2.0,,8.0,1.0,11.0,11.0,,4.0,47.0,36.0,3.0,2.0,4.0,3.0,4.0,383.0,1.0,,70.0,39.0,34.0,1.0,1.0,1.0,,107.0,107.0,8.0,17.0,24.0,48.7,1.0,,,0.0,1.0,,1.0,,,,4.0,,3.0,88.0,323.0,7.0,177.0,30.0,14.0,17.0,7.0,18.0,12.0,,120.0,4.0,253.0,3.0,2.0,8.0,4.0,35.0,2.0,412.0,2.0,0.0,8.0,11.0,,8.0,3.0,573.0,26.0,8.0,8.0,8.0,0.0,1.0,,,68.0,3.0,2.0,1.0,134.0,103.0,2.0,107.0,13.0,,,,,,4.0,5.0,10.0,5.0,,,,,,,13.0,,7.0,,,,
2022-23,2293173,37,2023-05-20 15:00:00,7,Aston Villa,Away,109.0,16.0,1.0,3.0,2.0,1.0,,72.0,3.0,4.0,4.0,,4.0,15.0,178.0,,1.0,8.0,13.0,7.0,3.0,1.0,,,,,,,,,,4.0,,,,,1.0,7.0,3.0,4.0,2.0,74.0,6.0,1.0,12.0,,3.0,4.0,3.0,,8.0,2.0,55.0,64.0,6.0,38.0,17.0,,,55.0,13.0,16.0,,,2.0,2.0,,1.0,,1.0,1.0,,,8.0,1.0,5.0,1.0,17.0,,15.0,15.0,5.0,4.0,61.0,14.0,9.0,1.0,1.0,4.0,3.0,222.0,4.0,,45.0,26.0,23.0,,,,1.0,140.0,140.0,4.0,38.0,8.0,33.7,,,,0.0,1.0,3.0,4.0,,,,2.0,,5.0,38.0,158.0,5.0,131.0,38.0,38.0,22.0,2.0,11.0,9.0,,85.0,2.0,147.0,5.0,4.0,13.0,4.0,65.0,1.0,267.0,,0.0,6.0,29.0,4.0,18.0,5.0,493.0,12.0,12.0,4.0,15.0,0.0,,1.0,,45.0,2.0,2.0,1.0,119.0,42.0,2.0,61.0,12.0,,,,,2.0,7.0,7.0,15.0,7.0,,,,,,,18.0,,10.0,,,,
2022-23,2293181,38,2023-05-28 16:30:00,7,Aston Villa,Home,113.0,17.0,,2.0,2.0,1.0,,102.0,6.0,1.0,,2.0,1.0,14.0,213.0,,2.0,14.0,11.0,12.0,6.0,,,1.0,3.0,,,4.0,,,,7.0,,,,,1.0,5.0,3.0,7.0,5.0,51.0,,2.0,8.0,,3.0,7.0,1.0,,9.0,,47.0,57.0,,7.0,3.0,,,49.0,15.0,16.0,1.0,,7.0,2.0,4.0,2.0,,2.0,2.0,,1.0,8.0,2.0,1.0,,3.0,2.0,12.0,12.0,2.0,,43.0,24.0,3.0,1.0,2.0,6.0,5.0,252.0,1.0,,38.0,27.0,24.0,,,,,113.0,113.0,6.0,17.0,22.0,40.3,,,,0.0,2.0,1.0,3.0,,1.0,1.0,5.0,,1.0,56.0,190.0,8.0,134.0,40.0,7.0,19.0,3.0,13.0,10.0,2.0,86.0,3.0,162.0,1.0,1.0,9.0,2.0,43.0,,283.0,,0.0,12.0,14.0,3.0,19.0,4.0,459.0,21.0,15.0,4.0,6.0,0.0,,,,40.0,4.0,2.0,2.0,110.0,57.0,1.0,76.0,13.0,,,,,,7.0,12.0,17.0,12.0,,,,,,,22.0,,14.0,,,,
2023-24,2367543,1,2023-08-12 17:30:00,7,Aston Villa,Away,192.0,12.0,3.0,4.0,1.0,3.0,1.0,194.0,5.0,4.0,5.0,,7.0,17.0,382.0,1.0,2.0,21.0,5.0,6.0,8.0,4.0,4.0,4.0,,,1.0,1.0,,,1.0,10.0,,,,,1.0,14.0,3.0,12.0,4.0,49.0,,3.0,7.0,1.0,5.0,9.0,2.0,,13.0,4.0,44.0,42.0,,14.0,4.0,1.0,,49.0,17.0,12.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,,,5.0,1.0,1.0,1.0,4.0,,6.0,6.0,,5.0,46.0,30.0,6.0,1.0,6.0,7.0,6.0,423.0,3.0,,50.0,49.0,23.0,,,,,110.0,110.0,4.0,19.0,21.0,47.4,,,,0.0,5.0,3.0,7.0,,,4.0,7.0,,5.0,83.0,359.0,13.0,213.0,30.0,14.0,14.0,4.0,16.0,12.0,4.0,106.0,4.0,250.0,1.0,5.0,4.0,8.0,30.0,,447.0,1.0,0.0,16.0,13.0,7.0,23.0,4.0,624.0,22.0,11.0,5.0,10.0,0.0,,,,75.0,1.0,2.0,,162.0,101.0,1.0,109.0,14.0,1.0,,,,,6.0,5.0,17.0,5.0,,,,,,,,,,,,,
2023-24,2367548,2,2023-08-20 14:00:00,7,Aston Villa,Home,323.0,18.0,,2.0,2.0,1.0,,186.0,7.0,1.0,5.0,2.0,6.0,20.0,507.0,2.0,1.0,13.0,8.0,10.0,9.0,,1.0,1.0,,,,,,,,10.0,1.0,,,,,6.0,3.0,9.0,4.0,57.0,1.0,2.0,9.0,,7.0,8.0,3.0,,4.0,1.0,39.0,43.0,1.0,17.0,10.0,,,33.0,8.0,12.0,,,1.0,,,1.0,,1.0,1.0,,,8.0,2.0,3.0,,10.0,1.0,3.0,3.0,1.0,5.0,57.0,44.0,6.0,3.0,4.0,6.0,7.0,539.0,4.0,,71.0,44.0,24.0,,,,1.0,105.0,105.0,2.0,25.0,21.0,60.4,,,,0.0,2.0,,2.0,,,1.0,4.0,,5.0,85.0,481.0,10.0,341.0,33.0,17.0,23.0,1.0,12.0,11.0,1.0,108.0,3.0,237.0,3.0,1.0,4.0,7.0,37.0,1.0,566.0,2.0,0.0,13.0,9.0,2.0,15.0,3.0,732.0,22.0,13.0,7.0,5.0,0.0,,,,92.0,2.0,1.0,4.0,156.0,154.0,1.0,164.0,18.0,,1.0,,,,1.0,7.0,14.0,7.0,,,,,1.0,,,,,,,,
2023-24,2367562,3,2023-08-27 14:00:00,7,Aston Villa,Away,206.0,27.0,2.0,4.0,2.0,1.0,,178.0,5.0,,3.0,1.0,3.0,21.0,380.0,,,8.0,10.0,8.0,8.0,2.0,3.0,2.0,,,,,,,,13.0,,,,,,6.0,3.0,12.0,4.0,57.0,1.0,6.0,8.0,,6.0,3.0,2.0,,6.0,1.0,35.0,45.0,1.0,14.0,7.0,,,48.0,11.0,12.0,1.0,,1.0,1.0,,3.0,,2.0,3.0,,,6.0,3.0,,3.0,7.0,,6.0,6.0,,3.0,57.0,37.0,4.0,2.0,3.0,10.0,6.0,429.0,1.0,,32.0,43.0,26.0,,,,,107.0,107.0,3.0,28.0,20.0,43.1,,,,0.0,1.0,,1.0,,,2.0,4.0,,4.0,69.0,357.0,13.0,239.0,57.0,14.0,14.0,5.0,11.0,6.0,2.0,93.0,4.0,226.0,,,6.0,3.0,49.0,1.0,454.0,1.0,0.0,16.0,15.0,1.0,10.0,0.0,596.0,28.0,10.0,6.0,11.0,0.0,,,,76.0,4.0,3.0,2.0,151.0,109.0,,118.0,13.0,,1.0,,,,5.0,5.0,6.0,5.0,,,,,,,,,,,,,
2023-24,2367574,4,2023-09-03 14:00:00,7,Aston Villa,Away,213.0,25.0,2.0,6.0,4.0,,,109.0,7.0,6.0,7.0,2.0,6.0,27.0,316.0,,,14.0,8.0,2.0,7.0,2.0,2.0,1.0,,,,,1.0,,,6.0,,,,,1.0,12.0,6.0,9.0,,51.0,1.0,,3.0,,3.0,5.0,2.0,,6.0,1.0,32.0,40.0,1.0,16.0,7.0,,,38.0,7.0,12.0,,,1.0,,,,,,,,,8.0,,1.0,,7.0,,9.0,9.0,1.0,7.0,45.0,26.0,7.0,,6.0,3.0,3.0,357.0,3.0,1.0,43.0,20.0,21.0,,,,,102.0,102.0,2.0,21.0,16.0,36.3,,,,0.0,2.0,,2.0,,1.0,1.0,6.0,,4.0,44.0,289.0,9.0,242.0,46.0,16.0,19.0,3.0,10.0,7.0,1.0,72.0,2.0,156.0,1.0,6.0,7.0,7.0,51.0,1.0,388.0,,0.0,9.0,15.0,,16.0,1.0,542.0,17.0,11.0,3.0,6.0,0.0,,,,64.0,,,,136.0,100.0,,88.0,9.0,,,,,,4.0,7.0,13.0,7.0,,,,,,,,,,,,,
2023-24,2367579,5,2023-09-16 15:00:00,7,Aston Villa,Home,200.0,34.0,,9.0,9.0,1.0,,331.0,6.0,,8.0,2.0,1.0,34.0,522.0,2.0,,22.0,6.0,11.0,8.0,,1.0,1.0,,,,,,,,14.0,1.0,,,1.0,,4.0,2.0,12.0,4.0,76.0,4.0,6.0,13.0,,4.0,20.0,6.0,,14.0,1.0,55.0,52.0,4.0,8.0,3.0,,,83.0,13.0,9.0,,,1.0,,,2.0,,2.0,2.0,,1.0,7.0,2.0,,,3.0,1.0,7.0,7.0,1.0,8.0,58.0,45.0,2.0,1.0,4.0,6.0,5.0,586.0,1.0,,107.0,84.0,41.0,,,,1.0,142.0,142.0,7.0,35.0,26.0,66.7,1.0,3.0,,0.0,1.0,1.0,2.0,,,1.0,5.0,,4.0,175.0,506.0,10.0,227.0,51.0,8.0,15.0,3.0,29.0,26.0,2.0,216.0,6.0,406.0,,,9.0,3.0,51.0,1.0,604.0,3.0,0.0,16.0,26.0,1.0,23.0,5.0,818.0,53.0,6.0,4.0,11.0,0.0,,,,101.0,1.0,1.0,2.0,163.0,185.0,1.0,155.0,14.0,,,2.0,,,6.0,14.0,33.0,14.0,,,,,2.0,,,,,,,,
2023-24,2367592,6,2023-09-24 14:00:00,7,Aston Villa,Away,195.0,25.0,2.0,2.0,,,,135.0,5.0,2.0,5.0,,1.0,27.0,328.0,,1.0,11.0,14.0,7.0,7.0,1.0,4.0,3.0,,,,1.0,,,,10.0,,,,,,7.0,3.0,10.0,5.0,56.0,1.0,5.0,9.0,,11.0,12.0,3.0,,11.0,1.0,56.0,43.0,1.0,15.0,7.0,,,52.0,11.0,7.0,1.0,,2.0,,1.0,,,,,,1.0,6.0,1.0,,1.0,7.0,,9.0,9.0,5.0,5.0,41.0,22.0,5.0,,1.0,7.0,7.0,360.0,4.0,,44.0,43.0,31.0,,,,,131.0,131.0,4.0,27.0,18.0,47.3,,,,0.0,3.0,1.0,4.0,,,3.0,3.0,1.0,5.0,76.0,305.0,8.0,216.0,48.0,15.0,20.0,8.0,23.0,15.0,3.0,108.0,2.0,195.0,,2.0,8.0,1.0,51.0,1.0,388.0,1.0,0.0,15.0,21.0,1.0,16.0,3.0,590.0,27.0,8.0,11.0,13.0,0.0,,,,55.0,1.0,1.0,,112.0,108.0,1.0,113.0,20.0,,,,,,5.0,12.0,24.0,12.0,,,,,,,,,,,,,
2023-24,2367599,7,2023-09-30 12:30:00,7,Aston Villa,Home,118.0,21.0,,1.0,1.0,,,133.0,3.0,,,3.0,2.0,14.0,250.0,,3.0,19.0,8.0,5.0,8.0,,,,,,,1.0,,,,17.0,,,,,1.0,8.0,3.0,14.0,5.0,37.0,,6.0,10.0,,1.0,4.0,1.0,,12.0,1.0,56.0,55.0,,12.0,7.0,,,47.0,19.0,20.0,3.0,,2.0,,1.0,4.0,,2.0,4.0,,,8.0,5.0,,,7.0,,4.0,4.0,2.0,,52.0,24.0,3.0,1.0,1.0,11.0,9.0,282.0,5.0,,37.0,28.0,21.0,,,,,104.0,104.0,4.0,12.0,19.0,38.0,,,,0.0,1.0,1.0,2.0,,,,4.0,,3.0,69.0,226.0,12.0,137.0,39.0,12.0,16.0,1.0,6.0,5.0,,101.0,2.0,189.0,,,15.0,3.0,45.0,,320.0,,0.0,19.0,21.0,4.0,22.0,4.0,490.0,36.0,9.0,1.0,13.0,0.0,,,,62.0,2.0,1.0,1.0,123.0,73.0,,62.0,7.0,,,,,,12.0,8.0,15.0,8.0,,,,,1.0,,,,,,,,
2023-24,2367617,8,2023-10-08 14:00:00,7,Aston Villa,Away,199.0,19.0,1.0,8.0,7.0,,,139.0,6.0,1.0,4.0,,4.0,14.0,330.0,,,10.0,10.0,6.0,11.0,1.0,6.0,,,,,,,,,10.0,,,,,2.0,6.0,2.0,13.0,5.0,55.0,1.0,6.0,9.0,,10.0,16.0,7.0,1.0,4.0,2.0,40.0,32.0,1.0,9.0,6.0,,,48.0,9.0,19.0,,,1.0,1.0,,1.0,,1.0,,1.0,,6.0,,1.0,1.0,6.0,1.0,11.0,11.0,2.0,4.0,62.0,38.0,2.0,,5.0,8.0,4.0,362.0,1.0,,48.0,36.0,40.0,,,,,123.0,123.0,6.0,23.0,20.0,53.7,1.0,1.0,,0.0,1.0,1.0,2.0,,,,8.0,1.0,3.0,57.0,300.0,13.0,217.0,42.0,9.0,9.0,7.0,31.0,24.0,,87.0,2.0,209.0,1.0,1.0,4.0,4.0,34.0,1.0,395.0,,0.0,18.0,7.0,,15.0,2.0,565.0,29.0,,10.0,4.0,0.0,,,1.0,58.0,4.0,3.0,1.0,127.0,100.0,1.0,110.0,15.0,,,,,,3.0,8.0,14.0,8.0,,,,,,,,,,,,,
2023-24,2367619,9,2023-10-22 16:30:00,7,Aston Villa,Home,232.0,19.0,3.0,4.0,1.0,1.0,,216.0,5.0,,8.0,1.0,9.0,21.0,444.0,,1.0,11.0,12.0,8.0,8.0,3.0,3.0,,,,,,,,,10.0,1.0,,,,1.0,9.0,5.0,9.0,6.0,52.0,3.0,2.0,14.0,,8.0,9.0,3.0,,2.0,2.0,38.0,48.0,3.0,19.0,11.0,,,50.0,8.0,15.0,1.0,,6.0,2.0,,3.0,,3.0,3.0,,,5.0,3.0,2.0,1.0,11.0,,5.0,5.0,,8.0,40.0,30.0,7.0,2.0,6.0,8.0,7.0,476.0,6.0,,33.0,55.0,31.0,,,,1.0,94.0,94.0,1.0,24.0,16.0,58.3,,,1.0,0.0,2.0,1.0,3.0,,,,6.0,,2.0,122.0,420.0,14.0,252.0,37.0,19.0,10.0,6.0,20.0,14.0,,149.0,2.0,269.0,2.0,,3.0,9.0,36.0,2.0,501.0,,0.0,15.0,18.0,2.0,11.0,0.0,668.0,27.0,7.0,8.0,10.0,0.0,,,,79.0,2.0,1.0,2.0,123.0,147.0,2.0,152.0,12.0,,,,,,1.0,3.0,9.0,3.0,,,,,1.0,,,,,,,,
2023-24,2367630,10,2023-10-29 14:00:00,7,Aston Villa,Home,299.0,23.0,1.0,5.0,4.0,,,264.0,2.0,,9.0,,6.0,16.0,558.0,1.0,3.0,8.0,14.0,13.0,13.0,1.0,1.0,,,,,,1.0,,,12.0,,,,,4.0,6.0,2.0,13.0,4.0,45.0,3.0,6.0,5.0,,6.0,9.0,2.0,,8.0,1.0,47.0,40.0,3.0,9.0,6.0,,1.0,56.0,11.0,9.0,1.0,,2.0,,,2.0,1.0,1.0,1.0,1.0,,4.0,1.0,3.0,,6.0,,3.0,3.0,3.0,9.0,73.0,58.0,4.0,1.0,5.0,11.0,6.0,593.0,4.0,1.0,66.0,62.0,30.0,,,,,95.0,95.0,4.0,18.0,13.0,70.5,,,,0.0,1.0,,1.0,,,,5.0,1.0,5.0,92.0,538.0,16.0,310.0,39.0,9.0,16.0,5.0,16.0,11.0,,124.0,1.0,323.0,3.0,,4.0,7.0,31.0,,617.0,2.0,0.0,17.0,11.0,4.0,9.0,3.0,758.0,44.0,7.0,6.0,8.0,0.0,,,,89.0,4.0,5.0,,143.0,187.0,,198.0,7.0,,,,,,10.0,4.0,11.0,4.0,,,,,,,,,,,,,
2023-24,2367645,11,2023-11-05 14:00:00,7,Aston Villa,Away,219.0,29.0,2.0,10.0,8.0,2.0,,389.0,4.0,1.0,2.0,,7.0,24.0,598.0,,1.0,18.0,8.0,11.0,13.0,,1.0,,,,,,,,,12.0,,,,,,2.0,3.0,11.0,2.0,50.0,,4.0,2.0,,10.0,21.0,7.0,,14.0,1.0,49.0,39.0,,10.0,6.0,1.0,,92.0,9.0,6.0,,,1.0,,,,,,,,,4.0,,,,6.0,,8.0,8.0,2.0,2.0,64.0,48.0,,,6.0,7.0,3.0,629.0,,,98.0,86.0,51.0,,,,,131.0,131.0,7.0,21.0,19.0,73.5,,,,0.0,1.0,,1.0,,,,6.0,1.0,4.0,170.0,575.0,13.0,223.0,46.0,10.0,28.0,8.0,36.0,28.0,,207.0,2.0,467.0,,1.0,,7.0,40.0,1.0,654.0,1.0,0.0,13.0,10.0,1.0,19.0,1.0,843.0,52.0,12.0,10.0,5.0,0.0,,,,97.0,2.0,2.0,,171.0,182.0,,204.0,17.0,,,,,,5.0,7.0,16.0,7.0,,,,,,,,,,,,,
2023-24,2367650,12,2023-11-12 14:00:00,7,Aston Villa,Home,296.0,29.0,1.0,2.0,1.0,1.0,,131.0,1.0,1.0,3.0,1.0,5.0,29.0,425.0,,1.0,11.0,6.0,10.0,7.0,1.0,2.0,1.0,,,,,,,,10.0,,,,,,5.0,4.0,9.0,3.0,55.0,1.0,1.0,12.0,,2.0,6.0,,,10.0,1.0,37.0,45.0,1.0,13.0,6.0,,,48.0,4.0,17.0,1.0,,2.0,,,1.0,,1.0,1.0,,1.0,4.0,2.0,,,6.0,,10.0,10.0,1.0,3.0,52.0,32.0,2.0,1.0,3.0,6.0,6.0,479.0,,,33.0,44.0,16.0,,,,,123.0,123.0,7.0,28.0,12.0,50.7,,,,0.0,1.0,3.0,4.0,,1.0,1.0,5.0,,1.0,57.0,401.0,9.0,324.0,49.0,13.0,16.0,2.0,8.0,6.0,2.0,95.0,3.0,195.0,,1.0,14.0,6.0,54.0,3.0,511.0,1.0,0.0,12.0,7.0,2.0,13.0,2.0,665.0,24.0,11.0,2.0,4.0,0.0,,,,94.0,3.0,3.0,1.0,150.0,129.0,3.0,138.0,8.0,,,1.0,,,3.0,8.0,21.0,8.0,,,,,,,,,,,,,
2023-24,2367667,13,2023-11-26 14:00:00,7,Aston Villa,Away,187.0,21.0,2.0,6.0,4.0,,2.0,150.0,7.0,1.0,5.0,2.0,5.0,25.0,331.0,,,7.0,9.0,9.0,8.0,2.0,1.0,,,,1.0,1.0,,,,11.0,,,,,2.0,16.0,2.0,9.0,6.0,61.0,,2.0,12.0,1.0,3.0,9.0,2.0,1.0,14.0,4.0,54.0,49.0,,15.0,7.0,,,38.0,13.0,11.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,9.0,1.0,2.0,1.0,7.0,1.0,12.0,12.0,3.0,5.0,47.0,29.0,9.0,,6.0,6.0,5.0,357.0,2.0,,44.0,37.0,18.0,,,,,103.0,103.0,4.0,33.0,13.0,38.0,,3.0,1.0,0.0,6.0,1.0,6.0,,,,8.0,,4.0,74.0,310.0,12.0,207.0,29.0,15.0,18.0,3.0,16.0,13.0,,91.0,1.0,193.0,3.0,1.0,10.0,6.0,45.0,2.0,384.0,,0.0,15.0,18.0,2.0,8.0,4.0,565.0,16.0,11.0,3.0,9.0,0.0,,,,64.0,4.0,3.0,1.0,132.0,88.0,1.0,100.0,14.0,,,1.0,,,10.0,3.0,11.0,3.0,,,,,,,,,,,,,
2023-24,2367668,14,2023-12-03 14:00:00,7,Aston Villa,Away,218.0,24.0,,3.0,3.0,2.0,1.0,163.0,4.0,,9.0,7.0,5.0,27.0,378.0,,,19.0,16.0,18.0,6.0,,1.0,,,,,1.0,,,,8.0,,,,,1.0,13.0,2.0,6.0,5.0,63.0,1.0,5.0,11.0,,7.0,11.0,2.0,,13.0,3.0,63.0,65.0,1.0,16.0,6.0,1.0,,56.0,12.0,16.0,1.0,,1.0,1.0,1.0,2.0,,1.0,2.0,,,5.0,2.0,1.0,,6.0,1.0,7.0,7.0,2.0,9.0,64.0,38.0,7.0,1.0,2.0,6.0,3.0,444.0,3.0,,49.0,42.0,26.0,,,,,155.0,155.0,8.0,18.0,22.0,62.7,,1.0,,0.0,5.0,,5.0,,,,3.0,1.0,5.0,81.0,355.0,8.0,253.0,37.0,16.0,20.0,6.0,20.0,14.0,,117.0,10.0,240.0,1.0,,19.0,7.0,53.0,2.0,473.0,1.0,0.0,11.0,24.0,,23.0,3.0,678.0,22.0,8.0,7.0,16.0,0.0,,,,83.0,1.0,1.0,,154.0,104.0,2.0,132.0,10.0,,,1.0,,,8.0,6.0,21.0,6.0,,,,,,,,,,,,,
2023-24,2367678,15,2023-12-06 20:15:00,7,Aston Villa,Home,203.0,26.0,2.0,4.0,3.0,2.0,1.0,173.0,3.0,,2.0,3.0,6.0,31.0,372.0,,1.0,10.0,3.0,9.0,14.0,3.0,5.0,,,,,,,,,16.0,,,,1.0,1.0,2.0,,12.0,10.0,55.0,,9.0,2.0,,6.0,11.0,1.0,,14.0,2.0,36.0,53.0,,6.0,2.0,,,47.0,13.0,13.0,,,3.0,1.0,,1.0,,,1.0,,,3.0,1.0,,1.0,2.0,1.0,7.0,7.0,,2.0,45.0,27.0,,1.0,5.0,13.0,7.0,412.0,,,39.0,59.0,27.0,,,,,113.0,113.0,13.0,25.0,12.0,46.1,1.0,,,0.0,2.0,,2.0,,,,6.0,,4.0,90.0,353.0,18.0,223.0,43.0,6.0,21.0,5.0,17.0,13.0,,123.0,2.0,230.0,,,11.0,9.0,54.0,,436.0,,0.0,22.0,15.0,2.0,12.0,2.0,608.0,36.0,16.0,6.0,7.0,0.0,,,,66.0,1.0,2.0,,147.0,115.0,,108.0,15.0,,,,,,12.0,13.0,19.0,13.0,,,,,,,,,,,,,
2023-24,2367688,16,2023-12-09 17:30:00,7,Aston Villa,Home,124.0,15.0,,,,,,85.0,5.0,2.0,3.0,1.0,3.0,20.0,209.0,,,16.0,8.0,4.0,5.0,,,2.0,,,,1.0,,,,8.0,,,,,1.0,10.0,2.0,5.0,5.0,62.0,1.0,5.0,7.0,2.0,3.0,6.0,,,18.0,3.0,62.0,49.0,1.0,25.0,6.0,,,46.0,16.0,10.0,,,1.0,,1.0,1.0,,1.0,1.0,,,8.0,1.0,4.0,,6.0,,13.0,13.0,2.0,3.0,56.0,21.0,3.0,1.0,1.0,5.0,3.0,255.0,4.0,,24.0,27.0,17.0,,,,,135.0,135.0,6.0,22.0,18.0,38.5,,,,0.0,5.0,,3.0,,,2.0,2.0,,5.0,48.0,190.0,6.0,151.0,35.0,25.0,17.0,3.0,9.0,6.0,2.0,82.0,2.0,147.0,5.0,2.0,18.0,4.0,65.0,1.0,289.0,1.0,0.0,10.0,31.0,,18.0,4.0,496.0,15.0,4.0,3.0,17.0,0.0,,,,43.0,,,,116.0,73.0,1.0,57.0,11.0,,,,,,15.0,4.0,8.0,4.0,,,,,,,,,,,,,
2023-24,2367700,17,2023-12-17 14:00:00,7,Aston Villa,Away,149.0,22.0,2.0,9.0,7.0,2.0,,309.0,,1.0,2.0,2.0,2.0,21.0,449.0,,1.0,22.0,7.0,14.0,9.0,1.0,3.0,1.0,,,,,,,,12.0,,,,,,4.0,,8.0,7.0,53.0,2.0,4.0,5.0,,11.0,9.0,10.0,,22.0,2.0,50.0,56.0,2.0,29.0,13.0,,,77.0,6.0,18.0,1.0,,,1.0,,2.0,,2.0,1.0,1.0,,,1.0,1.0,,13.0,,7.0,7.0,,2.0,42.0,29.0,7.0,1.0,6.0,6.0,5.0,494.0,,,78.0,55.0,36.0,,,,,143.0,143.0,5.0,18.0,26.0,67.2,,3.0,,0.0,2.0,,2.0,,,1.0,6.0,,4.0,184.0,417.0,12.0,174.0,34.0,29.0,23.0,4.0,24.0,20.0,1.0,228.0,5.0,378.0,1.0,1.0,12.0,3.0,38.0,,528.0,,1.0,15.0,12.0,2.0,23.0,4.0,749.0,29.0,12.0,12.0,11.0,0.0,,,,91.0,4.0,2.0,2.0,132.0,141.0,2.0,164.0,13.0,,,,,,6.0,5.0,18.0,5.0,,,,,,,,,,,,,
