playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,awayGoals,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,goalkeeperSmother,forwardPasses,recoveries,appearances,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulCrossesOpenPlay,goals,offsides,oboxBlocked,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,shotsBlockedInBox,putthroughBlockedDistributionWon,tacklesLost,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,blocks,totalFoulsConceded,interceptions,backwardPasses,throwInsToOwnPlayer,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,goalAssists,shotsOnTargetOutsideBox,unsuccessfulLayoffs,penaltiesConceded,oboxTarget,throughBalls,rightFootGoals,clearancesOffTheLine,hitWoodwork,successfulLayoffs,expectedGoalsFreekick,headedGoals,freekickTotal,attemptsFromSetPieces,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,secondGoalAssists,redCards2ndYellow,foulWonPenalty,setPiecesGoals,penaltiesTaken,penaltyGoals,ownGoalScored,drops,otherGoals,goalKicks,overruns,lastPlayerTackle
93264,Eric Dier,Defender,Monaco,146,England,2019-20,75.0,,0.3761,0.0,,,111.0,19.0,15.0,176.0,914.0,,,108.0,3.0,,1341.0,42.0,95.0,2.0,12.0,29.0,691.0,,,3.0,21.5957,6.0,61.0,23.0,33.0,295.0,,4.0,,170.0,,,339.0,59.0,19.0,,238.0,21.0,62.0,66.0,0.0,,894.0,193.0,4.0,,,219.0,47.0,1097.0,2.0,27.0,500.0,,5.0,65.0,66.0,4.0,,,1.0,0.1984,21.0,8.0,3.0,,1.0,,,1.0,1.0,13.0,1.0,5.0,,5.0,9.0,,,3.0,,,7.0,2.0,12.0,9.0,19.0,21.0,61.0,,,11.0,0.8527,2.0,,,1.0,,3.0,,,1.0,1.0,0.0649,,1.0,1.0,,,,,,,,,,,,,,,,
52940,Daryl Janmaat,Defender,Watford,57,Netherlands,2019-20,17.0,,0.7973,0.0,,,41.0,8.0,7.0,63.0,267.0,,,3.0,3.0,,608.0,1.0,22.0,,13.0,20.0,196.0,,,,8.7569,1.0,19.0,5.0,16.0,10.0,,1.0,,39.0,,,100.0,38.0,8.0,,125.0,5.0,36.0,2.0,0.0,,266.0,102.0,5.0,,,100.0,8.0,439.0,2.0,10.0,86.0,,1.0,22.0,12.0,1.0,7.0,2.0,,,14.0,2.0,17.0,,,1.0,7.0,,,8.0,8.0,5.0,1.0,5.0,4.0,,2.0,17.0,,1.0,2.0,2.0,10.0,2.0,5.0,7.0,57.0,46.0,1.0,3.0,0.2891,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
60232,Craig Dawson,Defender,Wolverhampton Wanderers,39,England,2019-20,90.0,,0.4379,0.0,,,104.0,29.0,26.0,211.0,937.0,,,148.0,4.0,,2359.0,46.0,144.0,5.0,19.0,42.0,640.0,,,5.0,45.884,13.0,111.0,49.0,44.0,254.0,,12.0,,234.0,,,366.0,122.0,29.0,,233.0,44.0,86.0,102.0,0.0,,924.0,240.0,3.0,,,234.0,86.0,1277.0,1.0,39.0,494.0,,6.0,107.0,64.0,3.0,1.0,8.0,7.0,1.4295,29.0,18.0,3.0,2.0,,,1.0,5.0,5.0,49.0,2.0,5.0,8.0,9.0,11.0,,1.0,3.0,,8.0,11.0,2.0,18.0,32.0,31.0,34.0,83.0,14.0,,11.0,3.1621,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
20145,Adrian Mariappa,Defender,Wealdstone,3096,Jamaica,2019-20,73.0,,0.2091,1.0,,,81.0,20.0,15.0,124.0,462.0,,,72.0,3.0,,1510.0,31.0,69.0,2.0,22.0,28.0,313.0,,,5.0,37.6065,9.0,67.0,33.0,42.0,63.0,,7.0,,142.0,,,222.0,49.0,20.0,,163.0,31.0,70.0,41.0,0.0,,457.0,203.0,1.0,,,130.0,25.0,796.0,,23.0,180.0,,4.0,43.0,45.0,5.0,5.0,1.0,,,20.0,2.0,17.0,,2.0,,5.0,,,6.0,45.0,4.0,1.0,15.0,6.0,,,17.0,,1.0,2.0,3.0,14.0,7.0,20.0,11.0,47.0,83.0,,12.0,0.2391,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,
155651,Adam Masina,Defender,Udinese,136,Morocco,2019-20,101.0,,0.6612,0.0,,,146.0,26.0,20.0,256.0,697.0,,,100.0,4.0,,1818.0,33.0,125.0,4.0,39.0,58.0,395.0,,,4.0,30.7265,9.0,59.0,31.0,68.0,164.0,,12.0,,226.0,,,385.0,100.0,26.0,,243.0,27.0,126.0,67.0,0.0,,683.0,424.0,9.0,,,48.0,46.0,1236.0,4.0,53.0,212.0,,3.0,110.0,82.0,6.0,13.0,3.0,3.0,0.4033,38.0,12.0,47.0,1.0,2.0,1.0,14.0,,,19.0,71.0,11.0,2.0,14.0,16.0,1.0,7.0,55.0,,2.0,9.0,7.0,22.0,12.0,26.0,28.0,100.0,119.0,1.0,13.0,0.9541,,2.0,,1.0,2.0,1.0,,2.0,,2.0,0.0549,,1.0,1.0,8.0,1.0,6.0,,1.0,,,,,,,,,,,
41338,Craig Cathcart,Defender,Watford,57,Northern Ireland,2019-20,83.0,,0.1179,0.0,,,96.0,29.0,28.0,178.0,914.0,,,120.0,8.0,,2490.0,53.0,114.0,5.0,7.0,47.0,671.0,,,5.0,40.7338,15.0,133.0,37.0,30.0,265.0,,2.0,,197.0,,,367.0,128.0,29.0,,197.0,32.0,77.0,67.0,0.0,,898.0,196.0,4.0,,,193.0,65.0,1210.0,2.0,38.0,540.0,,7.0,82.0,60.0,1.0,1.0,1.0,1.0,0.0944,41.0,1.0,,,,,1.0,1.0,1.0,12.0,,2.0,1.0,3.0,15.0,,3.0,,,1.0,,,26.0,16.0,13.0,25.0,89.0,4.0,,7.0,0.1949,,,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,
54484,Kiko Femenía,Defender,Villarreal,449,Spain,2019-20,100.0,,1.7911,0.0,,,145.0,28.0,26.0,204.0,953.0,,,26.0,4.0,,2241.0,13.0,112.0,4.0,39.0,99.0,712.0,,,7.0,44.7009,10.0,46.0,46.0,87.0,156.0,,12.0,,212.0,,,382.0,149.0,28.0,,411.0,42.0,186.0,13.0,0.0,,940.0,349.0,19.0,,,254.0,37.0,1574.0,6.0,34.0,358.0,,5.0,59.0,59.0,2.0,19.0,1.0,1.0,0.0694,68.0,4.0,49.0,,1.0,1.0,20.0,,,21.0,48.0,18.0,,14.0,30.0,,13.0,49.0,,,3.0,12.0,38.0,2.0,26.0,36.0,161.0,219.0,1.0,16.0,0.1303,,1.0,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,
40868,José Holebas,Defender,Olympiakos,202,Greece,2019-20,73.0,,0.9154,0.0,,,79.0,14.0,11.0,110.0,413.0,,,57.0,1.0,,1024.0,21.0,73.0,4.0,10.0,37.0,289.0,,,3.0,22.392,5.0,29.0,28.0,52.0,117.0,,6.0,,146.0,,,201.0,43.0,14.0,,189.0,24.0,89.0,36.0,0.0,,403.0,223.0,6.0,,,16.0,14.0,756.0,2.0,15.0,131.0,,5.0,31.0,32.0,3.0,7.0,1.0,3.0,0.2869,26.0,5.0,19.0,,,1.0,17.0,2.0,2.0,6.0,35.0,11.0,,7.0,11.0,,9.0,54.0,,,2.0,7.0,15.0,4.0,18.0,3.0,79.0,99.0,1.0,12.0,0.3198,,1.0,,1.0,1.0,,,,,2.0,0.0592,,1.0,1.0,39.0,9.0,28.0,,,,,,,,,,,,,
85624,Christian Kabasele,Defender,Watford,57,Belgium,2019-20,90.0,,0.1078,2.0,,,101.0,27.0,26.0,183.0,670.0,,,111.0,6.0,,2252.0,49.0,121.0,3.0,12.0,59.0,428.0,,,4.0,41.8063,13.0,124.0,34.0,41.0,118.0,,14.0,,211.0,,,307.0,96.0,27.0,,137.0,31.0,100.0,62.0,1.0,,661.0,201.0,9.0,,,202.0,59.0,987.0,1.0,32.0,350.0,,1.0,82.0,79.0,1.0,,5.0,1.0,0.113,37.0,4.0,,,,1.0,,1.0,1.0,19.0,,4.0,4.0,8.0,13.0,,1.0,,,4.0,3.0,,24.0,23.0,22.0,36.0,43.0,1.0,1.0,9.0,0.9195,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
96767,Dimitri Foulquier,Defender,Valencia,191,Guadeloupe,2019-20,2.0,,0.0228,0.0,,,2.0,3.0,1.0,2.0,10.0,,,2.0,,,58.0,2.0,3.0,2.0,1.0,3.0,7.0,,,1.0,3.7311,1.0,2.0,6.0,,,,,,5.0,,,6.0,4.0,3.0,,5.0,4.0,3.0,,0.0,,10.0,5.0,2.0,,,1.0,1.0,24.0,1.0,,3.0,,0.0,,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48717,Winston Reid,Defender,West Ham United U23,7238,New Zealand,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55459,Aaron Cresswell,Defender,West Ham United,21,England,2019-20,111.0,,2.1598,0.0,,,194.0,31.0,31.0,318.0,1251.0,2.0,,85.0,5.0,,2730.0,40.0,116.0,3.0,76.0,71.0,866.0,,,5.0,50.9741,13.0,59.0,51.0,71.0,307.0,,17.0,1.0,227.0,1.0,,703.0,172.0,31.0,,582.0,48.0,142.0,45.0,0.0,,1213.0,527.0,11.0,,,64.0,67.0,2042.0,3.0,61.0,377.0,,7.0,124.0,98.0,,18.0,3.0,5.0,1.5718,43.0,14.0,83.0,3.0,2.0,3.0,26.0,2.0,2.0,24.0,47.0,26.0,,23.0,17.0,2.0,23.0,101.0,33.0,,9.0,22.0,26.0,10.0,16.0,35.0,177.0,273.0,3.0,10.0,1.364,,,,,,,1.0,1.0,,2.0,0.4137,,7.0,7.0,19.0,6.0,10.0,,,,,1.0,,,,,,,3.0,
166640,Fabián Balbuena,Defender,West Ham United,21,Paraguay,2019-20,59.0,,0.1824,0.0,,,67.0,17.0,13.0,143.0,503.0,0.0,,91.0,3.0,,1176.0,37.0,74.0,2.0,17.0,20.0,325.0,,,1.0,26.2073,9.0,71.0,24.0,22.0,71.0,,2.0,0.0,133.0,1.0,,275.0,65.0,17.0,,130.0,22.0,42.0,54.0,0.0,,488.0,154.0,2.0,,,126.0,35.0,689.0,,26.0,230.0,,2.0,76.0,48.0,4.0,,2.0,4.0,1.6452,17.0,8.0,1.0,1.0,,,,3.0,3.0,15.0,,1.0,2.0,10.0,5.0,,,1.0,1.0,2.0,4.0,2.0,12.0,5.0,6.0,26.0,31.0,5.0,,3.0,1.5477,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
40669,Angelo Ogbonna,Defender,Watford,57,Italy,2019-20,97.0,,0.299,0.0,,,111.0,31.0,31.0,233.0,977.0,0.0,,164.0,6.0,,2787.0,62.0,159.0,3.0,24.0,57.0,668.0,,,4.0,41.6894,27.0,130.0,44.0,35.0,227.0,,14.0,0.0,256.0,2.0,,433.0,141.0,31.0,,248.0,41.0,92.0,102.0,0.0,,959.0,250.0,5.0,,,262.0,76.0,1326.0,1.0,70.0,497.0,,4.0,122.0,81.0,,1.0,1.0,4.0,1.4158,38.0,12.0,1.0,2.0,,,1.0,2.0,2.0,29.0,,2.0,1.0,18.0,14.0,1.0,,1.0,2.0,1.0,8.0,,24.0,32.0,22.0,28.0,55.0,,,14.0,1.7797,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0
219924,Issa Diop,Defender,Fulham,54,Morocco,2019-20,84.0,,0.9097,0.0,,,105.0,32.0,31.0,214.0,974.0,1.0,,119.0,4.0,,2766.0,40.0,122.0,5.0,27.0,43.0,711.0,,,5.0,52.6844,9.0,164.0,54.0,44.0,174.0,,11.0,0.0,206.0,2.0,,476.0,145.0,32.0,,258.0,49.0,87.0,79.0,0.0,,937.0,234.0,5.0,,,252.0,49.0,1350.0,1.0,57.0,502.0,,8.0,109.0,89.0,1.0,,1.0,7.0,0.8292,27.0,14.0,1.0,3.0,1.0,,,4.0,4.0,25.0,,4.0,1.0,16.0,13.0,,2.0,1.0,7.0,1.0,7.0,1.0,14.0,21.0,31.0,47.0,72.0,2.0,,16.0,1.463,1.0,,,3.0,,,1.0,,,,,2.0,,,,,,2.0,,,,,,,,,,,,1.0
81012,Ryan Fredericks,Defender,Bournemouth,91,England,2019-20,116.0,,3.1272,0.0,,,147.0,27.0,25.0,222.0,856.0,,,72.0,6.0,,2237.0,36.0,149.0,4.0,50.0,113.0,603.0,,,3.0,38.4393,12.0,64.0,39.0,80.0,68.0,,21.0,0.0,265.0,,,359.0,113.0,27.0,,398.0,35.0,193.0,36.0,0.0,,852.0,379.0,11.0,,,291.0,31.0,1452.0,2.0,50.0,251.0,,7.0,75.0,93.0,2.0,15.0,2.0,,,82.0,1.0,44.0,,,2.0,15.0,,,29.0,56.0,18.0,,10.0,26.0,,20.0,44.0,32.0,,1.0,17.0,56.0,10.0,25.0,24.0,138.0,148.0,2.0,15.0,0.1355,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,
105717,Arthur Masuaku,Defender,Sunderland,56,DR Congo,2019-20,75.0,,0.9273,1.0,,,71.0,17.0,10.0,100.0,504.0,,,26.0,1.0,,932.0,13.0,90.0,2.0,31.0,77.0,387.0,,,1.0,17.6171,2.0,22.0,18.0,62.0,182.0,,9.0,0.0,165.0,,,215.0,74.0,17.0,,206.0,16.0,139.0,13.0,0.0,,495.0,187.0,27.0,,,34.0,17.0,829.0,2.0,18.0,203.0,,4.0,29.0,40.0,7.0,5.0,,2.0,0.2189,41.0,5.0,20.0,,,,5.0,1.0,1.0,14.0,12.0,6.0,,15.0,18.0,,17.0,20.0,36.0,,3.0,7.0,23.0,5.0,10.0,13.0,73.0,67.0,,7.0,0.1147,1.0,1.0,,,1.0,2.0,,,,3.0,,,,,,,,,,1.0,,,,,,,,,2.0,
459373,Gonçalo Cardoso,Defender,West Ham United U21,12944,Portugal,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222018,Ben Johnson,Defender,Ipswich Town,40,England,2019-20,17.0,,0.1134,0.0,,,20.0,3.0,3.0,33.0,121.0,,,12.0,,,270.0,5.0,17.0,,10.0,10.0,82.0,,,,1.9229,,10.0,3.0,12.0,20.0,,1.0,0.0,34.0,,,67.0,12.0,3.0,,60.0,3.0,22.0,7.0,0.0,,121.0,56.0,1.0,,,21.0,6.0,201.0,,12.0,30.0,,0.0,13.0,12.0,,2.0,,,,8.0,1.0,9.0,,,,2.0,,,,9.0,1.0,,3.0,4.0,,,9.0,1.0,,1.0,1.0,4.0,2.0,8.0,3.0,13.0,20.0,,5.0,0.0135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87835,Matt Doherty,Defender,Wolverhampton Wanderers,39,Ireland,2019-20,169.0,,2.062,0.0,,,319.0,36.0,32.0,371.0,1476.0,,,230.0,12.0,,2840.0,97.0,234.0,2.0,71.0,101.0,1058.0,,,1.0,28.1395,6.0,46.0,31.0,72.0,83.0,,18.0,,403.0,,,583.0,160.0,36.0,,636.0,29.0,173.0,133.0,0.0,,1473.0,552.0,28.0,,,521.0,47.0,2268.0,6.0,25.0,476.0,,1.0,52.0,110.0,4.0,7.0,9.0,16.0,6.1921,56.0,26.0,38.0,4.0,3.0,1.0,7.0,12.0,12.0,93.0,50.0,18.0,8.0,30.0,26.0,3.0,20.0,38.0,,8.0,10.0,21.0,30.0,4.0,28.0,40.0,289.0,280.0,1.0,12.0,6.9168,3.0,,,1.0,,1.0,,,1.0,2.0,,1.0,,,,,,4.0,,,1.0,,,,,,,,,
41727,Ryan Bennett,Defender,Cambridge United,101,England,2019-20,38.0,,0.2709,0.0,,,49.0,16.0,10.0,91.0,434.0,,,52.0,2.0,,936.0,24.0,38.0,1.0,12.0,10.0,320.0,,,1.0,7.7547,5.0,36.0,17.0,14.0,43.0,,1.0,,76.0,,,214.0,54.0,16.0,,134.0,16.0,24.0,28.0,0.0,,432.0,116.0,,,,144.0,23.0,574.0,4.0,21.0,211.0,,2.0,42.0,37.0,6.0,2.0,,,,9.0,1.0,4.0,,,,2.0,,,7.0,16.0,2.0,,8.0,3.0,,,4.0,,,1.0,1.0,6.0,9.0,7.0,16.0,33.0,17.0,,3.0,0.0536,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
90585,Willy Boly,Defender,Nottingham Forest,17,Cote d’Ivoire,2019-20,75.0,,0.484,1.0,,,111.0,22.0,22.0,188.0,984.0,,,116.0,12.0,,1979.0,29.0,160.0,2.0,29.0,73.0,757.0,,,1.0,18.0067,11.0,103.0,15.0,46.0,185.0,,8.0,,235.0,,,463.0,117.0,22.0,,242.0,13.0,119.0,87.0,0.0,,973.0,210.0,9.0,,,292.0,39.0,1298.0,,30.0,554.0,,1.0,77.0,74.0,,,2.0,3.0,0.375,57.0,3.0,2.0,,1.0,,,3.0,3.0,21.0,,6.0,2.0,17.0,24.0,,2.0,2.0,,2.0,,,33.0,11.0,24.0,39.0,44.0,2.0,,10.0,0.4326,1.0,,,,,,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,,,,
94147,Conor Coady,Defender,Charlton Athletic,33,England,2019-20,56.0,,0.5985,0.0,,,104.0,38.0,38.0,277.0,1849.0,,,57.0,13.0,,3420.0,24.0,80.0,3.0,16.0,47.0,1286.0,,,1.0,36.5026,20.0,117.0,40.0,32.0,592.0,,7.0,,136.0,,,624.0,245.0,38.0,,376.0,37.0,79.0,33.0,0.0,,1808.0,282.0,4.0,,,577.0,286.0,2103.0,,40.0,1196.0,,5.0,173.0,114.0,,,,,,36.0,,,,,,,,,,,5.0,,7.0,13.0,,1.0,,,,,,23.0,15.0,17.0,28.0,56.0,1.0,,13.0,,,,,1.0,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
114128,Jonny,Defender,Alavés,173,Spain,2019-20,211.0,,1.2978,0.0,,,172.0,35.0,33.0,203.0,1087.0,,,86.0,9.0,,2890.0,51.0,186.0,3.0,69.0,151.0,864.0,,,1.0,31.9465,3.0,29.0,35.0,160.0,351.0,,28.0,,397.0,,,359.0,158.0,35.0,,564.0,32.0,311.0,35.0,0.0,,1085.0,419.0,32.0,,,72.0,20.0,1978.0,6.0,18.0,329.0,,4.0,31.0,85.0,2.0,9.0,7.0,5.0,1.8964,91.0,11.0,45.0,2.0,2.0,4.0,9.0,2.0,2.0,62.0,23.0,21.0,3.0,35.0,36.0,,39.0,45.0,,3.0,6.0,13.0,55.0,10.0,34.0,53.0,305.0,284.0,4.0,18.0,1.5533,2.0,1.0,,,1.0,1.0,2.0,,,5.0,,,,,,,,1.0,2.0,,1.0,,,,,,,,,
216054,Rúben Vinagre,Defender,Legia Warsaw,263,Portugal,2019-20,58.0,,0.5972,0.0,,,32.0,16.0,6.0,56.0,242.0,,,17.0,1.0,,646.0,10.0,58.0,,23.0,51.0,180.0,,,,5.6583,4.0,15.0,6.0,48.0,62.0,,8.0,,116.0,,,83.0,45.0,16.0,,112.0,6.0,99.0,7.0,0.0,,241.0,141.0,20.0,,,10.0,6.0,506.0,2.0,17.0,83.0,,1.0,24.0,30.0,10.0,9.0,1.0,,,23.0,4.0,21.0,,,,9.0,,,15.0,9.0,4.0,1.0,5.0,10.0,,23.0,21.0,,1.0,4.0,5.0,13.0,2.0,7.0,11.0,87.0,60.0,,3.0,0.3181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214048,Maximilian Kilman,Defender,West Ham United,21,England,2019-20,11.0,,0.0074,0.0,,,14.0,3.0,2.0,23.0,101.0,,,22.0,,,184.0,10.0,17.0,,,5.0,76.0,,,,2.5359,,7.0,2.0,1.0,30.0,,,,28.0,,,54.0,9.0,3.0,,27.0,2.0,6.0,12.0,0.0,,100.0,25.0,1.0,,,10.0,2.0,121.0,,4.0,51.0,,0.0,9.0,14.0,1.0,,,,,4.0,,,,,,,,,,,,,,2.0,,,,,,,,2.0,1.0,2.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179456,Oskar Buur,Defender,FC Volendam,707,Denmark,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
