playerId,playerName,position,team_name,team_id,nationality,season,expectedGoalsOnTargetConceded,successfulLaunches,expectedAssists,totalClearances,goalsConceded,totalRedCards,catches,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,drops,savesMadeFromOutsideBox,gamesPlayed,successfulPassesOppositionHalf,starts,goalsConcededInsideBox,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,groundDuels,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,cleanSheets,leftsidePasses,successfulLongPasses,timePlayed,touches,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,unsuccessfulLaunches,successfulPassesOwnHalf,successfulShortPasses,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,goals,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,totalTouchesInOppositionBox,penaltyGoalsConceded,keyPassesAttemptAssists,shotsBlockedInBox,groundDuelsLost,putthroughBlockedDistributionWon,homeGoals,oboxTarget,tacklesLost,unsuccessfulDribbles,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,aerialDuelsWon,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,offsides,iboxTarget,shotsOnTargetInBox,throwInsToOppositionPlayer,rightFootGoals,leftFootGoals,handballsConceded,successfulCornersIntoBox,hitWoodwork,foulWonPenalty,unsuccessfulLayoffs,penaltiesTaken,penaltyGoals,penaltiesSaved,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,crossesNotClaimed,savesMadeParried,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesConceded,ownGoalScored,lastPlayerTackle,secondGoalAssists,redCards2ndYellow,setPiecesGoals,otherGoals
221632,Cristian Romero,Defender,Spurs,6,Argentina,2023-24,42.262,6.0,1.5174,100.0,42.0,1.0,,287.0,,24.0,1.0,269.0,1036.0,189.0,33.0,,,33.0,924.0,33.0,40.0,211.0,2588.0,10.0,139.0,1.0,10.0,2455.0,234.0,,7.0,1131.0,60.0,2792.0,2983.0,183.0,2.0,48.0,92.0,17.0,1453.0,2317.0,,7.0,48.0,107.0,86.0,,4.0,10.0,,3.1917,66.0,20.0,6.0,163.0,,,3.0,5.0,2.0,1.0,,,130.0,,,39.0,34.0,3.0,7.0,3.0,47.0,24.0,3.0,,26.0,1.0,3.0,3.0,5.0,3.0,91.0,10.0,3.0,40.0,5.0,22.0,31.0,44.0,,1.0,134.0,14.0,2.0,1.0,21.0,3.4518,1.0,5.0,5.0,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,2.0,1.0,3.0,,,,
487053,Destiny Udogie,Defender,Spurs,6,Italy,2023-24,41.6614,2.0,2.0187,67.0,40.0,1.0,,408.0,,36.0,0.0,301.0,413.0,169.0,28.0,,,28.0,631.0,28.0,38.0,152.0,1214.0,,252.0,0.0,,1190.0,310.0,,2.0,171.0,7.0,2398.0,1882.0,150.0,2.0,61.0,128.0,9.0,432.0,1055.0,,5.0,13.0,54.0,151.0,1.0,2.0,5.0,3.0,2.2236,68.0,7.0,,139.0,3.0,9.0,21.0,2.0,0.0,,,,49.0,,1.0,27.0,74.0,6.0,21.0,2.0,124.0,19.0,2.0,,35.0,26.0,,21.0,52.0,2.0,22.0,2.0,13.0,33.0,24.0,8.0,51.0,37.0,,,222.0,172.0,6.0,,41.0,2.4738,3.0,3.0,3.0,29.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,
241157,Emerson Royal,Defender,Spurs,6,Brazil,2023-24,27.5241,3.0,0.8715,45.0,31.0,0.0,,231.0,,38.0,0.0,174.0,264.0,82.0,22.0,,,22.0,364.0,11.0,28.0,83.0,948.0,2.0,136.0,0.0,2.0,901.0,134.0,,,285.0,19.0,1155.0,1288.0,99.0,3.0,36.0,83.0,9.0,503.0,846.0,,4.0,17.0,42.0,75.0,2.0,1.0,3.0,,0.4325,36.0,5.0,1.0,66.0,,18.0,12.0,1.0,1.0,1.0,11.0,,38.0,2.0,2.0,22.0,13.0,3.0,3.0,,53.0,13.0,0.0,2.0,12.0,6.0,,12.0,18.0,,16.0,2.0,6.0,24.0,10.0,10.0,14.0,20.0,,,168.0,70.0,3.0,1.0,9.0,0.1984,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
93264,Eric Dier,Defender,Spurs,6,England,2023-24,8.2758,,0.04,12.0,8.0,0.0,,18.0,,1.0,0.0,11.0,77.0,7.0,4.0,,,4.0,33.0,1.0,8.0,16.0,141.0,3.0,3.0,0.0,3.0,132.0,17.0,,,39.0,2.0,198.0,164.0,6.0,,,3.0,3.0,92.0,123.0,,0.0,8.0,11.0,5.0,,,,,,2.0,,,8.0,,,,,,,3.0,,8.0,,,5.0,2.0,1.0,,,,,,,1.0,,,,,,3.0,,,1.0,,3.0,,2.0,,,7.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491279,Micky van de Ven,Defender,Spurs,6,Netherlands,2023-24,34.797,2.0,0.3364,71.0,38.0,0.0,,732.0,,17.0,3.0,203.0,584.0,144.0,27.0,,,27.0,582.0,27.0,36.0,102.0,1785.0,31.0,124.0,0.0,31.0,1706.0,148.0,,5.0,341.0,41.0,2342.0,2091.0,119.0,2.0,15.0,81.0,13.0,1101.0,1642.0,,5.0,27.0,45.0,84.0,,1.0,3.0,,1.1025,49.0,7.0,,75.0,,,3.0,3.0,1.0,,,,79.0,,,41.0,15.0,5.0,1.0,1.0,43.0,10.0,2.0,,14.0,9.0,,3.0,21.0,1.0,38.0,4.0,2.0,35.0,15.0,15.0,13.0,18.0,,1.0,128.0,17.0,4.0,,9.0,0.6074,1.0,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,,4.0,,,,
441164,Pedro Porro,Defender,Spurs,6,Spain,2023-24,55.2161,9.0,6.0304,80.0,54.0,0.0,,164.0,,27.0,0.0,306.0,689.0,199.0,35.0,,,35.0,871.0,35.0,52.0,380.0,1865.0,,275.0,0.0,,1803.0,645.0,,5.0,602.0,77.0,3092.0,2910.0,159.0,2.0,113.0,142.0,38.0,651.0,1408.0,,3.0,101.0,135.0,147.0,12.0,15.0,12.0,6.0,2.0489,91.0,38.0,14.0,279.0,7.0,32.0,92.0,3.0,1.0,10.0,,100.0,31.0,5.0,37.0,14.0,73.0,6.0,44.0,5.0,133.0,45.0,2.0,5.0,28.0,24.0,,161.0,39.0,5.0,17.0,26.0,29.0,63.0,26.0,18.0,37.0,34.0,51.0,,410.0,284.0,4.0,10.0,27.0,2.9529,1.0,4.0,4.0,11.0,3.0,,1.0,22.0,2.0,,1.0,,,,,,,,,,,4.0,4.0,0.1722,1.0,,1.0,,,,
493125,Radu Dragusin,Defender,Spurs,6,Romania,2023-24,8.4304,1.0,0.0252,18.0,7.0,0.0,,155.0,,4.0,0.0,33.0,112.0,21.0,9.0,,,9.0,74.0,4.0,7.0,44.0,368.0,9.0,18.0,0.0,9.0,351.0,47.0,,1.0,79.0,6.0,424.0,417.0,19.0,,4.0,10.0,7.0,250.0,318.0,,1.0,11.0,24.0,14.0,,,,,,5.0,1.0,1.0,33.0,,,,,,,5.0,,15.0,,,6.0,2.0,1.0,,,8.0,1.0,,,2.0,1.0,,,2.0,,9.0,1.0,,3.0,1.0,4.0,6.0,8.0,,,22.0,1.0,,,4.0,0.1368,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199249,Sergio Reguilón,Defender,Spurs,6,Spain,2023-24,20.1149,6.0,2.2492,38.0,28.0,1.0,,212.0,,26.0,0.0,207.0,281.0,96.0,25.0,,,25.0,316.0,18.0,26.0,157.0,646.0,,158.0,1.0,,612.0,296.0,,3.0,36.0,23.0,1534.0,1154.0,119.0,2.0,53.0,99.0,29.0,199.0,466.0,,7.0,40.0,58.0,88.0,16.0,6.0,2.0,4.0,0.0655,58.0,11.0,1.0,117.0,4.0,2.0,52.0,,,1.0,7.0,33.0,49.0,1.0,26.0,29.0,32.0,,24.0,2.0,59.0,27.0,,1.0,30.0,15.0,,75.0,21.0,2.0,20.0,9.0,9.0,28.0,16.0,6.0,14.0,21.0,18.0,,117.0,80.0,10.0,1.0,13.0,0.7585,4.0,1.0,1.0,4.0,,,1.0,6.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,
55459,Aaron Cresswell,Defender,West Ham,21,England,2023-24,8.1184,3.0,0.3426,7.0,11.0,0.0,,85.0,,3.0,0.0,19.0,112.0,18.0,11.0,,,11.0,90.0,4.0,8.0,41.0,247.0,,10.0,0.0,,240.0,57.0,,,5.0,14.0,432.0,335.0,12.0,3.0,5.0,6.0,10.0,120.0,192.0,,1.0,20.0,11.0,7.0,,,,,,3.0,,,21.0,,,5.0,,,,7.0,4.0,9.0,,4.0,3.0,1.0,,5.0,,4.0,2.0,,,1.0,1.0,,7.0,3.0,,6.0,,3.0,2.0,,3.0,2.0,3.0,2.0,,45.0,44.0,2.0,,,,1.0,,,6.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
40669,Angelo Ogbonna,Defender,West Ham,21,Italy,2023-24,13.7939,5.0,0.0567,29.0,14.0,0.0,,70.0,,3.0,0.0,36.0,72.0,10.0,11.0,,,11.0,34.0,7.0,13.0,43.0,214.0,8.0,17.0,0.0,8.0,194.0,43.0,,2.0,56.0,9.0,633.0,281.0,27.0,1.0,5.0,15.0,17.0,137.0,162.0,,1.0,28.0,11.0,9.0,,,,,,11.0,1.0,,15.0,,,,,,,4.0,,19.0,,,7.0,4.0,,,,2.0,3.0,,,6.0,,,,,,12.0,1.0,,5.0,1.0,10.0,1.0,3.0,,,16.0,,2.0,,,0.0427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222018,Ben Johnson,Defender,West Ham,21,England,2023-24,13.2541,4.0,0.1207,13.0,16.0,0.0,,21.0,,7.0,0.0,78.0,104.0,49.0,14.0,,,14.0,118.0,4.0,14.0,47.0,262.0,,59.0,0.0,,258.0,120.0,,1.0,99.0,14.0,538.0,440.0,36.0,2.0,16.0,29.0,9.0,98.0,201.0,,1.0,15.0,23.0,42.0,1.0,2.0,2.0,4.0,0.194,11.0,4.0,,32.0,,1.0,30.0,,,1.0,10.0,1.0,19.0,1.0,1.0,12.0,4.0,2.0,,1.0,30.0,1.0,,1.0,4.0,12.0,,30.0,22.0,1.0,7.0,2.0,6.0,7.0,11.0,1.0,3.0,5.0,,,38.0,30.0,,1.0,3.0,0.1924,1.0,1.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
109533,Emerson,Defender,West Ham,21,Italy,2023-24,69.7512,15.0,2.0795,88.0,67.0,0.0,,469.0,,33.0,0.0,325.0,573.0,142.0,36.0,,,36.0,643.0,35.0,59.0,245.0,1434.0,,277.0,0.0,,1417.0,413.0,,5.0,85.0,42.0,3142.0,2277.0,188.0,8.0,89.0,163.0,56.0,556.0,1147.0,,10.0,71.0,100.0,137.0,8.0,5.0,4.0,4.0,1.0591,106.0,14.0,2.0,174.0,2.0,6.0,34.0,1.0,0.0,1.0,1.0,6.0,48.0,,10.0,23.0,43.0,8.0,23.0,4.0,114.0,32.0,1.0,,38.0,32.0,,39.0,49.0,4.0,25.0,10.0,12.0,68.0,24.0,15.0,32.0,43.0,3.0,2.0,307.0,222.0,6.0,1.0,27.0,1.5182,1.0,3.0,3.0,34.0,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
518438,Kaelan Casey,Defender,West Ham,21,England,2023-24,,,,1.0,,0.0,,,,,0.0,1.0,,,1.0,,,1.0,,,,,,,,0.0,,,,,,,,1.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233963,Konstantinos Mavropanos,Defender,West Ham,21,Greece,2023-24,30.9678,11.0,0.1176,78.0,27.0,0.0,,119.0,,10.0,0.0,128.0,285.0,70.0,19.0,,,19.0,155.0,16.0,20.0,146.0,627.0,2.0,60.0,0.0,,596.0,162.0,2.0,3.0,192.0,40.0,1501.0,850.0,84.0,7.0,15.0,40.0,39.0,326.0,441.0,,2.0,78.0,42.0,44.0,,1.0,3.0,,0.5766,28.0,11.0,1.0,68.0,,1.0,1.0,1.0,1.0,,3.0,,68.0,,,24.0,19.0,4.0,3.0,1.0,20.0,8.0,0.0,,12.0,2.0,1.0,1.0,2.0,1.0,44.0,8.0,2.0,16.0,2.0,13.0,15.0,23.0,,,31.0,1.0,1.0,,11.0,1.2284,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,
103192,Kurt Zouma,Defender,West Ham,21,France,2023-24,63.2249,13.0,0.124,158.0,63.0,0.0,,295.0,,6.0,1.0,165.0,435.0,95.0,33.0,,,33.0,240.0,32.0,56.0,184.0,1143.0,8.0,64.0,0.0,7.0,1096.0,203.0,1.0,3.0,352.0,69.0,2838.0,1477.0,89.0,7.0,20.0,31.0,63.0,719.0,890.0,,3.0,105.0,57.0,76.0,,4.0,7.0,,2.433,23.0,12.0,1.0,79.0,,,,3.0,2.0,,1.0,,101.0,,,43.0,28.0,8.0,4.0,4.0,33.0,10.0,1.0,,6.0,1.0,3.0,,4.0,4.0,58.0,5.0,2.0,17.0,2.0,28.0,24.0,29.0,,,61.0,3.0,3.0,,20.0,1.8471,,4.0,4.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,
450554,Levi Laing,Defender,West Ham,21,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210494,Nayef Aguerd,Defender,West Ham,21,Morocco,2023-24,40.2626,14.0,0.3763,80.0,44.0,1.0,,377.0,,6.0,0.0,135.0,515.0,102.0,21.0,,,21.0,313.0,21.0,40.0,227.0,1164.0,14.0,54.0,0.0,14.0,1095.0,248.0,,2.0,217.0,104.0,1859.0,1396.0,83.0,4.0,14.0,35.0,63.0,624.0,833.0,,1.0,159.0,60.0,52.0,,3.0,4.0,,0.8843,26.0,11.0,1.0,68.0,,,5.0,1.0,0.0,1.0,,,81.0,1.0,,33.0,21.0,4.0,4.0,2.0,19.0,9.0,1.0,1.0,12.0,2.0,1.0,5.0,4.0,2.0,48.0,7.0,4.0,14.0,3.0,24.0,10.0,17.0,,1.0,55.0,6.0,1.0,1.0,7.0,1.5373,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,
536109,Ollie Scarles,Defender,West Ham,21,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164555,Vladimír Coufal,Defender,West Ham,21,Czech Republic,2023-24,68.6294,7.0,2.9683,83.0,69.0,1.0,,33.0,,26.0,0.0,279.0,676.0,154.0,36.0,,,36.0,469.0,36.0,60.0,332.0,1229.0,,202.0,0.0,,1212.0,574.0,,3.0,335.0,39.0,3136.0,2093.0,142.0,9.0,90.0,102.0,65.0,453.0,858.0,,5.0,117.0,119.0,137.0,24.0,2.0,2.0,3.0,0.5092,64.0,6.0,2.0,215.0,7.0,1.0,81.0,,,2.0,,1.0,77.0,,25.0,37.0,26.0,7.0,26.0,,100.0,34.0,,,23.0,19.0,,81.0,32.0,,40.0,4.0,23.0,41.0,12.0,15.0,32.0,43.0,,,185.0,232.0,7.0,2.0,25.0,0.3137,1.0,2.0,2.0,87.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,
60232,Craig Dawson,Defender,Wolves,39,England,2023-24,40.1172,9.0,0.5513,119.0,38.0,0.0,,471.0,,15.0,0.0,177.0,357.0,100.0,25.0,,,25.0,257.0,25.0,34.0,169.0,1272.0,7.0,82.0,0.0,7.0,1235.0,180.0,,5.0,396.0,100.0,2211.0,1560.0,111.0,4.0,21.0,48.0,40.0,846.0,1003.0,,7.0,85.0,66.0,66.0,,3.0,5.0,,1.0224,30.0,13.0,2.0,84.0,1.0,,1.0,1.0,0.0,,,,95.0,1.0,,32.0,37.0,3.0,8.0,3.0,34.0,12.0,1.0,1.0,10.0,,,1.0,2.0,3.0,63.0,8.0,3.0,20.0,3.0,39.0,20.0,16.0,,2.0,48.0,1.0,2.0,,15.0,1.5035,4.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
490721,Hugo Bueno,Defender,Wolves,39,Spain,2023-24,16.9869,1.0,0.6953,20.0,16.0,0.0,,107.0,,6.0,0.0,94.0,90.0,37.0,22.0,,,22.0,129.0,7.0,16.0,64.0,330.0,,73.0,0.0,,329.0,125.0,,,21.0,4.0,729.0,545.0,44.0,,31.0,35.0,14.0,147.0,262.0,,1.0,16.0,37.0,50.0,10.0,4.0,,5.0,,21.0,1.0,,48.0,,1.0,19.0,,,1.0,15.0,,21.0,,10.0,12.0,9.0,2.0,6.0,3.0,38.0,13.0,,,7.0,11.0,,19.0,25.0,3.0,9.0,1.0,1.0,14.0,8.0,4.0,7.0,6.0,,,112.0,42.0,6.0,1.0,4.0,0.2802,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
504750,Justin Hubner,Defender,Wolves,39,Indonesia,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87835,Matt Doherty,Defender,Wolves,39,Ireland,2023-24,23.7004,6.0,0.8631,37.0,21.0,0.0,,122.0,,11.0,1.0,154.0,153.0,65.0,30.0,,,30.0,204.0,9.0,18.0,117.0,564.0,,82.0,0.0,,553.0,169.0,,1.0,149.0,29.0,1143.0,842.0,86.0,3.0,28.0,48.0,5.0,244.0,418.0,,2.0,13.0,42.0,68.0,1.0,1.0,3.0,1.0,0.9039,31.0,8.0,,104.0,,7.0,12.0,1.0,0.0,1.0,21.0,,72.0,,1.0,34.0,32.0,4.0,12.0,,34.0,10.0,1.0,,13.0,7.0,,12.0,13.0,,38.0,5.0,5.0,18.0,6.0,5.0,13.0,7.0,,,140.0,67.0,5.0,1.0,8.0,0.8442,5.0,2.0,2.0,9.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
214048,Maximilian Kilman,Defender,Wolves,39,England,2023-24,70.8543,21.0,1.1024,179.0,65.0,0.0,,584.0,,18.0,1.0,255.0,826.0,177.0,38.0,,,38.0,578.0,38.0,58.0,314.0,2286.0,9.0,130.0,0.0,9.0,2239.0,351.0,,5.0,755.0,144.0,3420.0,2757.0,161.0,7.0,40.0,72.0,67.0,1395.0,1828.0,,7.0,166.0,122.0,94.0,1.0,2.0,6.0,,2.5088,47.0,12.0,2.0,148.0,,3.0,5.0,2.0,0.0,,,,125.0,,1.0,36.0,33.0,8.0,17.0,2.0,58.0,27.0,2.0,,26.0,3.0,,5.0,13.0,2.0,89.0,6.0,1.0,21.0,10.0,37.0,38.0,39.0,,3.0,121.0,6.0,,,25.0,1.8089,2.0,4.0,4.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
200402,Nélson Semedo,Defender,Wolves,39,Portugal,2023-24,62.7679,15.0,1.7974,78.0,60.0,1.0,,152.0,,30.0,0.0,348.0,553.0,188.0,36.0,,,36.0,633.0,36.0,53.0,289.0,1516.0,,298.0,1.0,,1491.0,507.0,,4.0,486.0,48.0,3091.0,2382.0,182.0,7.0,78.0,160.0,63.0,607.0,1179.0,,11.0,97.0,133.0,166.0,13.0,7.0,4.0,9.0,0.2512,79.0,10.0,2.0,192.0,1.0,3.0,67.0,,,2.0,,,50.0,,13.0,28.0,40.0,8.0,23.0,5.0,138.0,36.0,,,31.0,29.0,,67.0,65.0,5.0,22.0,6.0,15.0,48.0,51.0,8.0,48.0,36.0,,,325.0,234.0,8.0,2.0,33.0,1.2575,1.0,4.0,4.0,14.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,
448514,Rayan Aït-Nouri,Defender,Wolves,39,Algeria,2023-24,49.2684,2.0,1.7307,31.0,43.0,0.0,,361.0,,53.0,0.0,373.0,298.0,136.0,33.0,,,33.0,491.0,29.0,39.0,139.0,1038.0,,327.0,0.0,,1015.0,337.0,,,116.0,23.0,2344.0,1689.0,207.0,4.0,50.0,186.0,15.0,416.0,876.0,,7.0,31.0,54.0,166.0,4.0,5.0,8.0,5.0,2.4093,71.0,19.0,2.0,108.0,1.0,8.0,28.0,2.0,1.0,2.0,4.0,8.0,46.0,3.0,8.0,25.0,56.0,4.0,24.0,3.0,141.0,26.0,1.0,3.0,27.0,39.0,1.0,33.0,95.0,3.0,21.0,11.0,11.0,44.0,62.0,6.0,25.0,15.0,4.0,1.0,263.0,98.0,19.0,2.0,17.0,3.2873,8.0,3.0,3.0,8.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,
231480,Santiago Bueno,Defender,Wolves,39,Uruguay,2023-24,21.1703,5.0,0.0306,33.0,18.0,0.0,,90.0,,5.0,0.0,78.0,156.0,30.0,12.0,,,12.0,92.0,9.0,16.0,51.0,476.0,3.0,36.0,0.0,3.0,466.0,57.0,,,197.0,14.0,820.0,579.0,34.0,2.0,15.0,18.0,10.0,333.0,411.0,,1.0,23.0,18.0,44.0,,,,,,13.0,,,28.0,,,2.0,,,,3.0,,42.0,,,26.0,1.0,3.0,2.0,,18.0,10.0,,,6.0,,,2.0,2.0,,16.0,,,7.0,1.0,12.0,10.0,6.0,,,33.0,1.0,2.0,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
510362,Toti Gomes,Defender,Wolves,39,Portugal,2023-24,52.8902,11.0,0.6491,87.0,49.0,0.0,,617.0,,13.0,1.0,227.0,699.0,136.0,35.0,,,35.0,465.0,31.0,42.0,295.0,1713.0,,139.0,0.0,,1672.0,360.0,,4.0,235.0,46.0,2776.0,2165.0,136.0,7.0,43.0,80.0,74.0,954.0,1372.0,,7.0,118.0,147.0,91.0,1.0,2.0,5.0,1.0,1.2558,44.0,8.0,1.0,177.0,3.0,,12.0,1.0,0.0,,4.0,,88.0,1.0,1.0,32.0,25.0,7.0,3.0,2.0,59.0,21.0,1.0,1.0,19.0,5.0,1.0,12.0,11.0,2.0,56.0,3.0,3.0,25.0,23.0,19.0,38.0,26.0,,3.0,162.0,97.0,8.0,,28.0,1.6267,2.0,3.0,3.0,20.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
613467,Wes Okoduwa,Defender,Wolves,39,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501837,Yerson Mosquera,Defender,Wolves,39,Colombia,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
