season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090237,24,57,Watford,Home,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,9.0,11.0,26.0,37.0,,4.0,5.0,,,1.0,,,,,4.0,5.0,,,5.0,,,,,1.0,,90.0,,,,1.0,,,,17.0,,6.2,,,,4.0,,,,20.0,,24.0,30.0,54.0,1,1.0,61.0,,,,1.0
2016-17,7090237,24,57,Watford,Home,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,1.0,,2.0,29.0,13.0,41.0,,1.0,4.0,,,1.0,,,,2.0,5.0,4.0,,,1.0,,,,,1.0,1.0,90.0,1.0,,,,,,,16.0,,6.7,,,1.0,,3.0,2.0,,5.0,,36.0,15.0,49.0,3,1.0,66.0,1.0,1.0,1.0,1.0
2016-17,7090237,24,57,Watford,Home,16779,40868.0,José Holebas,jose-holebas,D,False,2.0,,1.0,29.0,14.0,41.0,1.0,1.0,9.0,,,1.0,,,,,4.0,5.0,,,2.0,1.0,,,,2.0,2.0,90.0,,,,,,,,26.0,,7.3,,,,2.0,1.0,8.0,,5.0,,48.0,15.0,55.0,1,2.0,89.0,,2.0,,1.0
2016-17,7090237,24,57,Watford,Home,22109,41725.0,Troy Deeney,troy-deeney,F,False,,,,13.0,2.0,15.0,19.0,6.0,,,1.0,,,,,2.0,22.0,6.0,,,2.0,,1.0,,,1.0,2.0,90.0,2.0,,,,,,,20.0,,7.3,,,,3.0,,,,1.0,2.0,26.0,4.0,30.0,2,,44.0,3.0,,,
2016-17,7090237,24,57,Watford,Home,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,,,4.0,20.0,17.0,37.0,3.0,4.0,6.0,,,,,1.0,,,6.0,6.0,,1.0,1.0,,,,,1.0,,90.0,,1.0,,,,,,14.0,,6.7,,,,3.0,2.0,,,8.0,,26.0,20.0,46.0,0,1.0,67.0,1.0,1.0,,
2016-17,7090237,24,57,Watford,Home,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,3.0,,6.4,,,,,1.0,,,,,4.0,1.0,5.0,0,,6.0,,,,
2016-17,7090237,24,57,Watford,Home,32893,49696.0,Mauro Zárate,mauro-zarate,F,False,,,1.0,28.0,7.0,35.0,1.0,1.0,2.0,,,2.0,1.0,,,3.0,6.0,5.0,,,,,,,,,1.0,87.0,1.0,,,,,,,13.0,,6.9,,,1.0,,3.0,3.0,,1.0,,33.0,9.0,39.0,4,,57.0,2.0,2.0,2.0,
2016-17,7090237,24,57,Watford,Home,33302,52153.0,Miguel Britos,miguel-britos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090237,24,57,Watford,Home,42058,57187.0,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090237,24,57,Watford,Home,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,,,3.0,33.0,24.0,57.0,2.0,,9.0,,,,1.0,,,3.0,7.0,5.0,,,,,,,,1.0,4.0,90.0,,1.0,,,,,,8.0,,6.9,,,1.0,1.0,3.0,,,4.0,,35.0,25.0,60.0,1,3.0,77.0,1.0,,2.0,2.0
2016-17,7090237,24,57,Watford,Home,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,13.0,10.0,23.0,3.0,,5.0,,,,,,,,4.0,1.0,,,,,,,,1.0,,25.0,,,,,,,,7.0,,6.3,,,,1.0,1.0,,,3.0,,18.0,11.0,29.0,0,1.0,33.0,,,,1.0
2016-17,7090237,24,57,Watford,Home,139228,96764.0,M'Baye Niang,mbaye-niang,F,False,3.0,,1.0,20.0,10.0,27.0,3.0,,7.0,2.0,,1.0,,,,1.0,7.0,2.0,,,,1.0,1.0,,,,2.0,81.0,3.0,,,,,,,16.0,,8.4,,,,,4.0,5.0,,2.0,,29.0,10.0,34.0,4,,53.0,1.0,1.0,1.0,
2016-17,7090237,24,57,Watford,Home,359640,173514.0,Isaac Success,isaac-success,F,True,1.0,,,4.0,,3.0,,1.0,1.0,,,,,,,,,3.0,,,,,,,,1.0,,9.0,,,,,,,,4.0,,6.9,,,,,1.0,2.0,,,,6.0,1.0,5.0,0,1.0,11.0,1.0,,1.0,1.0
2016-17,7090255,25,57,Watford,Away,1018,37742.0,Younès Kaboul,younes-kaboul,D,False,,,4.0,10.0,17.0,27.0,1.0,3.0,9.0,,,,1.0,,,,3.0,5.0,,,1.0,,,,,6.0,1.0,90.0,,1.0,,,,,,8.0,,7.2,,,,6.0,,1.0,,9.0,,18.0,17.0,34.0,0,2.0,52.0,,,,
2016-17,7090255,25,57,Watford,Away,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,1.0,11.0,8.0,10.0,18.0,,,18.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,23.0,,7.8,3.0,9.0,,,,,1.0,33.0,,29.0,11.0,40.0,0,,54.0,,,,
2016-17,7090255,25,57,Watford,Away,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090255,25,57,Watford,Away,11654,21123.0,Valon Behrami,valon-behrami,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090255,25,57,Watford,Away,13148,20046.0,Stefano Okaka,stefano-okaka,F,True,,,,3.0,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,16.0,,,,,,,,3.0,,6.7,,,,1.0,2.0,,,,,4.0,,4.0,0,,8.0,1.0,,1.0,
2016-17,7090255,25,57,Watford,Away,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,8.0,16.0,22.0,38.0,3.0,2.0,4.0,,,,1.0,,,,4.0,4.0,,,,,,,,1.0,2.0,90.0,,3.0,,,,,,5.0,,7.3,,,,3.0,,,,12.0,,20.0,23.0,43.0,0,2.0,54.0,,1.0,,2.0
2016-17,7090255,25,57,Watford,Away,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,1.0,,3.0,25.0,22.0,46.0,,,6.0,,,,2.0,,,2.0,7.0,2.0,,,2.0,,,,,2.0,,90.0,,,,,,,,17.0,,6.3,,,,,2.0,2.0,,4.0,,34.0,25.0,57.0,0,,69.0,,1.0,1.0,
2016-17,7090255,25,57,Watford,Away,16779,40868.0,José Holebas,jose-holebas,D,False,,,2.0,10.0,17.0,27.0,,1.0,9.0,,,,2.0,,,2.0,5.0,4.0,,,1.0,,,,,1.0,,90.0,,,,,,,,20.0,,6.4,,,1.0,5.0,1.0,2.0,,4.0,,19.0,21.0,38.0,1,1.0,62.0,2.0,1.0,1.0,
2016-17,7090255,25,57,Watford,Away,22109,41725.0,Troy Deeney,troy-deeney,F,False,,,,18.0,1.0,19.0,10.0,1.0,,,,,1.0,,,2.0,15.0,5.0,,,1.0,,,,,,,90.0,1.0,,,,,,,15.0,,6.6,,,1.0,,3.0,,,,,25.0,3.0,28.0,2,,40.0,3.0,2.0,2.0,
2016-17,7090255,25,57,Watford,Away,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,,,1.0,7.0,20.0,27.0,,1.0,7.0,,,,2.0,,,,2.0,3.0,,,,,,,,4.0,,83.0,,,,,,,,4.0,,6.6,,,,,,,,2.0,,9.0,21.0,30.0,0,2.0,42.0,,,,2.0
2016-17,7090255,25,57,Watford,Away,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,True,,,3.0,7.0,10.0,17.0,1.0,,3.0,,1.0,,,,,1.0,3.0,2.0,,,,,,,,1.0,,45.0,,,,,,,,10.0,,6.4,,,2.0,,2.0,1.0,,4.0,,10.0,11.0,20.0,2,1.0,33.0,4.0,,1.0,
2016-17,7090255,25,57,Watford,Away,32893,49696.0,Mauro Zárate,mauro-zarate,F,False,1.0,,,9.0,8.0,16.0,,1.0,3.0,,,1.0,4.0,,,5.0,12.0,5.0,,,1.0,,,,,1.0,1.0,74.0,2.0,,,,,,,11.0,,5.7,,,,,4.0,2.0,,,,13.0,8.0,19.0,3,,39.0,,2.0,2.0,
2016-17,7090255,25,57,Watford,Away,33302,52153.0,Miguel Britos,miguel-britos,D,False,,,1.0,5.0,9.0,14.0,,,7.0,,,,,,,,1.0,4.0,,,1.0,,,,,1.0,,45.0,,,,,,,,9.0,,6.9,,,,3.0,,,,6.0,,9.0,14.0,23.0,0,3.0,34.0,,1.0,,3.0
2016-17,7090255,25,57,Watford,Away,42058,57187.0,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090255,25,57,Watford,Away,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,,,1.0,21.0,23.0,44.0,,,5.0,,,,2.0,,,1.0,3.0,4.0,,,,,,,,3.0,1.0,90.0,,,,,,,,12.0,,6.8,,,,,,,,3.0,,25.0,28.0,53.0,0,4.0,65.0,2.0,,,3.0
2016-17,7090255,25,57,Watford,Away,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090255,25,57,Watford,Away,139228,96764.0,M'Baye Niang,mbaye-niang,F,False,1.0,,1.0,20.0,10.0,29.0,,,8.0,1.0,,,2.0,,,3.0,15.0,5.0,,,5.0,,,,,1.0,1.0,90.0,,,,,,,,19.0,,5.9,,,1.0,,7.0,2.0,,1.0,,24.0,12.0,34.0,1,2.0,59.0,3.0,1.0,2.0,2.0
2016-17,7090255,25,57,Watford,Away,359640,173514.0,Isaac Success,isaac-success,F,True,,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,7.0,,,,,,,,3.0,,6.4,,,,,1.0,,,1.0,,1.0,2.0,3.0,0,,6.0,,1.0,,
2016-17,7090278,26,57,Watford,Home,1018,37742.0,Younès Kaboul,younes-kaboul,D,False,,,3.0,6.0,5.0,11.0,,1.0,6.0,,,,1.0,,,1.0,4.0,3.0,,,2.0,,,,,2.0,,90.0,,3.0,,,,,,12.0,,6.8,,,,3.0,1.0,2.0,,8.0,,15.0,7.0,20.0,0,1.0,33.0,,,1.0,1.0
2016-17,7090278,26,57,Watford,Home,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,,7.0,6.0,4.0,10.0,,,8.0,,,,,,,,,,,,,,,,,1.0,,90.0,,,,,,,,12.0,,6.6,1.0,1.0,,1.0,,,,19.0,,16.0,6.0,22.0,0,,29.0,,,,
2016-17,7090278,26,57,Watford,Home,11654,21123.0,Valon Behrami,valon-behrami,M,False,,,,6.0,7.0,13.0,,3.0,8.0,,,,3.0,,,,6.0,11.0,,,2.0,,,,,,,90.0,,,,,,,,9.0,,6.7,,,,1.0,1.0,,,,,11.0,9.0,20.0,0,5.0,34.0,1.0,3.0,,4.0
2016-17,7090278,26,57,Watford,Home,13148,20046.0,Stefano Okaka,stefano-okaka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090278,26,57,Watford,Home,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090278,26,57,Watford,Home,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,,,2.0,6.0,8.0,14.0,1.0,2.0,4.0,,,,2.0,,,1.0,8.0,5.0,,,4.0,,,,,2.0,1.0,90.0,,,,,,,,8.0,,6.7,,,1.0,,1.0,,,3.0,,10.0,9.0,19.0,1,2.0,29.0,,,1.0,1.0
2016-17,7090278,26,57,Watford,Home,16779,40868.0,José Holebas,jose-holebas,D,False,,,2.0,12.0,11.0,23.0,1.0,7.0,9.0,,,1.0,2.0,,,2.0,7.0,8.0,,1.0,1.0,,,,,2.0,2.0,90.0,,,,,,,,27.0,,6.6,,,,5.0,1.0,4.0,,6.0,,25.0,11.0,32.0,1,1.0,69.0,2.0,,,1.0
2016-17,7090278,26,57,Watford,Home,22109,41725.0,Troy Deeney,troy-deeney,F,False,,,,12.0,5.0,17.0,10.0,8.0,2.0,,1.0,,,,,,11.0,8.0,,,1.0,,1.0,,,1.0,1.0,90.0,1.0,,,,,,,14.0,,7.1,,,1.0,4.0,,,,,2.0,23.0,6.0,29.0,2,,44.0,,1.0,,
2016-17,7090278,26,57,Watford,Home,22200,41338.0,Craig Cathcart,craig-cathcart,D,True,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,3.0,1.0,,,,,,,,,,38.0,,,,,,,,10.0,,6.2,,,,1.0,1.0,1.0,,5.0,,8.0,2.0,9.0,0,,17.0,,,,
2016-17,7090278,26,57,Watford,Home,26136,,Camilo Zúñiga,camilo-zuniga,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090278,26,57,Watford,Home,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,False,,,1.0,3.0,10.0,13.0,,1.0,3.0,,,,1.0,,,,2.0,3.0,,,1.0,,,,,2.0,,52.0,,1.0,,,,,,5.0,,6.8,,,,3.0,1.0,,,1.0,,6.0,10.0,16.0,0,,31.0,1.0,1.0,1.0,
2016-17,7090278,26,57,Watford,Home,32893,49696.0,Mauro Zárate,mauro-zarate,F,False,,,,5.0,4.0,9.0,,,5.0,,,1.0,,,,1.0,2.0,4.0,,,,,,,,,2.0,45.0,,,,,,,1.0,7.0,,7.1,,,,,2.0,,,,,5.0,4.0,9.0,1,,22.0,4.0,3.0,1.0,
2016-17,7090278,26,57,Watford,Home,33302,52153.0,Miguel Britos,miguel-britos,D,False,,,6.0,10.0,8.0,18.0,3.0,3.0,3.0,,,1.0,2.0,,,,7.0,3.0,,,2.0,,,,,2.0,,90.0,,,,,,,,8.0,,6.4,,,,4.0,,,,10.0,,16.0,10.0,26.0,1,,37.0,,,,
2016-17,7090278,26,57,Watford,Home,42058,57187.0,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090278,26,57,Watford,Home,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,,,4.0,11.0,8.0,19.0,3.0,1.0,6.0,,,,1.0,,,,5.0,4.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,,12.0,,6.7,,,,,,3.0,,8.0,,23.0,8.0,28.0,0,2.0,39.0,,1.0,,2.0
2016-17,7090278,26,57,Watford,Home,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,4.0,4.0,8.0,,1.0,3.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,45.0,,,,,,,,1.0,,6.5,,,,,,,,,,4.0,5.0,9.0,1,,13.0,,,,
2016-17,7090278,26,57,Watford,Home,139228,96764.0,M'Baye Niang,mbaye-niang,F,False,,,,4.0,5.0,9.0,2.0,3.0,5.0,,,1.0,2.0,,,,10.0,11.0,,,3.0,,,,,,,82.0,,,,,,,,13.0,,6.6,,,1.0,,6.0,,,,,9.0,7.0,16.0,2,2.0,32.0,1.0,3.0,3.0,
2016-17,7090278,26,57,Watford,Home,359640,173514.0,Isaac Success,isaac-success,F,True,,,,2.0,1.0,3.0,,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,8.0,,,,,,,,4.0,,5.8,,,,,2.0,,,,,2.0,1.0,3.0,0,,8.0,2.0,1.0,,
2016-17,7090270,27,57,Watford,Home,1018,37742.0,Younès Kaboul,younes-kaboul,D,False,,,4.0,6.0,7.0,13.0,,1.0,5.0,,,1.0,3.0,,,,3.0,6.0,,,,,,,,,,90.0,,1.0,,,,,,16.0,,6.6,,,1.0,9.0,,,,9.0,,15.0,8.0,23.0,2,5.0,57.0,1.0,,,2.0
2016-17,7090270,27,57,Watford,Home,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,2.0,9.0,9.0,3.0,12.0,,,13.0,,,,,,,,,,1.0,,,,,1.0,,,,90.0,,,,,,,,10.0,1.0,6.6,4.0,7.0,,2.0,,,2.0,17.0,,15.0,5.0,20.0,0,,35.0,,,,
2016-17,7090270,27,57,Watford,Home,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090270,27,57,Watford,Home,11654,21123.0,Valon Behrami,valon-behrami,M,False,,,,4.0,8.0,12.0,1.0,,6.0,,,,4.0,,,,7.0,9.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,8.0,,6.5,,,,,3.0,,,,,8.0,10.0,18.0,0,3.0,33.0,1.0,4.0,2.0,3.0
2016-17,7090270,27,57,Watford,Home,13148,20046.0,Stefano Okaka,stefano-okaka,F,False,,,,10.0,6.0,16.0,3.0,8.0,5.0,,,1.0,1.0,,,,12.0,11.0,,,6.0,,1.0,,,,1.0,89.0,2.0,,,,,,,11.0,,7.2,,,2.0,,5.0,,,,1.0,12.0,6.0,18.0,5,1.0,36.0,6.0,,2.0,
2016-17,7090270,27,57,Watford,Home,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,3.0,4.0,7.0,11.0,,2.0,4.0,,,,,,,,2.0,4.0,,,2.0,,,,,2.0,1.0,90.0,,1.0,,,,,,10.0,,6.7,,,,7.0,,1.0,,8.0,,12.0,8.0,19.0,0,1.0,39.0,,1.0,,1.0
2016-17,7090270,27,57,Watford,Home,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,,,2.0,7.0,4.0,11.0,,1.0,4.0,,,,,,,1.0,1.0,4.0,,,,,,,,1.0,1.0,70.0,,,,,,,,10.0,,6.9,,,1.0,,,,,3.0,,14.0,4.0,18.0,1,2.0,29.0,2.0,1.0,,1.0
2016-17,7090270,27,57,Watford,Home,16779,40868.0,José Holebas,jose-holebas,D,False,3.0,,,8.0,7.0,12.0,,1.0,2.0,,,,,,,,3.0,5.0,,,3.0,,,,,1.0,3.0,90.0,,,,,,,,25.0,,7.0,,,,5.0,,7.0,,5.0,,18.0,10.0,21.0,0,3.0,52.0,1.0,1.0,,3.0
2016-17,7090270,27,57,Watford,Home,22109,41725.0,Troy Deeney,troy-deeney,F,False,,,,9.0,3.0,12.0,9.0,12.0,1.0,,,,,,,1.0,11.0,13.0,,,1.0,,1.0,,,1.0,1.0,90.0,1.0,,,,,,,20.0,,7.4,,,1.0,2.0,,2.0,,,,23.0,6.0,27.0,2,,42.0,1.0,1.0,,
2016-17,7090270,27,57,Watford,Home,22200,41338.0,Craig Cathcart,craig-cathcart,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090270,27,57,Watford,Home,26136,,Camilo Zúñiga,camilo-zuniga,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090270,27,57,Watford,Home,33302,52153.0,Miguel Britos,miguel-britos,D,False,,,4.0,6.0,11.0,17.0,2.0,1.0,6.0,1.0,,1.0,2.0,,,,5.0,5.0,,,1.0,1.0,,,,2.0,1.0,90.0,,1.0,,,,,,15.0,,6.8,,,,10.0,1.0,,,13.0,,17.0,14.0,31.0,1,3.0,50.0,1.0,,1.0,3.0
2016-17,7090270,27,57,Watford,Home,42058,57187.0,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090270,27,57,Watford,Home,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,1.0,,,15.0,9.0,23.0,,,7.0,,,,,,,,1.0,2.0,,,1.0,,,,,3.0,2.0,90.0,,,,,,,,16.0,,6.8,,,,2.0,,4.0,,5.0,,28.0,12.0,36.0,0,2.0,49.0,,,,2.0
2016-17,7090270,27,57,Watford,Home,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,7.4,,,,,,,,1.0,,1.0,1.0,2.0,1,,3.0,,,,
2016-17,7090270,27,57,Watford,Home,139228,96764.0,M'Baye Niang,mbaye-niang,F,False,1.0,,1.0,6.0,9.0,14.0,3.0,1.0,9.0,,,1.0,1.0,,,,8.0,7.0,,,,,,,,1.0,,90.0,,1.0,,,,,,18.0,,6.9,,,2.0,1.0,7.0,5.0,,1.0,1.0,15.0,11.0,21.0,3,2.0,48.0,2.0,1.0,3.0,1.0
2016-17,7090270,27,57,Watford,Home,359640,173514.0,Isaac Success,isaac-success,F,True,1.0,,,3.0,,2.0,,,1.0,,,1.0,,,,2.0,3.0,,,,1.0,1.0,,,,,1.0,20.0,,,,,,,,6.0,,6.7,,,,,,1.0,,,,5.0,,4.0,1,,10.0,2.0,,,
2016-17,7090270,27,57,Watford,Home,865046,179725.0,Carl Stewart,carl-stewart,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389498,28,57,Watford,Away,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,,6.0,3.0,8.0,11.0,,,7.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,12.0,,6.7,4.0,5.0,,3.0,,,,18.0,,14.0,9.0,23.0,0,,34.0,,,,
2016-17,7389498,28,57,Watford,Away,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,False,,,2.0,14.0,37.0,51.0,3.0,2.0,7.0,,,,,,,,5.0,4.0,,1.0,1.0,,,,,2.0,,90.0,,1.0,,,,,,13.0,,6.3,,,,5.0,1.0,,,4.0,,17.0,44.0,61.0,0,2.0,78.0,,,,2.0
2016-17,7389498,28,57,Watford,Away,11654,21123.0,Valon Behrami,valon-behrami,M,False,,,,21.0,28.0,49.0,,,5.0,,,,1.0,,,,2.0,3.0,,,1.0,,,,,2.0,,90.0,,2.0,,,,,,7.0,,6.8,,,1.0,2.0,,,,3.0,,26.0,30.0,56.0,1,1.0,70.0,,2.0,,
2016-17,7389498,28,57,Watford,Away,13148,20046.0,Stefano Okaka,stefano-okaka,F,True,,,,5.0,1.0,6.0,,1.0,1.0,,,,1.0,,,3.0,4.0,3.0,,,,,1.0,,,,1.0,19.0,1.0,,,,,,,5.0,,7.3,,,,,2.0,,,,,6.0,1.0,7.0,1,,14.0,1.0,,2.0,
2016-17,7389498,28,57,Watford,Away,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,,2.0,31.0,33.0,,,1.0,,,,2.0,,,1.0,6.0,2.0,,,3.0,,,,,4.0,,90.0,,3.0,,,,,,3.0,,6.2,,,,4.0,,,,,,3.0,31.0,34.0,0,2.0,51.0,1.0,,,2.0
2016-17,7389498,28,57,Watford,Away,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,,,2.0,22.0,25.0,47.0,1.0,1.0,3.0,,,,1.0,,,1.0,3.0,1.0,,1.0,,,1.0,,,2.0,,89.0,1.0,,,,,,,11.0,,6.9,,,1.0,,,1.0,,3.0,,29.0,26.0,54.0,2,,63.0,2.0,,,
2016-17,7389498,28,57,Watford,Away,16779,40868.0,José Holebas,jose-holebas,D,False,,,1.0,25.0,20.0,45.0,1.0,,6.0,,,,2.0,,,1.0,6.0,4.0,,1.0,1.0,,,,,,1.0,90.0,,,,,,,,12.0,,5.4,,,,1.0,2.0,2.0,,3.0,,31.0,21.0,50.0,0,1.0,64.0,,2.0,1.0,1.0
2016-17,7389498,28,57,Watford,Away,22109,41725.0,Troy Deeney,troy-deeney,F,True,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2016-17,7389498,28,57,Watford,Away,26136,,Camilo Zúñiga,camilo-zuniga,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389498,28,57,Watford,Away,27714,44604.0,Nordin Amrabat,nordin-amrabat,M,False,,,2.0,14.0,32.0,46.0,,,11.0,,,,3.0,,,6.0,12.0,5.0,,,2.0,,,,,,2.0,90.0,,,,,,,,17.0,,6.2,,,2.0,,5.0,,,3.0,1.0,19.0,36.0,55.0,2,,82.0,1.0,1.0,4.0,
2016-17,7389498,28,57,Watford,Away,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,False,,,,15.0,8.0,23.0,,1.0,,,,,2.0,,,3.0,9.0,4.0,,,,,1.0,,,1.0,,90.0,1.0,,,,,,,19.0,,6.1,,,1.0,2.0,6.0,2.0,,1.0,1.0,24.0,10.0,32.0,2,1.0,63.0,,,2.0,1.0
2016-17,7389498,28,57,Watford,Away,42256,56827.0,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389498,28,57,Watford,Away,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,1.0,,1.0,19.0,24.0,42.0,,,10.0,,,,,,,3.0,4.0,1.0,,,1.0,,,,,1.0,,90.0,,,,,,,,12.0,,6.1,,,,,,3.0,,2.0,,23.0,26.0,46.0,0,1.0,60.0,2.0,,,
2016-17,7389498,28,57,Watford,Away,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,4.0,32.0,47.0,79.0,,,8.0,,,,3.0,,,3.0,8.0,4.0,,,2.0,,,,,3.0,,90.0,,2.0,,,,,,11.0,,6.6,,,,,,,,7.0,,35.0,50.0,85.0,0,4.0,101.0,2.0,,,2.0
2016-17,7389498,28,57,Watford,Away,139228,96764.0,M'Baye Niang,mbaye-niang,F,False,,,1.0,11.0,3.0,14.0,6.0,1.0,3.0,,,1.0,1.0,,,3.0,11.0,1.0,,,,,,,,,,71.0,,,,,,,,16.0,,6.0,,,,,1.0,,,1.0,,15.0,3.0,18.0,1,,32.0,7.0,1.0,,
2016-17,7389498,28,57,Watford,Away,845425,231172.0,Brandon Mason,brandon-mason,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
