season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,10131311,22,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10131311,22,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,,8.0,5.0,13.0,1.0,1.0,4.0,,,,,,,1.0,3.0,,,,,,,,,,1.0,,45.0,1.0,,,,,,,10.0,,7.1,,,1.0,2.0,1.0,1.0,,2.0,,12.0,11.0,22.0,2,1.0,34.0,,,1.0,1.0
2021-22,10131311,22,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,1.0,13.0,25.0,38.0,2.0,2.0,4.0,,,,,,,3.0,3.0,,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,2.0,,7.3,,,,8.0,,,,3.0,1.0,14.0,26.0,40.0,0,1.0,54.0,,,,1.0
2021-22,10131311,22,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,,8.0,11.0,19.0,,,7.0,,,1.0,2.0,,1.0,3.0,3.0,,,,,,,,,1.0,1.0,,72.0,,,,,,,,11.0,,6.8,,,1.0,1.0,,,,2.0,,12.0,15.0,27.0,2,2.0,39.0,2.0,1.0,,2.0
2021-22,10131311,22,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10131311,22,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,True,,,,3.0,1.0,4.0,1.0,,1.0,,,,1.0,,,2.0,,,,,,1.0,,,,,,,18.0,1.0,,,,,,,3.0,,7.1,,,,,,2.0,,,,5.0,1.0,4.0,1,,8.0,1.0,,,
2021-22,10131311,22,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10131311,22,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,1.0,,5.0,10.0,29.0,38.0,,9.0,2.0,,,1.0,,,,,10.0,,,,,,,,,2.0,,,90.0,,1.0,,,,,,19.0,,7.5,,,,5.0,,1.0,,14.0,,21.0,37.0,57.0,1,1.0,70.0,,,,1.0
2021-22,10131311,22,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,2.0,19.0,23.0,42.0,5.0,5.0,12.0,,,,,,,7.0,13.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,,22.0,,7.4,,,1.0,5.0,1.0,,,3.0,,31.0,33.0,64.0,1,3.0,83.0,,4.0,1.0,3.0
2021-22,10131311,22,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,6.0,4.0,10.0,1.0,,3.0,,,,1.0,,1.0,4.0,,,,1.0,,,,,,1.0,1.0,,45.0,,,,,,,,4.0,,6.5,,,,,,,,,,7.0,4.0,11.0,0,,15.0,2.0,,,
2021-22,10131311,22,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10131311,22,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,1.0,,1.0,18.0,9.0,26.0,4.0,2.0,8.0,1.0,,3.0,,,2.0,11.0,4.0,,,1.0,1.0,,,,,,2.0,,90.0,2.0,,,,,,,22.0,,7.0,,,1.0,,4.0,2.0,,4.0,1.0,31.0,10.0,39.0,6,,60.0,2.0,2.0,,
2021-22,10131311,22,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,,27.0,10.0,37.0,2.0,1.0,8.0,,,2.0,1.0,,2.0,9.0,5.0,,,3.0,,,,,,,3.0,,90.0,,1.0,,,,,,20.0,,6.7,,,1.0,1.0,2.0,3.0,,4.0,,38.0,11.0,46.0,3,1.0,69.0,4.0,2.0,1.0,1.0
2021-22,10131311,22,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,False,,,,7.0,5.0,12.0,5.0,1.0,3.0,,1.0,2.0,1.0,,3.0,13.0,2.0,,,3.0,,,,,,,,,72.0,1.0,,,,,,,7.0,,6.0,,,,,1.0,,,,1.0,10.0,5.0,15.0,3,1.0,28.0,,,,
2021-22,10131311,22,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,1.0,18.0,21.0,39.0,3.0,,9.0,,,1.0,1.0,,1.0,6.0,2.0,,,1.0,,,,,,,,,90.0,,1.0,,,,,,24.0,,7.0,,,,4.0,,,,3.0,,27.0,29.0,56.0,1,2.0,84.0,1.0,,,1.0
2021-22,9576339,23,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,9.0,3.0,12.0,15.0,,,12.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,10.0,,7.0,3.0,3.0,,1.0,,,,18.0,,10.0,15.0,25.0,0,,36.0,,,,
2021-22,9576339,23,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,2.0,2.0,4.0,,,2.0,,,,,,,1.0,3.0,,,,,,,,,1.0,,,26.0,,,,,,,,3.0,,6.6,,,,1.0,2.0,,,1.0,,2.0,4.0,6.0,0,1.0,14.0,,1.0,1.0,
2021-22,9576339,23,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576339,23,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576339,23,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,2.0,6.0,35.0,41.0,2.0,1.0,3.0,,,,,,,3.0,2.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,6.0,,6.8,,,,7.0,,,,5.0,,9.0,37.0,46.0,0,1.0,58.0,,,,1.0
2021-22,9576339,23,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,2.0,28.0,20.0,48.0,,,11.0,,,3.0,1.0,1.0,,1.0,5.0,,,,,,,,,2.0,2.0,,90.0,,2.0,,,,,,16.0,,7.9,,,,,1.0,,,5.0,,37.0,25.0,62.0,3,4.0,81.0,2.0,,1.0,1.0
2021-22,9576339,23,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576339,23,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,,,1.0,19.0,11.0,30.0,,,5.0,,,2.0,2.0,,4.0,6.0,1.0,,,,,,,,,,1.0,,90.0,1.0,,,,,,,16.0,,6.4,,,1.0,,,5.0,,2.0,,28.0,13.0,36.0,4,,51.0,1.0,1.0,,
2021-22,9576339,23,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,5.0,18.0,40.0,58.0,,4.0,7.0,,,,,,,,8.0,,,,,,,,,,,,90.0,,1.0,,,,,,14.0,,7.3,,,,7.0,,,,13.0,,23.0,47.0,70.0,0,3.0,88.0,1.0,1.0,,1.0
2021-22,9576339,23,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,14.0,6.0,20.0,,,6.0,,1.0,1.0,,,3.0,8.0,5.0,,,1.0,,,,,,,2.0,,78.0,1.0,,,,,,,19.0,,6.2,,,,,5.0,,,,1.0,19.0,6.0,25.0,2,2.0,50.0,6.0,2.0,1.0,2.0
2021-22,9576339,23,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,1.0,14.0,23.0,37.0,1.0,,5.0,,,,2.0,,,6.0,2.0,,,,,,,,,1.0,2.0,,90.0,,1.0,,,,,,13.0,,6.5,,,,7.0,3.0,1.0,,3.0,,19.0,26.0,44.0,0,2.0,70.0,,,,
2021-22,9576339,23,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576339,23,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,7.0,6.0,13.0,1.0,3.0,6.0,1.0,1.0,,1.0,,1.0,3.0,6.0,,,,,,,,,,1.0,,64.0,1.0,,,,,,,13.0,,6.8,,,1.0,,2.0,1.0,,1.0,1.0,15.0,7.0,21.0,2,,34.0,3.0,1.0,2.0,
2021-22,9576339,23,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,,23.0,25.0,48.0,,,13.0,,,,,,1.0,4.0,3.0,,,2.0,,,,,,,,,90.0,1.0,2.0,,,,,,23.0,,6.9,,,,1.0,3.0,3.0,,4.0,,33.0,30.0,60.0,1,1.0,84.0,6.0,,2.0,
2021-22,9576339,23,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,False,,,,10.0,4.0,14.0,4.0,1.0,3.0,,,,,,,8.0,4.0,,,2.0,,1.0,,,,,,,89.0,1.0,,,,,,,8.0,,7.1,,,1.0,3.0,3.0,,,1.0,1.0,12.0,5.0,17.0,2,1.0,32.0,2.0,1.0,1.0,1.0
2021-22,9576339,23,13,Leicester_City,Home,887581,225902,Boubakary Soumaré,boubakary-soumare,M,True,,,,7.0,1.0,8.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,12.0,,,,,,,,1.0,,6.5,,,,,1.0,,,,,7.0,1.0,8.0,0,,10.0,1.0,,1.0,
2021-22,9576339,23,13,Leicester_City,Home,934232,232229,Vontae Daley Campbell,vontae-daley-campbell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576339,23,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,,,,11.0,17.0,28.0,1.0,,11.0,,,1.0,3.0,,,6.0,5.0,,,,,,,,,4.0,,,90.0,,,,,,,,15.0,,6.6,,,,3.0,3.0,,,8.0,,17.0,23.0,40.0,1,3.0,67.0,1.0,1.0,1.0,1.0
2021-22,9576339,23,13,Leicester_City,Home,994562,232620,Lewis Brunt,lewis-brunt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576339,23,13,Leicester_City,Home,1065134,461587,Kasey McAteer,kasey-mcateer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,13.0,8.0,8.0,16.0,,,8.0,,,,,,,,,,,,,,0.5634,,,,,,90.0,,,,,,,,12.0,1.0,8.0,7.0,9.0,,3.0,,,,25.0,,18.0,10.0,28.0,0,,44.0,,,,
2021-22,9576289,24,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,False,,,,5.0,11.0,16.0,5.0,,5.0,,,,8.0,,,14.0,5.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,19.0,,5.9,,,,3.0,1.0,1.0,,2.0,1.0,14.0,16.0,29.0,0,3.0,53.0,5.0,1.0,1.0,2.0
2021-22,9576289,24,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,1.0,8.0,29.0,37.0,2.0,1.0,6.0,,,,1.0,,,3.0,6.0,,,,,,,,,1.0,,1.0,90.0,,3.0,,,,,,3.0,,7.4,,,,8.0,,,,3.0,,10.0,30.0,40.0,0,4.0,57.0,,1.0,,
2021-22,9576289,24,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,True,,,,4.0,6.0,10.0,1.0,,3.0,,,,2.0,,,3.0,5.0,,,,,,,,,1.0,,,30.0,,,,,,,,7.0,,6.7,,,,1.0,,,,3.0,,5.0,11.0,16.0,0,4.0,26.0,1.0,1.0,,2.0
2021-22,9576289,24,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,1.0,,,13.0,5.0,17.0,2.0,,6.0,,1.0,1.0,2.0,,1.0,5.0,4.0,,,,,,,,,,1.0,,90.0,1.0,,,,,,,16.0,,6.4,,,1.0,,1.0,5.0,,1.0,2.0,25.0,7.0,27.0,3,1.0,43.0,1.0,2.0,1.0,1.0
2021-22,9576289,24,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,6.0,1.0,7.0,,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,30.0,,,,,,,,5.0,,6.6,,,1.0,,,,,,,9.0,1.0,10.0,1,1.0,15.0,2.0,,,
2021-22,9576289,24,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,6.0,6.0,21.0,27.0,1.0,2.0,7.0,,,,1.0,,2.0,5.0,5.0,,,1.0,,,,,,4.0,,,90.0,,1.0,,,,,,14.0,,6.9,,,,8.0,,,,10.0,,10.0,24.0,34.0,0,2.0,60.0,3.0,1.0,,
2021-22,9576289,24,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,13.0,10.0,23.0,1.0,,7.0,1.0,,,2.0,,2.0,8.0,5.0,,,,,,,,,,1.0,,79.0,,,,,,,,15.0,,6.7,,,,,6.0,,,,,18.0,10.0,28.0,0,1.0,49.0,4.0,1.0,3.0,
2021-22,9576289,24,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,2.0,9.0,14.0,23.0,3.0,,9.0,,,,,,,5.0,4.0,,,2.0,,,,,,2.0,,,90.0,,,,,,,,16.0,,6.7,,,,4.0,,,,6.0,,15.0,18.0,33.0,0,3.0,60.0,2.0,1.0,,1.0
2021-22,9576289,24,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,1.0,1.0,,1.0,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,1.0,,11.0,,,,,,,,6.0,,6.2,,,,,,1.0,,1.0,,4.0,,3.0,0,,8.0,,,,
2021-22,9576289,24,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,2.0,16.0,15.0,31.0,2.0,,6.0,,,,,,1.0,3.0,2.0,,1.0,,,,,,,,,,90.0,,,,,,,,12.0,,6.3,,,,3.0,1.0,1.0,,2.0,,21.0,21.0,41.0,0,,52.0,,1.0,1.0,
2021-22,9576289,24,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,False,,,,1.0,3.0,4.0,3.0,1.0,1.0,,,,1.0,,,5.0,3.0,,,,,,,,,,,,60.0,,,,,,,,9.0,,6.4,,,,,1.0,,,,1.0,3.0,5.0,8.0,0,,18.0,4.0,2.0,,
2021-22,9576289,24,13,Leicester_City,Away,887581,225902,Boubakary Soumaré,boubakary-soumare,M,False,,,,6.0,14.0,20.0,1.0,3.0,3.0,,,,,,1.0,5.0,5.0,,,1.0,,,,,,2.0,,,60.0,,,,,,,,10.0,,6.5,,,1.0,1.0,3.0,,,1.0,,8.0,18.0,26.0,1,1.0,37.0,1.0,,1.0,1.0
2021-22,9576289,24,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,,11.0,14.0,25.0,3.0,3.0,6.0,,,,1.0,,3.0,8.0,7.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,24.0,,6.4,,,,4.0,1.0,1.0,,4.0,,20.0,20.0,39.0,0,3.0,70.0,2.0,,1.0,2.0
2021-22,9576305,25,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,1.0,5.0,2.0,17.0,19.0,,,4.0,,,,,,,,,,,,,,-0.2968,,,,,,90.0,,,,,,,,11.0,,6.1,1.0,1.0,,,,,1.0,16.0,,10.0,20.0,30.0,0,,32.0,,,,
2021-22,9576305,25,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576305,25,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,4.0,,3.0,1.0,4.0,0,,4.0,,,,
2021-22,9576305,25,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576305,25,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576305,25,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,,18.0,28.0,46.0,2.0,1.0,6.0,,,1.0,1.0,,2.0,5.0,7.0,,,,,1.0,,,,4.0,1.0,,90.0,1.0,,,,,,,14.0,,7.5,,,,2.0,,2.0,,2.0,,26.0,32.0,56.0,2,5.0,90.0,,1.0,,1.0
2021-22,9576305,25,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,2.0,9.0,62.0,71.0,1.0,1.0,5.0,,,,2.0,,,4.0,4.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,9.0,,6.7,,,,5.0,1.0,,,4.0,,14.0,66.0,80.0,0,2.0,91.0,,,1.0,1.0
2021-22,9576305,25,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,4.0,32.0,31.0,62.0,,,6.0,,,,2.0,,,4.0,5.0,,,2.0,,1.0,,,,,1.0,,89.0,1.0,,,,,,,8.0,,7.8,,,2.0,1.0,2.0,2.0,,4.0,,39.0,32.0,69.0,3,2.0,83.0,,1.0,2.0,1.0
2021-22,9576305,25,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576305,25,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,,,1.0,12.0,19.0,31.0,,,5.0,,,,,,2.0,3.0,5.0,,,1.0,,,,,,,1.0,,73.0,,,,,,,,9.0,,7.0,,,1.0,,2.0,3.0,,2.0,,17.0,20.0,34.0,1,2.0,51.0,1.0,1.0,2.0,1.0
2021-22,9576305,25,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576305,25,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,1.0,15.0,47.0,62.0,8.0,3.0,4.0,,,,,,,8.0,4.0,,,,,,,,,,,,90.0,,,,,,,,20.0,,6.0,,,,2.0,,,,15.0,,31.0,51.0,82.0,0,,89.0,,1.0,,
2021-22,9576305,25,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,1.0,19.0,29.0,48.0,4.0,1.0,6.0,,,,1.0,,,7.0,5.0,,,1.0,,,,,,4.0,,,90.0,,1.0,,,,,,9.0,,7.0,,,1.0,3.0,2.0,,,1.0,,19.0,36.0,55.0,1,1.0,74.0,1.0,2.0,1.0,1.0
2021-22,9576305,25,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,5.0,1.0,6.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,17.0,,,,,,,,5.0,,6.4,,,1.0,,1.0,,,,,8.0,1.0,9.0,1,,12.0,,,,
2021-22,9576305,25,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,,6.0,11.0,17.0,,,4.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,31.0,,,,,,,,5.0,,6.3,,,,,,,,4.0,,10.0,12.0,22.0,0,,25.0,,,,
2021-22,9576305,25,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576305,25,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,1.0,17.0,3.0,20.0,4.0,,3.0,,,3.0,,,,7.0,7.0,,,,1.0,,,,,,2.0,,90.0,,,,,,,,12.0,,7.3,,,1.0,,5.0,2.0,,1.0,,23.0,4.0,25.0,4,4.0,46.0,2.0,1.0,2.0,1.0
2021-22,9576305,25,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,1.0,,1.0,26.0,12.0,37.0,,2.0,7.0,,,,,,1.0,4.0,5.0,,,1.0,,,,,,,2.0,,90.0,,,,,,,,18.0,,6.7,,,1.0,2.0,3.0,6.0,,4.0,,35.0,15.0,44.0,1,2.0,64.0,3.0,,1.0,
2021-22,9576305,25,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,False,,,,11.0,6.0,17.0,1.0,,3.0,,,,1.0,,1.0,5.0,1.0,,,2.0,,,,,,,2.0,,90.0,,,,,,,,7.0,,6.6,,,,,,,,,,13.0,8.0,21.0,0,,27.0,2.0,1.0,,
2021-22,9576305,25,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,1.0,10.0,6.0,16.0,3.0,2.0,5.0,,,,,,,4.0,5.0,,,1.0,,,,,,4.0,,,59.0,,1.0,,,,,,6.0,,7.2,,,,3.0,,,,2.0,,11.0,8.0,19.0,0,3.0,39.0,2.0,,,2.0
2021-22,9576223,26,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,4.0,1.0,19.0,20.0,1.0,,3.0,,,,,,,1.0,,,,,,,-1.6291,,,,,,90.0,,,,,,,,2.0,,6.0,1.0,1.0,,,,,,6.0,,3.0,19.0,22.0,0,,25.0,,,,
2021-22,9576223,26,13,Leicester_City,Away,4387,11974,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576223,26,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,False,1.0,,1.0,27.0,11.0,37.0,2.0,,6.0,1.0,,,,,2.0,6.0,4.0,,,,1.0,,,,,,2.0,,90.0,,1.0,,,,,,20.0,,7.3,,,,,3.0,7.0,,2.0,,40.0,11.0,44.0,0,2.0,64.0,2.0,1.0,1.0,1.0
2021-22,9576223,26,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576223,26,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576223,26,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576223,26,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,2.0,33.0,28.0,61.0,1.0,,7.0,,,1.0,2.0,,1.0,7.0,12.0,,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,17.0,,7.3,,,1.0,4.0,4.0,3.0,,3.0,,44.0,30.0,71.0,2,6.0,122.0,1.0,4.0,2.0,4.0
2021-22,9576223,26,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,2.0,15.0,54.0,69.0,3.0,1.0,8.0,,,,,,,3.0,2.0,,,,,,,,,1.0,,,90.0,,,,,,,,3.0,,6.6,,,,2.0,,,,4.0,,15.0,57.0,72.0,0,1.0,78.0,,,,1.0
2021-22,9576223,26,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,2.0,29.0,13.0,41.0,,,9.0,,,1.0,,,3.0,4.0,4.0,,,1.0,,,,,,,3.0,,90.0,2.0,,,,,,,28.0,,7.5,,,2.0,,,9.0,,3.0,,50.0,14.0,55.0,5,3.0,80.0,2.0,1.0,,1.0
2021-22,9576223,26,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576223,26,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,True,,,,9.0,5.0,14.0,,,,,,1.0,1.0,,,2.0,2.0,,,1.0,,,,,,,,,16.0,,,,,,,,5.0,,6.7,,,2.0,,1.0,5.0,,,,14.0,5.0,14.0,3,,24.0,,1.0,1.0,
