season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7438047,33,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,1.0,,1.0,21.0,7.0,27.0,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,1.0,,90.0,,,,,,,,19.0,,7.1,,,,5.0,,5.0,,3.0,1.0,35.0,8.0,38.0,0,1.0,78.0,1.0,,,
2017-18,7438047,33,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,2.0,,1.0,11.0,2.0,11.0,2.0,1.0,6.0,1.0,,,1.0,,1.0,4.0,7.0,,,,,,,,,1.0,90.0,,,,,,,,10.0,,7.3,,,,3.0,3.0,3.0,,1.0,1.0,14.0,2.0,13.0,0,1.0,33.0,5.0,2.0,3.0,
2017-18,7438047,33,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,7.0,13.0,22.0,35.0,,8.0,3.0,,,,,,,,9.0,,,,,,,,1.0,,90.0,,,,,,,,14.0,,7.5,,,,8.0,,,,13.0,,23.0,24.0,47.0,0,1.0,63.0,,,,1.0
2017-18,7438047,33,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,3.0,21.0,12.0,33.0,3.0,2.0,9.0,,,,3.0,,1.0,10.0,4.0,,,3.0,,,,,3.0,1.0,90.0,,,,,,,,11.0,,6.4,,,,1.0,,,,6.0,,25.0,16.0,41.0,0,2.0,51.0,2.0,,,2.0
2017-18,7438047,33,11,Everton,Home,46620,55452,Yannick Bolasie,yannick-bolasie,F,False,1.0,,,6.0,1.0,6.0,2.0,1.0,4.0,,,,,,4.0,7.0,1.0,,,1.0,,,,,1.0,,61.0,1.0,,,,,,,18.0,,6.3,,,,,,2.0,,5.0,,15.0,5.0,18.0,1,,29.0,1.0,,,
2017-18,7438047,33,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,False,,,1.0,12.0,3.0,15.0,7.0,1.0,1.0,,1.0,,,,1.0,8.0,1.0,,,,,,,,1.0,1.0,90.0,,,,,,,,13.0,,6.5,,,2.0,1.0,,,,2.0,1.0,18.0,4.0,22.0,2,,35.0,5.0,,,
2017-18,7438047,33,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438047,33,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,2.0,10.0,9.0,19.0,2.0,2.0,5.0,,,,1.0,,,5.0,5.0,,1.0,2.0,,,,,1.0,,90.0,,2.0,,,,,,12.0,,6.9,,,,1.0,1.0,4.0,,3.0,,18.0,10.0,24.0,0,,44.0,2.0,2.0,1.0,
2017-18,7438047,33,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438047,33,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,True,,,,12.0,5.0,17.0,1.0,1.0,2.0,,,,,,,5.0,4.0,,,4.0,,,,,,2.0,33.0,,,,,,,,6.0,,6.9,,,,,,,,,,17.0,6.0,23.0,0,3.0,28.0,,,,3.0
2017-18,7438047,33,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,12.0,23.0,35.0,2.0,6.0,6.0,,,,1.0,,,3.0,8.0,,,,,,,,1.0,,90.0,,1.0,,,,,,11.0,,7.3,,,,9.0,,,,10.0,1.0,19.0,27.0,46.0,0,2.0,62.0,,,,
2017-18,7438047,33,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,6.0,6.0,1.0,7.0,,,8.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,20.0,,7.4,2.0,4.0,,,,,,26.0,,26.0,1.0,27.0,0,,33.0,,,,
2017-18,7438047,33,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438047,33,11,Everton,Home,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438047,33,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,8.0,4.0,12.0,2.0,3.0,3.0,,,1.0,,,1.0,3.0,8.0,,,,,,,,1.0,,29.0,,,,,,,,7.0,,7.0,,,1.0,,,,,1.0,,10.0,7.0,17.0,2,3.0,29.0,1.0,2.0,,2.0
2017-18,7438047,33,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,,,1.0,9.0,2.0,11.0,,,1.0,,,,,,1.0,2.0,2.0,,,1.0,,,,,,,79.0,,,,,,,,10.0,,6.6,,,,1.0,,,,1.0,,17.0,2.0,19.0,0,1.0,25.0,1.0,1.0,,
2017-18,7438047,33,11,Everton,Home,909274,195855,Beni Baningime,beni-baningime,M,True,,,1.0,4.0,,4.0,,,,,,,,,1.0,1.0,,,,,,,,,,,11.0,,,,,,,,3.0,,6.3,,,,,,,,3.0,,6.0,,6.0,0,,8.0,,,,
2017-18,7438085,34,11,Everton,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,1.0,,3.0,23.0,16.0,38.0,1.0,,1.0,,,,1.0,,,6.0,4.0,,,2.0,,,,,,1.0,87.0,,,,,,,,14.0,,6.9,,,2.0,,2.0,4.0,,6.0,,31.0,18.0,45.0,2,3.0,62.0,2.0,1.0,,2.0
2017-18,7438085,34,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,1.0,,2.0,13.0,17.0,29.0,,3.0,5.0,,,,,,1.0,1.0,5.0,,,,,,,,2.0,,90.0,,2.0,,,,,,17.0,,7.2,,,,1.0,,5.0,,4.0,,22.0,21.0,38.0,0,1.0,71.0,2.0,1.0,,1.0
2017-18,7438085,34,11,Everton,Away,10501,20467,Theo Walcott,theo-walcott,M,False,1.0,,,9.0,3.0,11.0,3.0,,3.0,,,1.0,,,,5.0,3.0,,,,,,,,1.0,2.0,90.0,,,,,,,,9.0,,6.7,,,,,2.0,3.0,,,,11.0,5.0,13.0,1,1.0,28.0,3.0,2.0,,
2017-18,7438085,34,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,6.0,12.0,27.0,39.0,1.0,6.0,6.0,,,,,,1.0,2.0,7.0,,,,,,,,,1.0,90.0,,1.0,,,,,,16.0,,7.1,,,,10.0,,,,15.0,,23.0,31.0,54.0,0,1.0,70.0,,,,1.0
2017-18,7438085,34,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,,15.0,37.0,52.0,3.0,1.0,13.0,,,,1.0,,3.0,8.0,5.0,,,1.0,,,,,1.0,,90.0,,,,,,,,7.0,,6.6,,,,5.0,,,,1.0,,15.0,41.0,56.0,0,4.0,72.0,,,,2.0
2017-18,7438085,34,11,Everton,Away,46620,55452,Yannick Bolasie,yannick-bolasie,F,False,,,,10.0,4.0,14.0,1.0,3.0,6.0,,,1.0,,,2.0,8.0,7.0,,,,,,,,,1.0,76.0,2.0,,,,,,,23.0,,6.4,,,,1.0,6.0,2.0,,2.0,,20.0,8.0,26.0,3,1.0,49.0,2.0,3.0,1.0,1.0
2017-18,7438085,34,11,Everton,Away,72127,66838,Cenk Tosun,cenk-tosun,F,False,1.0,,2.0,13.0,8.0,20.0,12.0,3.0,3.0,1.0,,1.0,,2.0,1.0,18.0,4.0,,,3.0,,,,,,2.0,90.0,,2.0,,,,,,10.0,,7.7,,,,1.0,2.0,1.0,,3.0,,18.0,10.0,27.0,1,,39.0,,1.0,,
2017-18,7438085,34,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438085,34,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,2.0,14.0,13.0,27.0,,,9.0,,1.0,,,,3.0,4.0,4.0,1.0,,,,,,1.0,,2.0,90.0,,1.0,,,,,,14.0,,6.4,,,1.0,3.0,3.0,,,5.0,,21.0,16.0,37.0,1,2.0,57.0,,,2.0,2.0
2017-18,7438085,34,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438085,34,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,2.0,16.0,16.0,32.0,,,3.0,,1.0,,,,1.0,2.0,3.0,,,1.0,,,,,2.0,,69.0,1.0,,,,,,,7.0,,7.0,,,1.0,2.0,,,,2.0,,19.0,17.0,36.0,2,2.0,52.0,2.0,1.0,,2.0
2017-18,7438085,34,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,5.0,7.0,35.0,42.0,4.0,13.0,5.0,,,1.0,1.0,,,6.0,14.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,,,14.0,,7.2,,,1.0,11.0,1.0,1.0,,10.0,,17.0,38.0,54.0,2,,76.0,1.0,,1.0,
2017-18,7438085,34,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,8.0,7.0,9.0,16.0,,2.0,15.0,,,,,,,,2.0,,,,,,,,,,90.0,,,,,,,,21.0,2.0,7.1,3.0,4.0,,2.0,,,,28.0,,25.0,11.0,36.0,0,,51.0,,,,
2017-18,7438085,34,11,Everton,Away,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438085,34,11,Everton,Away,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,True,,,,1.0,3.0,4.0,2.0,2.0,,,,,,,,3.0,2.0,,,1.0,,,,,,,14.0,,,,,,,,2.0,,6.6,,,,5.0,,,,2.0,,2.0,4.0,6.0,0,,12.0,,,,
2017-18,7438085,34,11,Everton,Away,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,,,,,,1.0,,,,,,,2.0,,,,1.0,,,,,,,3.0,,,,,,,,2.0,,,,,,,1.0,,,,,1.0,,1.0,0,,2.0,,,,
2017-18,7438085,34,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438085,34,11,Everton,Away,909274,195855,Beni Baningime,beni-baningime,M,True,,,,4.0,3.0,7.0,1.0,,2.0,,,,,,,2.0,3.0,,,1.0,,,,,,,21.0,,,,,,,,1.0,,6.6,,,,,1.0,,,,,5.0,3.0,8.0,0,2.0,12.0,,,1.0,
2017-18,7438042,35,11,Everton,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,2.0,,4.0,22.0,20.0,40.0,1.0,,9.0,,,1.0,,,2.0,3.0,1.0,,,,,,,,,2.0,90.0,,1.0,,,,,,20.0,,7.1,,,1.0,5.0,,5.0,,12.0,,39.0,21.0,55.0,2,1.0,73.0,,,,1.0
2017-18,7438042,35,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,,,2.0,23.0,22.0,45.0,2.0,2.0,4.0,,,,,,1.0,3.0,4.0,,,,,,,,3.0,1.0,90.0,,,,,,,,15.0,,7.3,,,,4.0,,2.0,,6.0,,31.0,23.0,52.0,0,1.0,75.0,1.0,1.0,,1.0
2017-18,7438042,35,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,,,1.0,14.0,4.0,18.0,2.0,,8.0,,,,,,2.0,6.0,7.0,,,,,1.0,,,1.0,,90.0,1.0,,,,,,,21.0,,7.5,,,1.0,,4.0,1.0,,2.0,1.0,23.0,5.0,27.0,2,4.0,50.0,5.0,1.0,2.0,2.0
2017-18,7438042,35,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,8.0,18.0,32.0,50.0,2.0,6.0,5.0,,1.0,,2.0,,,4.0,7.0,,,,,,,,1.0,,90.0,,,,,,,,12.0,,7.2,,,1.0,10.0,,1.0,,13.0,,27.0,34.0,60.0,1,1.0,82.0,1.0,,,1.0
2017-18,7438042,35,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,2.0,20.0,17.0,37.0,3.0,1.0,7.0,,,,,,2.0,6.0,4.0,,,1.0,,,,,3.0,,52.0,,,,,,,,7.0,,6.8,,,,1.0,,,,3.0,,23.0,18.0,41.0,0,2.0,54.0,1.0,1.0,,2.0
2017-18,7438042,35,11,Everton,Home,46620,55452,Yannick Bolasie,yannick-bolasie,F,False,2.0,,,9.0,9.0,16.0,,2.0,2.0,,,1.0,,,3.0,4.0,3.0,,,1.0,,,,,,,59.0,,,,,,,,17.0,,6.7,,,,,1.0,5.0,,,1.0,19.0,9.0,23.0,1,,40.0,4.0,,1.0,
2017-18,7438042,35,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,False,,,,11.0,2.0,13.0,7.0,3.0,,,,,2.0,,2.0,13.0,4.0,,,2.0,,,,,,1.0,85.0,,1.0,,,,,,12.0,,6.5,,,1.0,1.0,,,,,,18.0,3.0,21.0,1,,30.0,2.0,1.0,,
2017-18,7438042,35,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438042,35,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,,14.0,11.0,25.0,,3.0,3.0,,,,1.0,,,1.0,5.0,,,,,,,,,,90.0,,1.0,,,,,,19.0,,7.0,,,,3.0,1.0,3.0,,5.0,,24.0,13.0,34.0,0,,63.0,,1.0,1.0,
2017-18,7438042,35,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438042,35,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,3.0,21.0,17.0,38.0,,3.0,9.0,,,,3.0,,1.0,6.0,8.0,,,2.0,,,,,2.0,,90.0,,,,,,,,16.0,,6.8,,,,4.0,2.0,1.0,,5.0,,29.0,19.0,47.0,0,1.0,70.0,4.0,2.0,2.0,1.0
2017-18,7438042,35,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,6.0,14.0,41.0,55.0,6.0,5.0,6.0,1.0,,1.0,,,,8.0,8.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,,,14.0,,7.7,,,1.0,11.0,2.0,,,9.0,,21.0,44.0,65.0,2,1.0,90.0,4.0,,2.0,
2017-18,7438042,35,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,2.0,6.0,6.0,9.0,15.0,,1.0,13.0,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,,,,13.0,,7.4,2.0,2.0,,1.0,,,2.0,19.0,,18.0,10.0,28.0,0,,42.0,,,,
2017-18,7438042,35,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,5.0,,,,,,,,4.0,,6.5,,,,,,,,,1.0,3.0,,3.0,0,,5.0,1.0,,,
2017-18,7438042,35,11,Everton,Home,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438042,35,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,2.0,1.0,3.0,2.0,1.0,1.0,,,,2.0,,,7.0,3.0,,,1.0,,,,,,,31.0,,,,,,,,7.0,,6.3,,,,2.0,2.0,,,,1.0,4.0,2.0,6.0,0,2.0,14.0,2.0,,,
2017-18,7438042,35,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,5.0,5.0,10.0,2.0,1.0,5.0,,,,1.0,,1.0,6.0,4.0,,,1.0,,,,,2.0,1.0,38.0,,,,,,,,9.0,,6.5,,,,,2.0,,,1.0,,9.0,7.0,16.0,0,,26.0,1.0,2.0,1.0,
2017-18,7438042,35,11,Everton,Home,909274,195855,Beni Baningime,beni-baningime,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438091,36,11,Everton,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,3.0,,6.0,17.0,15.0,29.0,1.0,1.0,4.0,,,,,,,1.0,2.0,,,,,,,,2.0,,63.0,,1.0,,,,,,12.0,,7.3,,,1.0,,,4.0,,9.0,,28.0,15.0,39.0,1,,50.0,1.0,1.0,,
2017-18,7438091,36,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,1.0,,1.0,14.0,16.0,29.0,,,7.0,1.0,,,,,,,,,,,1.0,,,,1.0,2.0,90.0,,,,,,,,17.0,,7.3,,,,2.0,,1.0,,9.0,,25.0,20.0,44.0,0,,65.0,1.0,,,
2017-18,7438091,36,11,Everton,Away,10501,20467,Theo Walcott,theo-walcott,M,False,,,,11.0,10.0,21.0,,,11.0,,,,,,3.0,6.0,5.0,,,1.0,1.0,,,,1.0,1.0,90.0,,,,,,,,20.0,,6.8,,,,1.0,5.0,,,,,21.0,10.0,31.0,0,1.0,51.0,5.0,1.0,3.0,1.0
2017-18,7438091,36,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,4.0,10.0,13.0,23.0,4.0,2.0,6.0,,,,,,,4.0,4.0,,,,,,,,,,90.0,,1.0,,,,,,15.0,,7.4,,,,11.0,,,,9.0,,18.0,18.0,36.0,0,2.0,53.0,1.0,,,2.0
2017-18,7438091,36,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,4.0,23.0,25.0,48.0,1.0,,9.0,,,,1.0,,,6.0,2.0,,,3.0,,,,,4.0,,90.0,,,,,,,,13.0,,6.8,,,,5.0,1.0,,,7.0,,29.0,29.0,58.0,0,2.0,73.0,1.0,,,2.0
2017-18,7438091,36,11,Everton,Away,46620,55452,Yannick Bolasie,yannick-bolasie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438091,36,11,Everton,Away,72127,66838,Cenk Tosun,cenk-tosun,F,False,,,,11.0,1.0,12.0,4.0,4.0,5.0,,,,1.0,,1.0,9.0,8.0,,,2.0,,1.0,,,1.0,2.0,72.0,1.0,,,,,,,16.0,,7.5,,,,2.0,2.0,1.0,,,1.0,19.0,3.0,21.0,1,1.0,37.0,3.0,2.0,1.0,
2017-18,7438091,36,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438091,36,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,,12.0,10.0,22.0,2.0,2.0,4.0,,2.0,,2.0,,2.0,7.0,12.0,,,,,,,,2.0,,90.0,2.0,2.0,,,,,,22.0,,7.7,,,,6.0,3.0,3.0,,4.0,,28.0,11.0,36.0,2,6.0,78.0,1.0,2.0,2.0,6.0
2017-18,7438091,36,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438091,36,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,1.0,23.0,23.0,46.0,1.0,2.0,8.0,,,1.0,,,3.0,4.0,8.0,,,,,1.0,,,4.0,,90.0,1.0,,,,,,,13.0,,7.9,,,,,,,,1.0,1.0,29.0,25.0,54.0,2,6.0,71.0,2.0,,,5.0
2017-18,7438091,36,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,6.0,17.0,23.0,3.0,4.0,6.0,,,,,,,3.0,5.0,,,,,,,,,,90.0,,,,,,,,11.0,,7.0,,,,9.0,,,,11.0,,13.0,21.0,34.0,0,1.0,45.0,,,,1.0
2017-18,7438091,36,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,6.0,5.0,6.0,11.0,,,12.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,21.0,,7.1,1.0,2.0,,,,,,27.0,,23.0,9.0,32.0,0,,41.0,,,,
2017-18,7438091,36,11,Everton,Away,226780,113688,Oumar Niasse,oumar-niasse,F,True,1.0,,,1.0,,,2.0,2.0,,,,,,,,3.0,4.0,,,,,,,,,,18.0,,,,,,,,7.0,,6.7,,,,,2.0,1.0,,1.0,1.0,5.0,1.0,5.0,0,1.0,10.0,1.0,,1.0,1.0
2017-18,7438091,36,11,Everton,Away,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,True,,,,1.0,3.0,4.0,1.0,,3.0,,,,,,,1.0,,,,,,,,,,,15.0,,1.0,,,,,,3.0,,6.6,,,,2.0,,,,3.0,,4.0,3.0,7.0,0,,10.0,,,,
2017-18,7438091,36,11,Everton,Away,357596,180151,Nikola Vlašić,nikola-vlasic,M,False,,,,11.0,6.0,17.0,,,6.0,1.0,,,1.0,,,2.0,5.0,,,1.0,,,,,2.0,1.0,75.0,1.0,,,,,,,8.0,,7.4,,,,1.0,,1.0,,,,17.0,6.0,22.0,1,3.0,38.0,2.0,2.0,,1.0
2017-18,7438091,36,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,4.0,2.0,6.0,1.0,1.0,3.0,,,,,,,2.0,2.0,,,1.0,,,,,1.0,,27.0,,,,,,,,3.0,,6.6,,,,1.0,,,,,,6.0,2.0,8.0,0,,12.0,1.0,1.0,,
2017-18,7438091,36,11,Everton,Away,909274,195855,Beni Baningime,beni-baningime,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438044,37,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,2.0,,3.0,25.0,7.0,30.0,1.0,3.0,2.0,,,,,,1.0,2.0,3.0,,,,,,,,,2.0,90.0,1.0,,,,,,,21.0,,7.0,,,,,,6.0,,6.0,,37.0,12.0,43.0,1,,59.0,,,,
2017-18,7438044,37,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,7.0,8.0,31.0,39.0,2.0,3.0,4.0,,,,,,,2.0,5.0,,,,,,,,4.0,,80.0,,,,,,,,8.0,,7.1,,,,5.0,1.0,,,13.0,,13.0,34.0,47.0,0,1.0,59.0,,,1.0,
2017-18,7438044,37,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,1.0,,2.0,29.0,16.0,44.0,2.0,2.0,4.0,,,,,,1.0,9.0,5.0,,,5.0,,,,,2.0,1.0,90.0,,1.0,,,,,,8.0,,6.7,,,,1.0,1.0,1.0,,4.0,,31.0,19.0,49.0,0,3.0,62.0,1.0,,,2.0
2017-18,7438044,37,11,Everton,Home,46620,55452,Yannick Bolasie,yannick-bolasie,F,False,1.0,,,3.0,3.0,5.0,,3.0,3.0,,,,2.0,,3.0,6.0,3.0,,,,,,,,,,45.0,1.0,,,,,,,8.0,,6.1,,,,1.0,1.0,4.0,,,,6.0,3.0,5.0,1,,19.0,1.0,,,
2017-18,7438044,37,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,False,,,1.0,10.0,2.0,12.0,6.0,3.0,4.0,,,,2.0,,1.0,11.0,7.0,,,2.0,,,,,,,90.0,,,,,,,,7.0,,6.5,,,1.0,1.0,1.0,,,1.0,1.0,12.0,2.0,14.0,1,1.0,27.0,4.0,2.0,1.0,
2017-18,7438044,37,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438044,37,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,2.0,,,20.0,5.0,23.0,1.0,,4.0,,,,,,2.0,3.0,11.0,,,,,,,,1.0,2.0,90.0,,1.0,,,,,,20.0,,7.5,,,,,5.0,6.0,,1.0,,33.0,6.0,33.0,0,1.0,73.0,2.0,5.0,5.0,1.0
2017-18,7438044,37,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438044,37,11,Everton,Home,97410,109065,Davy Klaassen,davy-klaassen,M,True,,,,3.0,2.0,5.0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,10.0,,,,,,,,3.0,,6.3,,,,,,1.0,,,,6.0,2.0,7.0,0,,8.0,,,,
2017-18,7438044,37,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,1.0,,4.0,30.0,12.0,41.0,1.0,3.0,5.0,,,,1.0,,1.0,5.0,6.0,,,2.0,1.0,,,,2.0,2.0,90.0,,1.0,,,,,,17.0,,7.2,,,,,,3.0,,5.0,,37.0,14.0,48.0,0,2.0,70.0,6.0,1.0,,2.0
2017-18,7438044,37,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,8.0,27.0,35.0,3.0,6.0,5.0,,,,2.0,,,5.0,7.0,,,,,,,,,,90.0,,1.0,,,,,,6.0,,6.7,,,2.0,6.0,,,,6.0,,13.0,28.0,41.0,2,1.0,51.0,,,,
2017-18,7438044,37,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,10.0,8.0,13.0,21.0,,,10.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,17.0,,6.8,1.0,4.0,,,,,,26.0,,24.0,13.0,37.0,0,,46.0,,,,
2017-18,7438044,37,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,1.0,4.0,1.0,5.0,1.0,2.0,1.0,,,1.0,,,,2.0,3.0,,,,,,,,,,32.0,,,,,,,,9.0,,6.6,,,1.0,,1.0,2.0,,1.0,,11.0,1.0,10.0,2,,17.0,1.0,1.0,,
2017-18,7438044,37,11,Everton,Home,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,True,,,5.0,9.0,17.0,26.0,1.0,3.0,6.0,,,,,,1.0,3.0,5.0,,,1.0,,,,,,,45.0,,,,,,,,5.0,,6.6,,,,2.0,,,,6.0,,12.0,18.0,30.0,0,,35.0,,2.0,,
